geo_id,year,student_enrollment,female_student_enrollment,male_student_enrollment,num_teachers,st_ratio
ZAF-000247,2022,1035,,,30,34.5
ZAF-000248,2022,578,,,17,34.0
ZAF-000249,2022,779,,,25,31.16
ZAF-000250,2022,321,,,13,24.692307692307693
ZAF-000251,2022,986,,,31,31.806451612903224
ZAF-000252,2022,1726,,,55,31.381818181818183
ZAF-000253,2022,766,,,21,36.476190476190474
ZAF-000254,2022,779,,,24,32.458333333333336
ZAF-000255,2022,1036,,,34,30.470588235294116
ZAF-000256,2022,967,,,26,37.19230769230769
ZAF-000257,2022,1064,,,35,30.4
ZAF-000258,2022,851,,,28,30.392857142857142
ZAF-000259,2022,502,,,16,31.375
ZAF-000260,2022,697,,,21,33.19047619047619
ZAF-000261,2022,1078,,,27,39.925925925925924
ZAF-000262,2022,752,,,24,31.333333333333332
ZAF-000263,2022,1348,,,42,32.095238095238095
ZAF-000264,2022,1295,,,54,23.98148148148148
ZAF-000265,2022,125,,,4,31.25
ZAF-000266,2022,1079,,,31,34.806451612903224
ZAF-000267,2022,33,,,2,16.5
ZAF-000268,2022,1034,,,32,32.3125
ZAF-000269,2022,870,,,25,34.8
ZAF-000270,2022,55,,,2,27.5
ZAF-000271,2022,964,,,27,35.7037037037037
ZAF-000272,2022,1045,,,31,33.70967741935484
ZAF-000273,2022,543,,,17,31.941176470588236
ZAF-000274,2022,1147,,,34,33.73529411764706
ZAF-000275,2022,642,,,24,26.75
ZAF-000276,2022,454,,,22,20.636363636363637
ZAF-000277,2022,160,,,8,20.0
ZAF-000278,2022,314,,,10,31.4
ZAF-000279,2022,56,,,4,14.0
ZAF-000280,2022,1339,,,48,27.895833333333332
ZAF-000281,2022,215,,,11,19.545454545454547
ZAF-000282,2022,1104,,,36,30.666666666666668
ZAF-000283,2022,846,,,23,36.78260869565217
ZAF-000284,2022,1099,,,29,37.89655172413793
ZAF-000285,2022,466,,,17,27.41176470588235
ZAF-000286,2022,388,,,21,18.476190476190474
ZAF-000287,2022,1427,,,47,30.361702127659573
ZAF-000288,2022,1374,,,38,36.1578947368421
ZAF-000289,2022,74,,,3,24.666666666666668
ZAF-000290,2022,1084,,,32,33.875
ZAF-000291,2022,1459,,,36,40.52777777777778
ZAF-000292,2022,903,,,29,31.137931034482758
ZAF-000293,2022,73,,,2,36.5
ZAF-000294,2022,750,,,27,27.77777777777778
ZAF-000295,2022,147,,,11,13.363636363636363
ZAF-000296,2022,1050,,,32,32.8125
ZAF-000297,2022,73,,,4,18.25
ZAF-000298,2022,989,,,26,38.03846153846154
ZAF-000299,2022,701,,,41,17.097560975609756
ZAF-000300,2022,692,,,23,30.08695652173913
ZAF-000301,2022,582,,,19,30.63157894736842
ZAF-000302,2022,415,,,22,18.863636363636363
ZAF-000303,2022,291,,,14,20.785714285714285
ZAF-000304,2022,782,,,24,32.583333333333336
ZAF-000305,2022,1143,,,33,34.63636363636363
ZAF-000306,2022,651,,,21,31.0
ZAF-000307,2022,747,,,28,26.678571428571427
ZAF-000308,2022,379,,,16,23.6875
ZAF-000309,2022,352,,,10,35.2
ZAF-000310,2022,627,,,23,27.26086956521739
ZAF-000311,2022,965,,,29,33.275862068965516
ZAF-000312,2022,177,,,15,11.8
ZAF-000313,2022,483,,,16,30.1875
ZAF-000314,2022,117,,,4,29.25
ZAF-000315,2022,358,,,15,23.866666666666667
ZAF-000316,2022,159,,,7,22.714285714285715
ZAF-000317,2022,1013,,,34,29.794117647058822
ZAF-000318,2022,252,,,9,28.0
ZAF-000319,2022,150,,,18,8.333333333333334
ZAF-000320,2022,589,,,24,24.541666666666668
ZAF-000321,2022,1006,,,32,31.4375
ZAF-000322,2022,22,,,1,22.0
ZAF-000323,2022,26,,,1,26.0
ZAF-000324,2022,1243,,,36,34.52777777777778
ZAF-000325,2022,165,,,7,23.571428571428573
ZAF-000326,2022,37,,,2,18.5
ZAF-000327,2022,988,,,27,36.592592592592595
ZAF-000328,2022,1362,,,43,31.674418604651162
ZAF-000329,2022,1013,,,32,31.65625
ZAF-000330,2022,1379,,,38,36.28947368421053
ZAF-000331,2022,208,,,6,34.666666666666664
ZAF-000332,2022,141,,,3,47.0
ZAF-000333,2022,631,,,21,30.047619047619047
ZAF-000334,2022,698,,,35,19.942857142857143
ZAF-000335,2022,645,,,18,35.833333333333336
ZAF-000336,2022,933,,,30,31.1
ZAF-000337,2022,649,,,23,28.217391304347824
ZAF-000338,2022,1226,,,32,38.3125
ZAF-000339,2022,935,,,28,33.392857142857146
ZAF-000340,2022,137,,,17,8.058823529411764
ZAF-000341,2022,402,,,14,28.714285714285715
ZAF-000342,2022,33,,,1,33.0
