geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
PRY-000000,2012,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2013,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2018,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2019,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2020,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2021,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2022,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000000,2023,1701016,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000001,2012,1701007,-99,-99,-99,83.0,84.0,167.0
PRY-000001,2013,1701007,-99,-99,-99,81.0,76.0,157.0
PRY-000001,2018,1701007,-99,-99,-99,42.0,54.0,96.0
PRY-000001,2019,1701007,-99,-99,-99,44.0,53.0,97.0
PRY-000001,2020,1701007,-99,-99,-99,48.0,50.0,98.0
PRY-000001,2021,1701007,-99,-99,-99,47.0,53.0,100.0
PRY-000001,2022,1701007,-99,-99,-99,53.0,66.0,119.0
PRY-000001,2023,1701007,-99,-99,-99,41.0,60.0,101.0
PRY-000002,2012,1701005,-99,-99,-99,66.0,54.0,120.0
PRY-000002,2012,1701005,-99,-99,-99,25.0,33.0,58.0
PRY-000002,2013,1701005,-99,-99,-99,63.0,52.0,115.0
PRY-000002,2013,1701005,-99,-99,-99,27.0,20.0,47.0
PRY-000002,2018,1701005,-99,-99,-99,10.0,16.0,26.0
PRY-000002,2018,1701005,-99,-99,-99,49.0,51.0,100.0
PRY-000002,2019,1701005,-99,-99,-99,14.0,20.0,34.0
PRY-000002,2019,1701005,-99,-99,-99,59.0,47.0,106.0
PRY-000002,2020,1701005,-99,-99,-99,12.0,15.0,27.0
PRY-000002,2020,1701005,-99,-99,-99,71.0,51.0,122.0
PRY-000002,2021,1701005,-99,-99,-99,16.0,19.0,35.0
PRY-000002,2021,1701005,-99,-99,-99,77.0,47.0,124.0
PRY-000002,2022,1701005,-99,-99,-99,20.0,26.0,46.0
PRY-000002,2022,1701005,-99,-99,-99,87.0,49.0,136.0
PRY-000002,2023,1701005,-99,-99,-99,20.0,23.0,43.0
PRY-000002,2023,1701005,-99,-99,-99,71.0,39.0,110.0
PRY-000003,2012,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2013,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2018,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2019,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2020,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2021,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2022,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000003,2023,1702030,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000004,2012,1702027,-99,-99,-99,41.0,58.0,99.0
PRY-000004,2013,1702027,-99,-99,-99,43.0,44.0,87.0
PRY-000004,2018,1702027,-99,-99,-99,27.0,29.0,56.0
PRY-000004,2019,1702027,-99,-99,-99,28.0,32.0,60.0
PRY-000004,2020,1702027,-99,-99,-99,24.0,27.0,51.0
PRY-000004,2021,1702027,-99,-99,-99,33.0,34.0,67.0
PRY-000004,2022,1702027,-99,-99,-99,27.0,31.0,58.0
PRY-000004,2023,1702027,-99,-99,-99,24.0,24.0,48.0
PRY-000005,2012,1702024,-99,-99,-99,10.0,10.0,20.0
PRY-000005,2013,1702024,-99,-99,-99,13.0,10.0,23.0
PRY-000005,2018,1702024,-99,-99,-99,11.0,12.0,23.0
PRY-000005,2019,1702024,-99,-99,-99,6.0,9.0,15.0
PRY-000005,2020,1702024,-99,-99,-99,5.0,8.0,13.0
PRY-000005,2021,1702024,-99,-99,-99,6.0,8.0,14.0
PRY-000005,2022,1702024,-99,-99,-99,5.0,10.0,15.0
PRY-000005,2023,1702024,-99,-99,-99,6.0,8.0,14.0
PRY-000006,2012,1702021,-99,-99,-99,27.0,27.0,54.0
PRY-000006,2013,1702021,-99,-99,-99,22.0,16.0,38.0
PRY-000006,2018,1702021,-99,-99,-99,25.0,17.0,42.0
PRY-000006,2019,1702021,-99,-99,-99,33.0,26.0,59.0
PRY-000006,2020,1702021,-99,-99,-99,31.0,31.0,62.0
PRY-000006,2021,1702021,-99,-99,-99,43.0,40.0,83.0
PRY-000006,2022,1702021,-99,-99,-99,57.0,51.0,108.0
PRY-000006,2023,1702021,-99,-99,-99,61.0,47.0,108.0
PRY-000007,2012,1702010,-99,-99,-99,18.0,18.0,36.0
PRY-000007,2013,1702010,-99,-99,-99,20.0,11.0,31.0
PRY-000007,2018,1702010,-99,-99,-99,45.0,25.0,70.0
PRY-000007,2019,1702010,-99,-99,-99,36.0,30.0,66.0
PRY-000007,2020,1702010,-99,-99,-99,40.0,37.0,77.0
PRY-000007,2021,1702010,-99,-99,-99,36.0,39.0,75.0
PRY-000007,2022,1702010,-99,-99,-99,34.0,43.0,77.0
PRY-000007,2023,1702010,-99,-99,-99,34.0,43.0,77.0
PRY-000008,2012,1702009,-99,-99,-99,47.0,49.0,96.0
PRY-000008,2013,1702009,-99,-99,-99,39.0,32.0,71.0
PRY-000008,2018,1702009,-99,-99,-99,43.0,39.0,82.0
PRY-000008,2019,1702009,-99,-99,-99,52.0,28.0,80.0
PRY-000008,2020,1702009,-99,-99,-99,72.0,48.0,120.0
PRY-000008,2021,1702009,-99,-99,-99,70.0,58.0,128.0
PRY-000008,2022,1702009,-99,-99,-99,56.0,60.0,116.0
PRY-000008,2023,1702009,-99,-99,-99,58.0,50.0,108.0
PRY-000009,2012,1702007,-99,-99,-99,73.0,80.0,153.0
PRY-000009,2013,1702007,-99,-99,-99,92.0,100.0,192.0
PRY-000009,2018,1702007,-99,-99,-99,80.0,74.0,154.0
PRY-000009,2019,1702007,-99,-99,-99,79.0,82.0,161.0
PRY-000009,2020,1702007,-99,-99,-99,101.0,80.0,181.0
PRY-000009,2021,1702007,-99,-99,-99,102.0,90.0,192.0
PRY-000009,2022,1702007,-99,-99,-99,97.0,80.0,177.0
PRY-000009,2023,1702007,-99,-99,-99,104.0,92.0,196.0
PRY-000010,2012,1702006,-99,-99,-99,76.0,63.0,139.0
PRY-000010,2013,1702006,-99,-99,-99,72.0,64.0,136.0
PRY-000010,2018,1702006,-99,-99,-99,71.0,61.0,132.0
PRY-000010,2019,1702006,-99,-99,-99,59.0,54.0,113.0
PRY-000010,2020,1702006,-99,-99,-99,71.0,61.0,132.0
PRY-000010,2021,1702006,-99,-99,-99,74.0,62.0,136.0
PRY-000010,2022,1702006,-99,-99,-99,72.0,56.0,128.0
PRY-000010,2023,1702006,-99,-99,-99,69.0,56.0,125.0
PRY-000011,2012,1702005,-99,-99,-99,21.0,19.0,40.0
PRY-000011,2013,1702005,-99,-99,-99,21.0,19.0,40.0
PRY-000011,2018,1702005,-99,-99,-99,18.0,12.0,30.0
PRY-000011,2019,1702005,-99,-99,-99,15.0,14.0,29.0
PRY-000011,2020,1702005,-99,-99,-99,16.0,15.0,31.0
PRY-000011,2021,1702005,-99,-99,-99,23.0,17.0,40.0
PRY-000011,2022,1702005,-99,-99,-99,21.0,15.0,36.0
PRY-000011,2023,1702005,-99,-99,-99,24.0,18.0,42.0
PRY-000012,2012,1702011,-99,-99,-99,59.0,52.0,111.0
PRY-000012,2012,1702011,-99,-99,-99,20.0,23.0,43.0
PRY-000012,2013,1702011,-99,-99,-99,66.0,54.0,120.0
PRY-000012,2013,1702011,-99,-99,-99,18.0,22.0,40.0
PRY-000012,2018,1702011,-99,-99,-99,27.0,16.0,43.0
PRY-000012,2018,1702011,-99,-99,-99,38.0,32.0,70.0
PRY-000012,2019,1702011,-99,-99,-99,32.0,10.0,42.0
PRY-000012,2019,1702011,-99,-99,-99,42.0,40.0,82.0
PRY-000012,2020,1702011,-99,-99,-99,29.0,13.0,42.0
PRY-000012,2020,1702011,-99,-99,-99,43.0,36.0,79.0
PRY-000012,2021,1702011,-99,-99,-99,26.0,17.0,43.0
PRY-000012,2021,1702011,-99,-99,-99,45.0,42.0,87.0
PRY-000012,2022,1702011,-99,-99,-99,17.0,15.0,32.0
PRY-000012,2022,1702011,-99,-99,-99,49.0,46.0,95.0
PRY-000012,2023,1702011,-99,-99,-99,16.0,19.0,35.0
PRY-000012,2023,1702011,-99,-99,-99,40.0,40.0,80.0
PRY-000013,2012,1701013,-99,-99,-99,72.0,73.0,145.0
PRY-000013,2013,1701013,-99,-99,-99,84.0,76.0,160.0
PRY-000013,2018,1701013,-99,-99,-99,81.0,86.0,167.0
PRY-000013,2019,1701013,-99,-99,-99,85.0,90.0,175.0
PRY-000013,2020,1701013,-99,-99,-99,68.0,79.0,147.0
PRY-000013,2021,1701013,-99,-99,-99,97.0,98.0,195.0
PRY-000013,2022,1701013,-99,-99,-99,122.0,113.0,235.0
PRY-000013,2023,1701013,-99,-99,-99,114.0,108.0,222.0
PRY-000014,2012,1701012,-99,-99,-99,8.0,13.0,21.0
PRY-000014,2013,1701012,-99,-99,-99,12.0,8.0,20.0
PRY-000014,2018,1701012,-99,-99,-99,11.0,8.0,19.0
PRY-000014,2019,1701012,-99,-99,-99,4.0,8.0,12.0
PRY-000014,2020,1701012,-99,-99,-99,9.0,10.0,19.0
PRY-000014,2021,1701012,-99,-99,-99,8.0,18.0,26.0
PRY-000014,2022,1701012,-99,-99,-99,10.0,12.0,22.0
PRY-000014,2023,1701012,-99,-99,-99,9.0,14.0,23.0
PRY-000015,2012,1701011,-99,-99,-99,41.0,35.0,76.0
PRY-000015,2012,1701011,-99,-99,-99,18.0,14.0,32.0
PRY-000015,2013,1701011,-99,-99,-99,45.0,37.0,82.0
PRY-000015,2013,1701011,-99,-99,-99,26.0,17.0,43.0
PRY-000015,2018,1701011,-99,-99,-99,38.0,27.0,65.0
PRY-000015,2019,1701011,-99,-99,-99,52.0,40.0,92.0
PRY-000015,2020,1701011,-99,-99,-99,52.0,39.0,91.0
PRY-000015,2021,1701011,-99,-99,-99,41.0,37.0,78.0
PRY-000015,2022,1701011,-99,-99,-99,34.0,39.0,73.0
PRY-000015,2023,1701011,-99,-99,-99,44.0,36.0,80.0
PRY-000016,2012,1701004,-99,-99,-99,150.0,150.0,300.0
PRY-000016,2013,1701004,-99,-99,-99,143.0,159.0,302.0
PRY-000016,2018,1701004,-99,-99,-99,135.0,128.0,263.0
PRY-000016,2019,1701004,-99,-99,-99,135.0,142.0,277.0
PRY-000016,2020,1701004,-99,-99,-99,148.0,134.0,282.0
PRY-000016,2021,1701004,-99,-99,-99,149.0,129.0,278.0
PRY-000016,2022,1701004,-99,-99,-99,142.0,129.0,271.0
PRY-000016,2023,1701004,-99,-99,-99,152.0,145.0,297.0
PRY-000017,2012,1701003,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000017,2013,1701003,-99,-99,-99,20.0,33.0,53.0
PRY-000017,2018,1701003,-99,-99,-99,42.0,44.0,86.0
PRY-000017,2019,1701003,-99,-99,-99,39.0,38.0,77.0
PRY-000017,2020,1701003,-99,-99,-99,41.0,37.0,78.0
PRY-000017,2021,1701003,-99,-99,-99,37.0,34.0,71.0
PRY-000017,2022,1701003,-99,-99,-99,30.0,33.0,63.0
PRY-000017,2023,1701003,-99,-99,-99,32.0,24.0,56.0
PRY-000018,2012,1701002,-99,-99,-99,52.0,53.0,105.0
PRY-000018,2013,1701002,-99,-99,-99,59.0,48.0,107.0
PRY-000018,2018,1701002,-99,-99,-99,39.0,30.0,69.0
PRY-000018,2019,1701002,-99,-99,-99,27.0,26.0,53.0
PRY-000018,2020,1701002,-99,-99,-99,35.0,30.0,65.0
PRY-000018,2021,1701002,-99,-99,-99,39.0,26.0,65.0
PRY-000018,2022,1701002,-99,-99,-99,31.0,29.0,60.0
PRY-000018,2023,1701002,-99,-99,-99,33.0,25.0,58.0
PRY-000019,2012,1701001,-99,-99,-99,57.0,55.0,112.0
PRY-000019,2013,1701001,-99,-99,-99,50.0,55.0,105.0
PRY-000019,2018,1701001,-99,-99,-99,51.0,39.0,90.0
PRY-000019,2019,1701001,-99,-99,-99,46.0,36.0,82.0
PRY-000019,2020,1701001,-99,-99,-99,45.0,33.0,78.0
PRY-000019,2021,1701001,-99,-99,-99,32.0,34.0,66.0
PRY-000019,2022,1701001,-99,-99,-99,39.0,32.0,71.0
PRY-000019,2023,1701001,-99,-99,-99,50.0,40.0,90.0
PRY-000020,2012,1702026,-99,-99,-99,8.0,12.0,20.0
PRY-000020,2013,1702026,-99,-99,-99,8.0,9.0,17.0
PRY-000020,2018,1702026,-99,-99,-99,8.0,13.0,21.0
PRY-000020,2019,1702026,-99,-99,-99,11.0,16.0,27.0
PRY-000020,2020,1702026,-99,-99,-99,6.0,14.0,20.0
PRY-000020,2021,1702026,-99,-99,-99,6.0,14.0,20.0
PRY-000020,2022,1702026,-99,-99,-99,2.0,9.0,11.0
PRY-000020,2023,1702026,-99,-99,-99,5.0,11.0,16.0
PRY-000021,2012,1656012,-99,-99,-99,4.0,6.0,10.0
PRY-000021,2013,1656012,-99,-99,-99,2.0,6.0,8.0
PRY-000021,2018,1656012,-99,-99,-99,29.0,32.0,61.0
PRY-000021,2019,1656012,-99,-99,-99,26.0,26.0,52.0
PRY-000021,2020,1656012,-99,-99,-99,22.0,18.0,40.0
PRY-000021,2021,1656012,-99,-99,-99,27.0,16.0,43.0
PRY-000021,2022,1656012,-99,-99,-99,37.0,22.0,59.0
PRY-000021,2023,1656012,-99,-99,-99,27.0,23.0,50.0
PRY-000022,2012,1603005,-99,-99,-99,105.0,108.0,213.0
PRY-000022,2013,1603005,-99,-99,-99,102.0,120.0,222.0
PRY-000022,2018,1603005,-99,-99,-99,98.0,95.0,193.0
PRY-000022,2019,1603005,-99,-99,-99,105.0,81.0,186.0
PRY-000022,2020,1603005,-99,-99,-99,126.0,95.0,221.0
PRY-000022,2021,1603005,-99,-99,-99,84.0,83.0,167.0
PRY-000022,2022,1603005,-99,-99,-99,96.0,102.0,198.0
PRY-000022,2023,1603005,-99,-99,-99,77.0,87.0,164.0
PRY-000023,2012,1702023,-99,-99,-99,28.0,24.0,52.0
PRY-000023,2013,1702023,-99,-99,-99,33.0,28.0,61.0
PRY-000023,2018,1702023,-99,-99,-99,60.0,44.0,104.0
PRY-000023,2019,1702023,-99,-99,-99,56.0,47.0,103.0
PRY-000023,2020,1702023,-99,-99,-99,54.0,56.0,110.0
PRY-000023,2021,1702023,-99,-99,-99,62.0,66.0,128.0
PRY-000023,2022,1702023,-99,-99,-99,53.0,73.0,126.0
PRY-000023,2023,1702023,-99,-99,-99,45.0,69.0,114.0
PRY-000024,2012,1702020,-99,-99,-99,7.0,9.0,16.0
PRY-000024,2013,1702020,-99,-99,-99,9.0,15.0,24.0
PRY-000024,2018,1702020,-99,-99,-99,12.0,15.0,27.0
PRY-000024,2019,1702020,-99,-99,-99,14.0,15.0,29.0
PRY-000024,2020,1702020,-99,-99,-99,16.0,15.0,31.0
PRY-000024,2021,1702020,-99,-99,-99,16.0,16.0,32.0
PRY-000024,2022,1702020,-99,-99,-99,11.0,16.0,27.0
PRY-000024,2023,1702020,-99,-99,-99,13.0,15.0,28.0
PRY-000025,2012,1702016,-99,-99,-99,69.0,93.0,162.0
PRY-000025,2013,1702016,-99,-99,-99,79.0,98.0,177.0
PRY-000025,2018,1702016,-99,-99,-99,106.0,99.0,205.0
PRY-000025,2019,1702016,-99,-99,-99,96.0,92.0,188.0
PRY-000025,2020,1702016,-99,-99,-99,108.0,93.0,201.0
PRY-000025,2021,1702016,-99,-99,-99,104.0,104.0,208.0
PRY-000025,2022,1702016,-99,-99,-99,105.0,105.0,210.0
PRY-000025,2023,1702016,-99,-99,-99,93.0,98.0,191.0
PRY-000026,2012,1702014,-99,-99,-99,14.0,26.0,40.0
PRY-000026,2013,1702014,-99,-99,-99,24.0,17.0,41.0
PRY-000026,2018,1702014,-99,-99,-99,20.0,18.0,38.0
PRY-000026,2019,1702014,-99,-99,-99,23.0,18.0,41.0
PRY-000026,2020,1702014,-99,-99,-99,23.0,20.0,43.0
PRY-000026,2021,1702014,-99,-99,-99,27.0,20.0,47.0
PRY-000026,2022,1702014,-99,-99,-99,22.0,17.0,39.0
PRY-000026,2023,1702014,-99,-99,-99,23.0,16.0,39.0
PRY-000027,2012,1702013,-99,-99,-99,32.0,22.0,54.0
PRY-000027,2013,1702013,-99,-99,-99,32.0,26.0,58.0
PRY-000027,2018,1702013,-99,-99,-99,28.0,27.0,55.0
PRY-000027,2019,1702013,-99,-99,-99,27.0,32.0,59.0
PRY-000027,2020,1702013,-99,-99,-99,26.0,32.0,58.0
PRY-000027,2021,1702013,-99,-99,-99,34.0,32.0,66.0
PRY-000027,2022,1702013,-99,-99,-99,38.0,28.0,66.0
PRY-000027,2023,1702013,-99,-99,-99,35.0,31.0,66.0
PRY-000028,2012,1702003,-99,-99,-99,125.0,90.0,215.0
PRY-000028,2013,1702003,-99,-99,-99,125.0,98.0,223.0
PRY-000028,2018,1702003,-99,-99,-99,78.0,97.0,175.0
PRY-000028,2019,1702003,-99,-99,-99,84.0,92.0,176.0
PRY-000028,2020,1702003,-99,-99,-99,90.0,91.0,181.0
PRY-000028,2021,1702003,-99,-99,-99,97.0,89.0,186.0
PRY-000028,2022,1702003,-99,-99,-99,96.0,75.0,171.0
PRY-000028,2023,1702003,-99,-99,-99,75.0,63.0,138.0
PRY-000029,2012,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2013,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2018,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2019,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2020,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2021,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2022,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000029,2023,1702002,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000030,2012,1702001,-99,-99,-99,53.0,31.0,84.0
PRY-000030,2013,1702001,-99,-99,-99,47.0,35.0,82.0
PRY-000030,2018,1702001,-99,-99,-99,46.0,43.0,89.0
PRY-000030,2019,1702001,-99,-99,-99,43.0,44.0,87.0
PRY-000030,2020,1702001,-99,-99,-99,49.0,44.0,93.0
PRY-000030,2021,1702001,-99,-99,-99,57.0,57.0,114.0
PRY-000030,2022,1702001,-99,-99,-99,62.0,55.0,117.0
PRY-000030,2023,1702001,-99,-99,-99,65.0,74.0,139.0
PRY-000031,2012,1702004,-99,-99,-99,172.0,145.0,317.0
PRY-000031,2013,1702004,-99,-99,-99,142.0,138.0,280.0
PRY-000031,2018,1702004,-99,-99,-99,133.0,136.0,269.0
PRY-000031,2019,1702004,-99,-99,-99,145.0,123.0,268.0
PRY-000031,2020,1702004,-99,-99,-99,137.0,119.0,256.0
PRY-000031,2021,1702004,-99,-99,-99,126.0,116.0,242.0
PRY-000031,2022,1702004,-99,-99,-99,137.0,113.0,250.0
PRY-000031,2023,1702004,-99,-99,-99,129.0,106.0,235.0
PRY-000032,2012,1011096,-99,-99,-99,155.0,168.0,323.0
PRY-000032,2013,1011096,-99,-99,-99,152.0,158.0,310.0
PRY-000032,2018,1011096,-99,-99,-99,159.0,151.0,310.0
PRY-000032,2019,1011096,-99,-99,-99,156.0,180.0,336.0
PRY-000032,2020,1011096,-99,-99,-99,165.0,197.0,362.0
PRY-000032,2021,1011096,-99,-99,-99,161.0,206.0,367.0
PRY-000032,2022,1011096,-99,-99,-99,161.0,209.0,370.0
PRY-000032,2023,1011096,-99,-99,-99,175.0,227.0,402.0
PRY-000033,2012,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2013,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2018,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2019,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2020,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2021,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2022,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000033,2023,1703778,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000034,2012,1002065,-99,-99,-99,35.0,28.0,63.0
PRY-000034,2013,1002065,-99,-99,-99,74.0,80.0,154.0
PRY-000034,2018,1002065,-99,-99,-99,53.0,64.0,117.0
PRY-000034,2019,1002065,-99,-99,-99,54.0,77.0,131.0
PRY-000034,2020,1002065,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000034,2021,1002065,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000034,2022,1002065,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000034,2023,1002065,-99,-99,-99,-99.0,-99.0,-198.0
PRY-000035,2012,1001349,-99,-99,-99,11.0,9.0,20.0
PRY-000035,2013,1001349,-99,-99,-99,25.0,21.0,46.0
PRY-000035,2018,1001349,-99,-99,-99,14.0,14.0,28.0
PRY-000035,2019,1001349,-99,-99,-99,15.0,13.0,28.0
PRY-000035,2020,1001349,-99,-99,-99,16.0,18.0,34.0
PRY-000035,2021,1001349,-99,-99,-99,14.0,18.0,32.0
PRY-000035,2022,1001349,-99,-99,-99,29.0,24.0,53.0
PRY-000035,2023,1001349,-99,-99,-99,31.0,24.0,55.0
PRY-000036,2012,1001347,-99,-99,-99,4.0,8.0,12.0
PRY-000036,2013,1001347,-99,-99,-99,12.0,16.0,28.0
PRY-000036,2018,1001347,-99,-99,-99,49.0,42.0,91.0
PRY-000036,2019,1001347,-99,-99,-99,51.0,51.0,102.0
PRY-000036,2020,1001347,-99,-99,-99,52.0,45.0,97.0
PRY-000036,2021,1001347,-99,-99,-99,68.0,59.0,127.0
PRY-000036,2022,1001347,-99,-99,-99,61.0,64.0,125.0
PRY-000036,2023,1001347,-99,-99,-99,57.0,53.0,110.0
PRY-000037,2012,1001341,-99,-99,-99,64.0,44.0,108.0
PRY-000037,2013,1001341,-99,-99,-99,56.0,48.0,104.0
PRY-000037,2018,1001341,-99,-99,-99,37.0,41.0,78.0
PRY-000037,2019,1001341,-99,-99,-99,32.0,38.0,70.0
PRY-000037,2020,1001341,-99,-99,-99,47.0,44.0,91.0
PRY-000037,2021,1001341,-99,-99,-99,45.0,44.0,89.0
PRY-000037,2022,1001341,-99,-99,-99,52.0,51.0,103.0
PRY-000037,2023,1001341,-99,-99,-99,52.0,47.0,99.0
PRY-000038,2012,1001340,-99,-99,-99,28.0,24.0,52.0
PRY-000038,2013,1001340,-99,-99,-99,45.0,40.0,85.0
PRY-000038,2018,1001340,-99,-99,-99,71.0,62.0,133.0
PRY-000038,2019,1001340,-99,-99,-99,72.0,54.0,126.0
PRY-000038,2020,1001340,-99,-99,-99,60.0,54.0,114.0
PRY-000038,2021,1001340,-99,-99,-99,79.0,70.0,149.0
PRY-000038,2022,1001340,-99,-99,-99,66.0,44.0,110.0
PRY-000038,2023,1001340,-99,-99,-99,69.0,51.0,120.0
PRY-000039,2012,1001335,-99,-99,-99,55.0,47.0,102.0
PRY-000039,2013,1001335,-99,-99,-99,63.0,57.0,120.0
PRY-000039,2018,1001335,-99,-99,-99,38.0,49.0,87.0
PRY-000039,2019,1001335,-99,-99,-99,42.0,53.0,95.0
PRY-000039,2020,1001335,-99,-99,-99,47.0,53.0,100.0
PRY-000039,2021,1001335,-99,-99,-99,54.0,67.0,121.0
PRY-000039,2022,1001335,-99,-99,-99,54.0,54.0,108.0
PRY-000039,2023,1001335,-99,-99,-99,57.0,57.0,114.0
PRY-000040,2012,1001332,-99,-99,-99,45.0,33.0,78.0
PRY-000040,2013,1001332,-99,-99,-99,45.0,35.0,80.0
PRY-000040,2018,1001332,-99,-99,-99,39.0,31.0,70.0
PRY-000040,2019,1001332,-99,-99,-99,42.0,26.0,68.0
PRY-000040,2020,1001332,-99,-99,-99,39.0,32.0,71.0
PRY-000040,2021,1001332,-99,-99,-99,29.0,26.0,55.0
PRY-000040,2022,1001332,-99,-99,-99,33.0,30.0,63.0
PRY-000040,2023,1001332,-99,-99,-99,25.0,20.0,45.0
PRY-000041,2012,1001330,-99,-99,-99,102.0,69.0,171.0
PRY-000041,2013,1001330,-99,-99,-99,105.0,73.0,178.0
PRY-000041,2018,1001330,-99,-99,-99,51.0,45.0,96.0
PRY-000041,2019,1001330,-99,-99,-99,48.0,54.0,102.0
PRY-000041,2020,1001330,-99,-99,-99,60.0,54.0,114.0
PRY-000041,2021,1001330,-99,-99,-99,58.0,51.0,109.0
PRY-000041,2022,1001330,-99,-99,-99,76.0,63.0,139.0
PRY-000041,2023,1001330,-99,-99,-99,71.0,56.0,127.0
PRY-000042,2012,1001328,-99,-99,-99,106.0,125.0,231.0
PRY-000042,2013,1001328,-99,-99,-99,91.0,116.0,207.0
PRY-000042,2018,1001328,-99,-99,-99,103.0,98.0,201.0
PRY-000042,2019,1001328,-99,-99,-99,113.0,92.0,205.0
PRY-000042,2020,1001328,-99,-99,-99,95.0,70.0,165.0
PRY-000042,2021,1001328,-99,-99,-99,103.0,70.0,173.0
PRY-000042,2022,1001328,-99,-99,-99,102.0,73.0,175.0
PRY-000042,2023,1001328,-99,-99,-99,101.0,70.0,171.0
PRY-000043,2012,1001327,-99,-99,-99,275.0,253.0,528.0
PRY-000043,2013,1001327,-99,-99,-99,237.0,228.0,465.0
PRY-000043,2018,1001327,-99,-99,-99,309.0,242.0,551.0
PRY-000043,2019,1001327,-99,-99,-99,330.0,258.0,588.0
PRY-000043,2020,1001327,-99,-99,-99,270.0,214.0,484.0
PRY-000043,2021,1001327,-99,-99,-99,302.0,231.0,533.0
PRY-000043,2022,1001327,-99,-99,-99,343.0,245.0,588.0
PRY-000043,2023,1001327,-99,-99,-99,330.0,281.0,611.0
PRY-000044,2012,1001326,-99,-99,-99,161.0,153.0,314.0
PRY-000044,2013,1001326,-99,-99,-99,145.0,135.0,280.0
PRY-000044,2018,1001326,-99,-99,-99,140.0,117.0,257.0
PRY-000044,2019,1001326,-99,-99,-99,140.0,117.0,257.0
PRY-000044,2020,1001326,-99,-99,-99,145.0,137.0,282.0
PRY-000044,2021,1001326,-99,-99,-99,134.0,146.0,280.0
PRY-000044,2022,1001326,-99,-99,-99,130.0,133.0,263.0
PRY-000044,2023,1001326,-99,-99,-99,137.0,150.0,287.0
PRY-000045,2012,1001325,-99,-99,-99,41.0,49.0,90.0
PRY-000045,2013,1001325,-99,-99,-99,40.0,49.0,89.0
PRY-000045,2018,1001325,-99,-99,-99,46.0,60.0,106.0
PRY-000045,2019,1001325,-99,-99,-99,52.0,59.0,111.0
PRY-000045,2020,1001325,-99,-99,-99,58.0,61.0,119.0
PRY-000045,2021,1001325,-99,-99,-99,60.0,60.0,120.0
PRY-000045,2022,1001325,-99,-99,-99,65.0,61.0,126.0
PRY-000045,2023,1001325,-99,-99,-99,63.0,57.0,120.0
PRY-000046,2012,1001324,-99,-99,-99,104.0,110.0,214.0
PRY-000046,2013,1001324,-99,-99,-99,107.0,103.0,210.0
PRY-000046,2018,1001324,-99,-99,-99,96.0,89.0,185.0
PRY-000046,2019,1001324,-99,-99,-99,89.0,88.0,177.0
PRY-000046,2020,1001324,-99,-99,-99,95.0,85.0,180.0
PRY-000046,2021,1001324,-99,-99,-99,81.0,100.0,181.0
PRY-000046,2022,1001324,-99,-99,-99,89.0,102.0,191.0
PRY-000046,2023,1001324,-99,-99,-99,97.0,109.0,206.0
PRY-000047,2012,1001322,-99,-99,-99,27.0,14.0,41.0
