geo_id,year,deped_id,water,internet,electricity,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
HND-015675,2011,170200010,1,0,1,1,,,,
HND-015684,2011,170200020,1,0,1,0,,,,
HND-015685,2011,170200021,1,0,1,0,,,,
HND-015689,2011,170200026,1,0,1,0,,,,
HND-015687,2011,170200023,1,0,1,0,,,,
HND-015673,2011,170200008,1,0,1,1,,,,
HND-015683,2011,170200019,1,0,1,0,,,,
HND-015720,2011,170300034,1,0,1,0,,,,
HND-015706,2011,170300016,1,0,1,1,,,,
HND-015707,2011,170300017,1,0,1,0,,,,
HND-015722,2011,170300038,1,0,0,0,,,,
HND-015728,2011,170300054,,0,,0,,,,
HND-015704,2011,170300014,1,0,1,1,,,,
HND-015715,2011,170300025,1,0,1,1,,,,
HND-015692,2011,170300001,1,0,1,1,,,,
HND-015712,2011,170300022,1,0,1,0,,,,
HND-015718,2011,170300032,1,0,1,0,,,,
HND-015695,2011,170300004,1,0,1,0,,,,
HND-015729,2011,170300056,,0,,0,,,,
HND-015717,2011,170300030,,0,,0,,,,
HND-015697,2011,170300006,1,0,1,0,,,,
HND-015699,2011,170300008,1,0,1,0,,,,
HND-015726,2011,170300044,,0,,0,,,,
HND-015727,2011,170300045,,0,,0,,,,
HND-015711,2011,170300021,1,0,1,0,,,,
HND-015705,2011,170300015,1,0,1,0,,,,
HND-015721,2011,170300035,1,0,1,0,,,,
HND-015693,2011,170300002,0,0,1,0,,,,
HND-015708,2011,170300018,1,0,1,0,,,,
HND-015725,2011,170300043,,0,,0,,,,
HND-015731,2011,170300068,,0,,0,,,,
HND-015732,2011,170300069,,0,,0,,,,
HND-015698,2011,170300007,1,0,1,0,,,,
HND-015723,2011,170300041,1,0,1,0,,,,
HND-015701,2011,170300010,1,0,1,1,,,,
HND-015714,2011,170300024,1,0,1,0,,,,
HND-015688,2011,170200024,1,0,1,0,,,,
HND-015700,2011,170300009,1,0,1,0,,,,
HND-015702,2011,170300011,0,0,1,0,,,,
HND-015709,2011,170300019,0,0,1,0,,,,
HND-015730,2011,170300058,1,0,1,0,,,,
HND-015694,2011,170300003,1,0,1,0,,,,
HND-015713,2011,170300023,0,0,1,0,,,,
HND-015710,2011,170300020,0,0,1,0,,,,
HND-015696,2011,170300005,1,0,1,0,,,,
HND-015724,2011,170300042,,0,,0,,,,
HND-015537,2011,170100021,1,0,1,0,,,,
HND-015672,2011,170200007,1,0,1,1,,,,
HND-015682,2011,170200018,1,0,0,0,,,,
HND-015676,2011,170200012,1,0,1,0,,,,
HND-015785,2011,170600002,1,0,1,0,,,,
HND-015559,2011,170100046,1,0,1,0,,,,
HND-015686,2011,170200022,1,0,1,1,,,,
HND-015680,2011,170200016,1,0,1,0,,,,
HND-015799,2011,170600017,1,0,1,0,,,,
HND-015567,2011,170100054,1,0,1,1,,,,
HND-015543,2011,170100029,0,0,1,0,,,,
HND-015670,2011,170200005,1,0,1,1,,,,
HND-015681,2011,170200017,1,0,1,0,,,,
HND-015669,2011,170200004,1,0,1,0,,,,
HND-015667,2011,170200002,1,0,1,1,,,,
HND-015674,2011,170200009,0,0,1,0,,,,
HND-015668,2011,170200003,1,0,1,0,,,,
HND-015690,2011,170200251,,0,,0,,,,
HND-015679,2011,170200015,0,0,1,0,,,,
HND-015671,2011,170200006,0,0,1,0,,,,
HND-015666,2011,170200001,1,0,1,0,,,,
HND-015534,2011,170100018,1,0,1,0,,,,
HND-015608,2011,170100101,1,0,1,0,,,,
HND-015663,2011,170100270,,,,,,,,
HND-015579,2011,170100066,1,0,0,0,,,,
HND-015575,2011,170100062,1,0,1,0,,,,
HND-015660,2011,170100260,,0,,0,,,,
HND-015638,2011,170100165,0,0,1,1,,,,
HND-015586,2011,170100074,1,0,0,0,,,,
HND-015530,2011,170100014,0,0,1,0,,,,
HND-015652,2011,170100246,,0,,0,,,,
HND-015677,2011,170200013,,0,,0,,,,
HND-015820,2011,170600039,1,0,1,0,,,,
HND-015802,2011,170600020,1,0,1,1,,,,
HND-015531,2011,170100015,1,0,1,1,,,,
HND-015630,2011,170100139,1,0,1,1,,,,
HND-015825,2011,170600049,,0,,0,,,,
HND-015794,2011,170600011,0,0,0,0,,,,
HND-015628,2011,170100134,0,0,0,0,,,,
HND-015551,2011,170100038,0,0,0,0,,,,
HND-015805,2011,170600023,0,0,1,1,,,,
HND-015806,2011,170600024,,0,,0,,,,
HND-015786,2011,170600003,0,0,1,0,,,,
HND-015801,2011,170600019,1,0,1,0,,,,
HND-015790,2011,170600007,1,0,1,0,,,,
HND-015817,2011,170600035,1,0,0,0,,,,
HND-015819,2011,170600037,0,0,1,0,,,,
HND-015793,2011,170600010,1,0,1,0,,,,
HND-015828,2011,170600064,,0,,0,,,,
HND-015804,2011,170600022,1,0,1,0,,,,
HND-015813,2011,170600031,1,0,1,0,,,,
HND-005608,2011,60700015,0,0,0,0,,,,
HND-005650,2011,60700059,1,0,1,0,,,,
HND-005610,2011,60700017,1,0,0,0,,,,
HND-005667,2011,60700100,0,0,1,0,,,,
HND-005606,2011,60700013,1,0,1,0,,,,
HND-005664,2011,60700079,,0,,0,,,,
HND-005605,2011,60700012,0,0,1,0,,,,
HND-005612,2011,60700019,0,0,0,0,,,,
HND-005670,2011,60700104,,0,,0,,,,
HND-005644,2011,60700052,1,0,1,0,,,,
HND-005662,2011,60700075,,0,,0,,,,
HND-005629,2011,60700037,1,0,1,1,,,,
HND-005643,2011,60700051,1,0,1,0,,,,
HND-005659,2011,60700069,1,0,1,1,,,,
HND-005626,2011,60700034,0,0,1,0,,,,
HND-005596,2011,60700002,0,0,0,0,,,,
HND-005600,2011,60700007,0,0,1,1,,,,
HND-005640,2011,60700048,0,0,1,0,,,,
HND-005663,2011,60700076,,0,,0,,,,
HND-005633,2011,60700041,0,0,1,1,,,,
HND-005617,2011,60700025,1,0,1,0,,,,
HND-005637,2011,60700045,1,0,1,1,,,,
HND-005646,2011,60700054,1,0,1,0,,,,
HND-005641,2011,60700049,1,0,1,0,,,,
HND-005601,2011,60700008,1,0,1,1,,,,
HND-005631,2011,60700039,0,0,1,1,,,,
HND-005636,2011,60700044,1,0,1,1,,,,
HND-005660,2011,60700072,1,0,1,1,,,,
HND-005651,2011,60700060,1,0,0,0,,,,
HND-005615,2011,60700023,0,0,0,0,,,,
HND-005653,2011,60700062,1,0,1,0,,,,
HND-005656,2011,60700065,1,0,1,0,,,,
HND-005607,2011,60700014,1,0,1,1,,,,
HND-005620,2011,60700028,1,0,1,1,,,,
HND-005634,2011,60700042,0,0,0,0,,,,
HND-005666,2011,60700098,0,0,0,0,,,,
HND-005621,2011,60700029,1,0,1,0,,,,
HND-005625,2011,60700033,0,0,0,0,,,,
HND-005649,2011,60700058,1,0,1,0,,,,
HND-005616,2011,60700024,,0,,0,,,,
HND-005598,2011,60700005,0,0,1,0,,,,
HND-005635,2011,60700043,1,0,1,0,,,,
HND-005627,2011,60700035,1,0,1,0,,,,
HND-005657,2011,60700066,1,0,1,0,,,,
HND-005619,2011,60700027,1,0,,0,,,,
HND-005614,2011,60700022,,0,,0,,,,
HND-005623,2011,60700031,0,0,0,0,,,,
HND-005652,2011,60700061,0,0,0,0,,,,
HND-005618,2011,60700026,1,0,1,0,,,,
HND-005609,2011,60700016,1,0,1,0,,,,
HND-005658,2011,60700068,1,0,0,0,,,,
HND-005611,2011,60700018,0,0,0,0,,,,
HND-015991,2011,170900078,,0,,0,,,,
HND-015978,2011,170900049,1,0,1,0,,,,
HND-015942,2011,170900003,1,0,1,1,,,,
HND-015941,2011,170900001,1,0,0,0,,,,
HND-015976,2011,170900047,1,0,1,0,,,,
HND-015989,2011,170900069,1,0,1,1,,,,
HND-015966,2011,170900031,1,0,1,0,,,,
HND-015977,2011,170900048,1,0,1,0,,,,
HND-005603,2011,60700010,1,0,1,0,,,,
HND-005655,2011,60700064,1,0,0,0,,,,
HND-015635,2011,170100152,1,0,1,0,,,,
HND-015544,2011,170100031,1,0,1,0,,,,
HND-015636,2011,170100162,0,0,1,0,,,,
HND-015594,2011,170100082,1,0,1,0,,,,
HND-015552,2011,170100039,1,1,1,1,,,,
HND-015585,2011,170100073,1,0,1,1,,,,
HND-015550,2011,170100037,0,0,1,0,,,,
HND-015616,2011,170100113,1,0,1,0,,,,
HND-005669,2011,60700102,,0,,0,,,,
HND-005639,2011,60700047,0,0,1,0,,,,
HND-005604,2011,60700011,,0,,0,,,,
HND-015975,2011,170900046,1,0,1,0,,,,
HND-015949,2011,170900011,1,0,0,0,,,,
HND-015967,2011,170900033,1,0,1,0,,,,
HND-015985,2011,170900060,,0,,0,,,,
HND-015980,2011,170900052,1,0,1,1,,,,
HND-015988,2011,170900065,,0,,0,,,,
HND-015957,2011,170900019,1,0,1,1,,,,
HND-015981,2011,170900055,1,0,1,1,,,,
HND-015992,2011,170900089,,,,,,,,
HND-015987,2011,170900064,1,0,1,0,,,,
HND-015979,2011,170900051,1,1,1,1,,,,
HND-015970,2011,170900038,1,0,1,0,,,,
HND-015952,2011,170900014,1,0,1,1,,,,
HND-015969,2011,170900036,1,0,1,1,,,,
HND-015956,2011,170900018,1,0,1,1,,,,
HND-015968,2011,170900034,1,0,1,0,,,,
HND-015954,2011,170900016,1,0,1,1,,,,
HND-015983,2011,170900057,1,0,1,0,,,,
HND-015964,2011,170900028,1,0,0,0,,,,
HND-015973,2011,170900044,1,0,1,0,,,,
HND-015944,2011,170900006,1,0,1,0,,,,
HND-015946,2011,170900008,1,0,1,1,,,,
HND-015972,2011,170900042,1,0,1,0,,,,
HND-015943,2011,170900005,1,0,0,0,,,,
HND-015971,2011,170900040,1,0,1,0,,,,
HND-015958,2011,170900020,1,0,1,0,,,,
HND-015965,2011,170900030,1,0,0,0,,,,
HND-005152,2011,60100110,0,0,1,0,,,,
HND-005184,2011,60100155,1,0,0,0,,,,
HND-005178,2011,60100146,1,0,1,0,,,,
HND-005065,2011,60100014,0,0,1,0,,,,
HND-005115,2011,60100066,1,0,0,0,,,,
HND-005092,2011,60100043,1,0,0,0,,,,
HND-005161,2011,60100123,1,0,1,0,,,,
HND-005205,2011,60100184,1,0,1,0,,,,
HND-005241,2011,60100249,1,0,1,0,,,,
HND-005272,2011,60100437,,0,,0,,,,
HND-005077,2011,60100026,1,0,1,0,,,,
HND-005127,2011,60100078,1,0,1,0,,,,
HND-005235,2011,60100240,0,0,1,0,,,,
HND-005083,2011,60100032,1,0,0,0,,,,
HND-005158,2011,60100116,0,0,0,0,,,,
HND-005122,2011,60100073,1,0,0,0,,,,
HND-005206,2011,60100185,1,0,0,0,,,,
HND-005141,2011,60100096,0,0,0,0,,,,
HND-005153,2011,60100111,1,0,0,0,,,,
HND-005133,2011,60100085,0,0,1,0,,,,
HND-005121,2011,60100072,1,0,1,1,,,,
HND-005194,2011,60100172,1,0,1,0,,,,
HND-005064,2011,60100013,0,0,0,0,,,,
HND-005237,2011,60100243,0,0,0,0,,,,
HND-005058,2011,60100006,0,0,0,0,,,,
HND-005070,2011,60100019,1,0,0,0,,,,
HND-005081,2011,60100030,1,0,0,0,,,,
HND-005066,2011,60100015,1,0,0,0,,,,
HND-005253,2011,60100385,,0,,0,,,,
HND-005125,2011,60100076,1,0,1,0,,,,
HND-005085,2011,60100034,1,0,0,0,,,,
HND-005140,2011,60100095,1,0,0,0,,,,
HND-005220,2011,60100219,0,0,0,0,,,,
HND-005118,2011,60100069,1,0,1,0,,,,
HND-005128,2011,60100079,1,0,0,0,,,,
HND-005117,2011,60100068,,0,,0,,,,
HND-005111,2011,60100062,1,0,0,0,,,,
HND-005097,2011,60100048,0,0,0,0,,,,
HND-005135,2011,60100087,0,0,0,0,,,,
HND-005279,2011,60100452,,0,,0,,,,
HND-005059,2011,60100007,1,0,0,0,,,,
HND-005116,2011,60100067,0,0,0,0,,,,
HND-005236,2011,60100241,0,0,0,0,,,,
HND-005078,2011,60100027,1,0,1,1,,,,
HND-005191,2011,60100165,1,0,1,0,,,,
HND-005258,2011,60100396,,0,,0,,,,
HND-005072,2011,60100021,1,0,0,0,,,,
HND-005103,2011,60100054,0,0,0,0,,,,
HND-005095,2011,60100046,0,0,0,0,,,,
HND-005112,2011,60100063,1,0,0,0,,,,
HND-005096,2011,60100047,0,0,0,0,,,,
HND-005075,2011,60100024,0,0,0,0,,,,
HND-005265,2011,60100419,0,0,1,0,,,,
HND-005057,2011,60100005,1,0,1,1,,,,
HND-005204,2011,60100183,1,0,0,0,,,,
HND-005102,2011,60100053,0,0,0,0,,,,
HND-005222,2011,60100222,1,0,0,0,,,,
HND-005230,2011,60100234,0,0,1,0,,,,
HND-005130,2011,60100081,0,0,0,0,,,,
HND-005276,2011,60100444,,0,,0,,,,
HND-005073,2011,60100022,1,0,1,0,,,,
HND-005268,2011,60100427,,0,,0,,,,
HND-005248,2011,60100275,0,0,0,0,,,,
HND-005134,2011,60100086,1,0,0,0,,,,
HND-005148,2011,60100104,0,0,0,0,,,,
HND-005221,2011,60100221,0,0,0,0,,,,
HND-005280,2011,60100453,,0,,0,,,,
HND-005129,2011,60100080,1,0,0,0,,,,
HND-005251,2011,60100371,,0,,0,,,,
HND-005054,2011,60100001,1,0,0,0,,,,
HND-005207,2011,60100187,1,0,0,0,,,,
HND-005098,2011,60100049,1,0,1,0,,,,
HND-005071,2011,60100020,,0,,0,,,,
HND-005080,2011,60100029,1,0,1,1,,,,
HND-005219,2011,60100213,1,0,1,0,,,,
HND-005876,2011,61100060,1,0,1,0,,,,
HND-005899,2011,61100099,1,0,1,0,,,,
HND-005831,2011,61100014,1,0,1,0,,,,
HND-005879,2011,61100063,1,0,1,0,,,,
HND-005849,2011,61100033,1,0,1,0,,,,
HND-005145,2011,60100101,0,0,0,0,,,,
HND-005076,2011,60100025,1,0,0,0,,,,
HND-005074,2011,60100023,1,0,0,0,,,,
HND-005870,2011,61100054,1,0,0,0,,,,
HND-005908,2011,61100162,1,0,0,0,,,,
HND-005857,2011,61100041,1,0,0,0,,,,
HND-005843,2011,61100026,1,0,0,0,,,,
HND-005865,2011,61100049,1,0,0,0,,,,
HND-005878,2011,61100062,1,0,1,0,,,,
HND-005828,2011,61100011,1,0,1,0,,,,
HND-005764,2011,61000008,0,0,0,0,,,,
HND-005218,2011,60100209,0,0,0,0,,,,
HND-005784,2011,61000029,0,0,0,0,,,,
HND-005804,2011,61000052,0,0,0,0,,,,
HND-005818,2011,61000096,1,0,0,0,,,,
HND-005772,2011,61000016,1,0,1,0,,,,
HND-005816,2011,61000093,,0,,0,,,,
HND-005909,2011,61100167,1,0,1,0,,,,
HND-005763,2011,61000007,0,0,,0,,,,
HND-005811,2011,61000061,,0,,0,,,,
HND-015974,2011,170900045,1,0,1,0,,,,
HND-015961,2011,170900025,1,0,1,1,,,,
HND-015963,2011,170900027,1,0,1,1,,,,
HND-015962,2011,170900026,1,0,1,1,,,,
HND-015953,2011,170900015,1,0,1,1,,,,
HND-015955,2011,170900017,1,0,1,1,,,,
HND-015984,2011,170900058,1,0,1,0,,,,
HND-015950,2011,170900012,1,0,1,1,,,,
HND-015945,2011,170900007,0,0,1,0,,,,
HND-015627,2011,170100133,1,0,1,1,,,,
HND-015654,2011,170100252,,0,,0,,,,
HND-015640,2011,170100175,1,0,1,0,,,,
HND-015532,2011,170100016,1,0,1,1,,,,
HND-015602,2011,170100093,1,0,1,0,,,,
HND-015619,2011,170100122,1,0,1,0,,,,
HND-015533,2011,170100017,1,0,1,1,,,,
HND-015580,2011,170100067,1,0,1,0,,,,
HND-015655,2011,170100253,,0,,0,,,,
HND-015604,2011,170100095,1,0,1,0,,,,
HND-015519,2011,170100002,1,0,1,1,,,,
HND-015540,2011,170100024,0,0,0,0,,,,
HND-015613,2011,170100108,1,0,1,0,,,,
HND-015522,2011,170100006,1,0,1,1,,,,
HND-015951,2011,170900013,1,0,1,0,,,,
HND-015573,2011,170100060,,0,,0,,,,
HND-015665,2011,170100285,,,,,,,,
HND-015596,2011,170100084,1,0,1,0,,,,
HND-015601,2011,170100091,1,0,1,1,,,,
HND-015610,2011,170100104,1,0,1,0,,,,
HND-015642,2011,170100181,,0,,0,,,,
HND-015606,2011,170100098,1,0,1,0,,,,
HND-015557,2011,170100044,1,0,1,1,,,,
HND-015576,2011,170100063,1,0,1,0,,,,
HND-015541,2011,170100025,,0,,0,,,,
HND-015583,2011,170100071,1,0,1,1,,,,
HND-015612,2011,170100107,1,0,1,0,,,,
HND-015555,2011,170100042,,0,,0,,,,
HND-015605,2011,170100096,1,0,1,0,,,,
HND-015656,2011,170100255,,0,,0,,,,
HND-015637,2011,170100163,1,0,1,0,,,,
HND-005224,2011,60100224,0,0,1,0,,,,
HND-015948,2011,170900010,1,0,1,1,,,,
HND-015982,2011,170900056,1,0,1,0,,,,
HND-015521,2011,170100005,1,0,1,0,,,,
HND-005896,2011,61100095,0,0,0,0,,,,
HND-015614,2011,170100111,1,0,1,0,,,,
HND-015577,2011,170100064,1,0,1,0,,,,
HND-005862,2011,61100046,1,0,0,0,,,,
HND-015561,2011,170100048,1,0,1,1,,,,
HND-005832,2011,61100015,1,0,1,0,,,,
HND-015593,2011,170100081,1,0,1,0,,,,
HND-015554,2011,170100041,1,0,1,1,,,,
HND-015597,2011,170100085,1,0,1,1,,,,
HND-015589,2011,170100077,0,0,1,1,,,,
HND-015629,2011,170100138,1,0,1,0,,,,
HND-015574,2011,170100061,1,0,1,1,,,,
HND-015599,2011,170100088,1,0,1,0,,,,
HND-015623,2011,170100127,1,0,1,0,,,,
HND-015607,2011,170100099,1,0,1,0,,,,
HND-015648,2011,170100225,,0,,0,,,,
HND-015625,2011,170100130,0,0,1,1,,,,
HND-015615,2011,170100112,1,0,1,0,,,,
HND-015603,2011,170100094,1,0,1,0,,,,
HND-015547,2011,170100034,0,0,0,0,,,,
HND-015626,2011,170100132,0,0,1,1,,,,
HND-015609,2011,170100102,1,0,1,0,,,,
HND-015611,2011,170100106,1,0,1,0,,,,
HND-015535,2011,170100019,1,0,1,1,,,,
HND-015527,2011,170100011,1,0,1,0,,,,
HND-015598,2011,170100086,1,0,1,1,,,,
HND-015581,2011,170100068,1,0,1,0,,,,
HND-015558,2011,170100045,0,0,1,0,,,,
HND-015649,2011,170100226,,0,,0,,,,
HND-015529,2011,170100013,1,0,1,0,,,,
HND-015588,2011,170100076,1,0,1,0,,,,
HND-015569,2011,170100056,1,0,1,0,,,,
HND-015553,2011,170100040,1,0,1,0,,,,
HND-015536,2011,170100020,0,0,0,0,,,,
HND-015578,2011,170100065,0,0,0,0,,,,
HND-015524,2011,170100008,0,0,0,0,,,,
HND-015624,2011,170100128,1,0,1,0,,,,
HND-015622,2011,170100126,1,0,1,0,,,,
HND-015653,2011,170100249,0,1,1,0,,,,
HND-015645,2011,170100214,,0,,0,,,,
HND-015644,2011,170100191,,0,,0,,,,
HND-015523,2011,170100007,1,0,1,0,,,,
HND-015658,2011,170100258,,0,,0,,,,
HND-015647,2011,170100224,,0,,0,,,,
HND-015584,2011,170100072,,0,,0,,,,
HND-015600,2011,170100089,1,0,1,1,,,,
HND-005825,2011,61100008,1,0,1,1,,,,
HND-005821,2011,61100003,1,0,1,0,,,,
HND-005886,2011,61100075,1,0,1,0,,,,
HND-005823,2011,61100006,1,0,1,0,,,,
HND-015592,2011,170100080,1,0,0,0,,,,
HND-005891,2011,61100081,0,0,1,1,,,,
HND-005820,2011,61100002,1,0,1,0,,,,
HND-005881,2011,61100065,1,0,1,0,,,,
HND-005898,2011,61100098,1,0,1,1,,,,
HND-005845,2011,61100028,1,0,1,0,,,,
HND-015662,2011,170100266,,0,,0,,,,
HND-015664,2011,170100283,,,,,,,,
HND-015632,2011,170100144,0,0,0,0,,,,
HND-015621,2011,170100125,1,0,0,0,,,,
HND-015571,2011,170100058,0,0,0,0,,,,
HND-015633,2011,170100147,0,0,0,0,,,,
HND-015526,2011,170100010,0,0,1,0,,,,
HND-015641,2011,170100180,0,0,0,0,,,,
HND-015587,2011,170100075,0,0,0,0,,,,
HND-015639,2011,170100174,0,0,0,0,,,,
HND-015538,2011,170100022,0,0,0,0,,,,
HND-015651,2011,170100244,,0,,0,,,,
HND-015568,2011,170100055,0,0,0,0,,,,
HND-015646,2011,170100220,,0,,0,,,,
HND-015657,2011,170100256,,0,,0,,,,
HND-015546,2011,170100033,0,0,0,0,,,,
HND-015556,2011,170100043,0,0,0,0,,,,
HND-015565,2011,170100052,0,0,0,0,,,,
HND-015631,2011,170100143,,0,,0,,,,
HND-015582,2011,170100069,0,0,0,0,,,,
HND-015591,2011,170100079,0,0,0,0,,,,
HND-015525,2011,170100009,,0,,0,,,,
HND-015643,2011,170100187,,0,,0,,,,
HND-015659,2011,170100259,,0,,0,,,,
HND-015528,2011,170100012,1,0,1,0,,,,
HND-015518,2011,170100001,0,0,0,0,,,,
HND-015634,2011,170100148,0,0,0,0,,,,
HND-015888,2011,170700076,0,0,0,0,,,,
HND-015901,2011,170800004,0,0,1,0,,,,
HND-015913,2011,170800016,0,0,0,0,,,,
HND-005866,2011,61100050,0,0,0,0,,,,
HND-005833,2011,61100016,1,0,0,0,,,,
HND-005860,2011,61100044,1,0,0,0,,,,
HND-005868,2011,61100052,1,0,1,0,,,,
HND-005893,2011,61100087,1,0,0,0,,,,
HND-005850,2011,61100034,1,0,0,0,,,,
HND-005889,2011,61100078,1,0,0,0,,,,
HND-005841,2011,61100024,1,0,0,0,,,,
HND-005915,2011,61200006,1,0,0,0,,,,
HND-005880,2011,61100064,1,0,0,0,,,,
HND-015562,2011,170100049,1,0,0,0,,,,
HND-015590,2011,170100078,0,0,0,0,,,,
HND-015563,2011,170100050,0,0,0,0,,,,
HND-015570,2011,170100057,1,0,0,0,,,,
HND-015620,2011,170100124,1,0,0,0,,,,
HND-015650,2011,170100243,,0,,0,,,,
HND-015542,2011,170100026,,0,,0,,,,
HND-015595,2011,170100083,1,0,0,0,,,,
HND-015560,2011,170100047,0,0,1,0,,,,
HND-015934,2011,170800151,,0,,0,,,,
HND-015916,2011,170800019,0,0,0,0,,,,
HND-015908,2011,170800011,0,0,0,0,,,,
HND-015905,2011,170800008,0,0,0,0,,,,
HND-015902,2011,170800005,1,0,1,1,,,,
HND-015927,2011,170800119,,0,,0,,,,
HND-015939,2011,170800160,,,,,,,,
HND-015919,2011,170800025,1,0,1,0,,,,
HND-015918,2011,170800021,1,0,0,0,,,,
HND-015920,2011,170800030,1,0,1,1,,,,
HND-015900,2011,170800003,1,0,1,0,,,,
HND-005920,2011,61200011,1,0,1,0,,,,
HND-005916,2011,61200007,1,0,1,0,,,,
HND-005844,2011,61100027,1,0,0,0,,,,
HND-005842,2011,61100025,1,0,1,1,,,,
HND-005856,2011,61100040,1,0,0,0,,,,
HND-005847,2011,61100030,1,0,0,0,,,,
HND-005911,2011,61200002,1,0,1,1,,,,
HND-005834,2011,61100017,1,0,1,0,,,,
HND-005919,2011,61200010,1,0,1,0,,,,
HND-005869,2011,61100053,1,0,1,0,,,,
HND-015933,2011,170800149,,0,,0,,,,
HND-005894,2011,61100091,0,0,0,0,,,,
HND-015924,2011,170800037,,0,,0,,,,
HND-015910,2011,170800013,1,0,1,0,,,,
HND-015931,2011,170800147,,0,,0,,,,
HND-015940,2011,170800169,,,,,,,,
HND-015911,2011,170800014,1,0,0,0,,,,
HND-008305,2011,80700017,1,0,1,0,,,,
HND-005940,2011,61400005,1,0,0,0,,,,
HND-008296,2011,80700004,1,0,0,0,,,,
HND-015904,2011,170800007,1,0,0,0,,,,
HND-015912,2011,170800015,1,0,1,0,,,,
HND-015921,2011,170800034,1,0,0,0,,,,
HND-015915,2011,170800018,1,0,1,0,,,,
HND-015914,2011,170800017,1,0,0,0,,,,
HND-008297,2011,80700005,1,0,0,0,,,,
HND-015909,2011,170800012,0,0,0,0,,,,
HND-008306,2011,80700018,1,0,1,0,,,,
HND-008308,2011,80700030,,0,,0,,,,
HND-015935,2011,170800154,,,,,,,,
HND-005905,2011,61100150,1,0,0,0,,,,
HND-005822,2011,61100004,1,0,0,0,,,,
HND-005830,2011,61100013,1,0,0,0,,,,
HND-005939,2011,61400004,1,0,1,0,,,,
HND-005945,2011,61400010,1,0,1,0,,,,
HND-008320,2011,80800014,0,0,1,0,,,,
HND-005944,2011,61400009,0,0,0,0,,,,
HND-008324,2011,80800018,0,0,1,0,,,,
HND-008332,2011,80800028,0,0,0,0,,,,
HND-008325,2011,80800019,1,0,1,0,,,,
HND-015549,2011,170100036,0,0,0,0,,,,
HND-015572,2011,170100059,0,0,0,0,,,,
HND-015661,2011,170100262,,0,,0,,,,
HND-015548,2011,170100035,1,0,1,0,,,,
HND-015564,2011,170100051,1,0,1,0,,,,
HND-015618,2011,170100117,0,0,0,0,,,,
HND-015545,2011,170100032,0,0,0,0,,,,
HND-015889,2011,170700079,,0,,0,,,,
HND-015884,2011,170700062,0,0,0,0,,,,
HND-015876,2011,170700051,1,0,0,0,,,,
HND-015816,2011,170600034,1,0,1,0,,,,
HND-015827,2011,170600059,,0,,0,,,,
HND-015863,2011,170700034,0,0,0,0,,,,
HND-015792,2011,170600009,1,0,1,1,,,,
HND-015821,2011,170600040,1,0,1,0,,,,
HND-015796,2011,170600013,0,0,0,0,,,,
HND-015855,2011,170700025,,0,,0,,,,
HND-015856,2011,170700026,0,0,0,0,,,,
HND-015881,2011,170700056,0,0,0,0,,,,
HND-015893,2011,170700091,,,,,,,,
HND-015815,2011,170600033,1,0,1,0,,,,
HND-015807,2011,170600025,1,0,1,1,,,,
HND-015810,2011,170600028,1,0,1,0,,,,
HND-015812,2011,170600030,0,0,1,0,,,,
HND-015822,2011,170600041,1,0,0,0,,,,
HND-015811,2011,170600029,,0,,0,,,,
HND-015826,2011,170600050,,0,,0,,,,
HND-015814,2011,170600032,1,0,1,0,,,,
HND-015831,2011,170600079,,,,,,,,
HND-015824,2011,170600043,1,0,1,0,,,,
HND-015877,2011,170700052,0,0,0,0,,,,
HND-015849,2011,170700019,0,0,0,0,,,,
HND-015870,2011,170700041,1,0,1,0,,,,
HND-015882,2011,170700057,0,1,1,1,,,,
HND-015887,2011,170700068,,0,,0,,,,
HND-015883,2011,170700058,1,0,1,1,,,,
HND-015842,2011,170700012,1,0,1,1,,,,
HND-015847,2011,170700017,,0,,0,,,,
HND-015885,2011,170700064,0,0,0,0,,,,
HND-015864,2011,170700035,0,0,1,0,,,,
HND-015808,2011,170600026,0,0,1,0,,,,
HND-015823,2011,170600042,0,0,1,1,,,,
HND-015784,2011,170600001,0,0,1,1,,,,
HND-015830,2011,170600077,0,0,1,0,,,,
HND-015803,2011,170600021,0,0,1,0,,,,
HND-015787,2011,170600004,0,0,0,0,,,,
HND-015795,2011,170600012,0,0,0,0,,,,
HND-015798,2011,170600016,0,0,0,0,,,,
HND-015829,2011,170600071,,0,,0,,,,
HND-015788,2011,170600005,0,0,0,0,,,,
HND-015857,2011,170700027,1,0,1,0,,,,
HND-015861,2011,170700031,,0,,0,,,,
HND-015840,2011,170700010,,0,,0,,,,
HND-015886,2011,170700065,1,0,0,0,,,,
HND-015865,2011,170700036,0,0,0,0,,,,
HND-015841,2011,170700011,0,0,0,0,,,,
HND-015896,2011,170700102,,0,,0,,,,
HND-015892,2011,170700085,,0,,0,,,,
HND-015862,2011,170700033,0,0,0,0,,,,
HND-015894,2011,170700098,,0,,0,,,,
HND-015837,2011,170700007,,0,,0,,,,
HND-015833,2011,170700003,,0,,0,,,,
HND-015866,2011,170700037,,0,,0,,,,
HND-015871,2011,170700045,1,0,1,0,,,,
HND-015832,2011,170700002,0,0,0,0,,,,
HND-015859,2011,170700029,0,0,0,0,,,,
HND-015836,2011,170700006,0,0,0,0,,,,
HND-015858,2011,170700028,0,0,0,0,,,,
