"anio","codigo_establecimiento","codigo_departamento","nombre_departamento","codigo_distrito","nombre_distrito","codigo_zona","nombre_zona","codigo_barrio_localidad","nombre_barrio_localidad","codigo_institucion","nombre_institucion","sector_o_tipo_gestion","anho_cod_geo","primer_grado_hombre","primer_grado_mujer","segundo_grado_hombre","segundo_grado_mujer","tercer_grado_hombre","tercer_grado_mujer","cuarto_grado_hombre","cuarto_grado_mujer","quinto_grado_hombre","quinto_grado_mujer","sexto_grado_hombre","sexto_grado_mujer","septimo_grado_hombre","septimo_grado_mujer","octavo_grado_hombre","octavo_grado_mujer","noveno_grado_hombre","noveno_grado_mujer","total_matriculados_hombre","total_matriculados_mujer"
"2012","1601009","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602310","COM INDIG SAN AGUSTIN","10039","1566 INMACULADA CONCEPCION","PRIV.SUBVENCIONADA","2012","13","16","9","8","10","11","15","14","3","7","14","5","8","10","8","6","9","1","89","78"
"2012","1601001","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602910","VIRGEN DE FATIMA","10031","1879 TTE. 1є LEONIDES ESCOBAR JARA","OFICIAL","2012","4","15","5","8","2","3","10","6","5","1","8","0","0","0","0","0","0","0","34","33"
"2012","1603006","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602420","COM INDIG MACHARETTI","10077","2485 24 DE OCTUBRE","PRIV.SUBVENCIONADA","2012","6","7","14","5","1","4","4","3","6","9","4","3","7","9","10","3","4","5","56","48"
"2012","1601007","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602920","COM INDIG YISHINACHAT","10037","2487 SAN PEDRO","PRIV.SUBVENCIONADA","2012","18","5","6","4","3","8","4","6","6","6","3","1","0","0","0","0","0","0","40","30"
"2012","1601016","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602500","ZONA EL SOLITARIO","10046","2488 CACIQUE MAYOR MANUEL DIAZ","PRIV.SUBVENCIONADA","2012","2","2","2","3","1","1","5","1","2","1","0","3","0","0","0","0","0","0","12","11"
"2012","1601005","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602930","ZONA SANTA MARTA","10035","2911 SANTA MARTA","OFICIAL","2012","1","2","2","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0","5","6"
"2012","1601013","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602720","VIRGEN DEL ROSARIO","10043","2940 FRANCISCO BOSCH","OFICIAL","2012","3","1","4","1","1","2","3","2","4","1","1","2","0","0","0","0","0","0","16","9"
"2012","1602002","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602260","ESCUELA AGRICOLA","10063","3223 SANTA MARIA DEL CHACO","PRIV.SUBVENCIONADA","2012","35","21","17","16","21","12","18","11","19","19","14","14","0","0","0","0","0","0","124","93"
"2012","1601006","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602210","COM INDIG YASENDY","10036","3249 VIRGEN STELLA MARYS","OFICIAL","2012","3","1","3","5","1","1","3","1","2","1","1","5","0","0","0","0","0","0","13","14"
"2012","1601017","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602910","VIRGEN DE FATIMA","10047","3414 SAN ROQUE GONZALEZ DE SANTA CRUZ","PRIV.SUBVENCIONADA","2012","2","1","2","3","2","8","1","1","4","0","1","4","3","3","2","2","1","1","18","23"
"2012","1658003","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602680","COM INDIG CAYIN┤O CLIM","10151","4071 (13538) NUEVO AMANECER","OFICIAL","2012","8","6","19","9","15","9","34","29","22","24","21","18","22","15","13","27","11","13","165","150"
"2012","1658013","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602785","COM INDIG CASUARINA CAMPO GRANDE","10089","4072 (12396)","OFICIAL","2012","7","8","7","5","4","10","5","5","4","3","2","5","6","4","0","0","11","2","46","42"
"2012","1601024","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602700","ZONA MARGARINO","10058","4077 SANTA MARIA DE LOS 12 APOSTOLES","OFICIAL","2012","0","3","2","2","4","3","0","4","1","0","1","2","0","0","0","0","0","0","8","14"
"2012","1601022","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602280","ZONA PEDRO P PEРA","10056","4078 SAN PABLO","OFICIAL","2012","4","1","4","3","2","3","1","2","4","1","1","2","0","0","0","0","0","0","16","12"
"2012","1601023","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602560","PIRIZAL","10057","4607 PENIEL","PRIV.SUBVENCIONADA","2012","6","8","8","11","5","6","7","7","6","6","6","9","8","9","2","4","2","5","50","65"
"2012","1601012","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602560","PIRIZAL","10042","4610 (12255) SAGRADO CORAZON DE JESUS","PRIV.SUBVENCIONADA","2012","1","2","11","3","5","4","2","1","2","2","2","3","7","9","5","3","3","6","38","33"
"2012","1657012","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602360","LAGUNA NEGRA","10141","4670 PRIV. RIBERA","PRIVADA","2012","2","1","3","1","0","0","4","2","0","0","2","5","0","0","0","0","0","0","11","9"
"2012","1657007","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602670","NEULAND","10136","4672 (3390) BLUMENTAL","PRIVADA","2012","2","5","0","0","1","3","3","5","5","3","5","1","0","0","0","0","0","0","16","17"
"2012","1601020","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602500","ZONA EL SOLITARIO","10050","4900 (14757)","OFICIAL","2012","4","6","5","2","4","2","1","1","0","2","1","2","5","2","2","2","0","1","22","20"
"2012","1658010","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602470","COM INDIG CAMPO LOA - SAN RAMON","10075","5809 (12016 ) SAN RAMON","PRIV.SUBVENCIONADA","2012","6","1","5","8","4","1","3","1","3","1","0","1","0","0","0","0","0","0","21","13"
"2012","1656023","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602450","COM INDIG CAMPO LOA - JOTOICHA","10067","5810 (12679) NTRA. SRA. DE LA ASUNCION","PRIV.SUBVENCIONADA","2012","13","6","9","11","8","5","15","8","10","6","10","5","4","4","8","9","9","8","86","62"
"2012","1602015","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602430","COM INDIG LAGUNA NEGRA BELEN","10076","5811 (12680) BEATO JOSE GERARD","PRIV.SUBVENCIONADA","2012","3","2","3","5","9","3","4","7","4","2","1","4","0","0","0","0","0","0","24","23"
"2012","1657040","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602135","COM INDIG CAMPO LOA-SAN MIGUEL","10103","5812 (14707) PRIV.SUBV. SAN MIGUEL","PRIV.SUBVENCIONADA","2012","4","6","0","0","3","11","8","2","5","1","0","0","0","0","0","0","0","0","20","20"
"2012","1601008","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602710","COM INDIG KENJACLAI","10038","5813 (14316) SAN IGNACIO DE ANTIOQUIA","PRIV.SUBVENCIONADA","2012","1","2","0","0","3","1","2","0","0","3","2","0","0","0","0","0","0","0","8","6"
"2012","1658005","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602660","COM INDIG SANDHORST","4962","5814 (12385) BETEL","PRIV.SUBVENCIONADA","2012","7","6","4","6","4","6","3","8","12","6","0","4","0","0","0","0","0","0","30","36"
"2012","1603008","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602165","COM INDIG CAMPO ALEGRE ALDEA 5","10086","5818 (12382) AUGUSTO ROA BASTOS","OFICIAL","2012","5","8","5","0","5","8","6","2","4","7","6","4","0","0","0","0","0","0","31","29"
"2012","1657034","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602420","COM INDIG MACHARETTI","10095","5819 (13540) EBE EZER","PRIV.SUBVENCIONADA","2012","0","0","0","0","0","0","22","13","11","12","20","9","14","11","7","7","5","7","79","59"
"2012","1603001","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602140","ZONA LA PATRIA","10110","5881 (12874) TTE.1° RAMIRO ESPINOLA","OFICIAL","2012","4","6","2","2","7","6","4","3","4","1","2","2","0","0","0","0","0","0","23","20"
"2012","1657035","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602635","VILLA CHOFERES DEL CHACO SUB-URBANO","10068","5886 (13306) REINALDO D. LARROZA","PRIV.SUBVENCIONADA","2012","9","15","16","17","13","5","14","7","9","11","9","9","5","10","9","3","6","3","90","80"
"2012","1602056","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602460","COM INDIG CAMPO LOA SAN PIO 10","6716","6248 SAN PIO X","PRIV.SUBVENCIONADA","2012","3","5","3","1","2","2","3","0","3","3","0","0","0","0","0","0","0","0","14","11"
"2012","1658008","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602590","COM INDIG YACACVASH","6830","6297 ACLANJAYUE","PRIV.SUBVENCIONADA","2012","2","5","5","2","1","6","7","1","7","3","6","5","0","0","0","0","0","0","28","22"
"2012","1657030","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602400","COM INDIG LAGUNA NEGRA-DAMASCO","10090","6300 PRIV. SUBV. SDO. CORAZON DE JESUS","PRIV.SUBVENCIONADA","2012","1","1","2","2","1","1","3","0","1","1","0","2","0","0","0","0","0","0","8","7"
"2012","1602054","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602410","COM INDIG LAGUNA NEGRA-CANAAN","6576","6308 CESAR ROMERO","OFICIAL","2012","3","5","9","6","4","6","0","0","0","0","0","0","0","0","0","0","0","0","16","17"
"2012","1658009","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602810","COM INDIG LAGUNA VERDE","5747","6310 LA SEMILLITA","PRIV.SUBVENCIONADA","2012","4","8","5","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","9","15"
"2012","1602053","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602430","COM INDIG LAGUNA NEGRA BELEN","6570","6317 DEMETRIO TALABERY","OFICIAL","2012","0","0","0","0","11","8","0","0","0","0","0","0","0","0","0","0","0","0","11","8"
"2012","1603002","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602110","COM INDIG PYKASU","10111","6757 (11535) CACIQUE ANDERESIA","PRIV.SUBVENCIONADA","2012","12","7","3","2","14","13","6","6","5","6","6","4","0","0","0","0","0","0","46","38"
"2012","1658016","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602690","COM INDIG YALVE SANGA","10099","6766 (12378)  JACOBO VIDAL","OFICIAL","2012","3","5","1","5","4","2","2","0","5","8","2","3","0","0","0","0","0","0","17","23"
"2012","1657031","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602400","COM INDIG LAGUNA NEGRA-DAMASCO","10091","6768 (12503) BET-EL","OFICIAL","2012","3","2","6","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","13","8"
"2012","1657028","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602830","COM INDIG CAMPO ALEGRE ALDEA 7","10084","6769 (12380) JUANA MARIA DE LARA","OFICIAL","2012","4","2","4","4","10","2","4","2","0","0","0","0","0","0","0","0","0","0","22","10"
"2012","1657029","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602185","COM INDIG CAMPO ALEGRE ALDEA 4","10085","6770 (12381) PAZ Y VIDA","OFICIAL","2012","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4"
"2012","1658004","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602670","NEULAND","5742","6771 (12384) ACOSTA СU","OFICIAL","2012","23","27","21","25","23","25","0","0","0","0","0","0","0","0","0","0","0","0","67","77"
"2012","1501031","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602750","COM INDIG CAMPO LARGO 6 DE OCTUBRE","9787","6776 (12383) COLONIA CAMPO LARGO","OFICIAL","2012","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"2012","1602060","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602350","ZONA MBUTURETA","13146","6929 EL MENSAJERO","OFICIAL","2012","5","4","6","1","6","9","0","0","4","6","0","0","0","0","0","0","0","0","21","20"
"2012","1603010","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602130","COM INDIG РU GUAZU","15353","7047 VAPERORENDA POTY","PRIV.SUBVENCIONADA","2012","0","1","4","3","2","6","2","3","2","4","1","1","0","0","0","0","0","0","11","18"
"2012","1602063","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602570","COM INDIG LA PRINCESA","15740","7425 CAPITAN DIAZ NACITAJ","OFICIAL","2012","3","6","7","3","4","5","8","7","12","8","3","2","0","0","0","0","0","0","37","31"
"2012","1602064","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","1","URBANA","1602007","MARIA AUXILIADORA","15760","7430 EFATA","PRIVADA","2012","17","3","7","8","7","7","5","14","11","8","10","3","10","12","9","10","4","11","80","76"
"2012","1602047","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602190","ZONA OCHOA","10270","AGRICOLA DE MCAL. JOSE F. ESTIGARRIBIA","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","11","0","8","0","6","0","25","0"
"2012","1602001","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602260","ESCUELA AGRICOLA","10104","MARISCAL ESTIGARRIBIA","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","14","13","17","10","12","10","43","33"
"2012","1658001","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602670","NEULAND","10149","SECUNDARIO NEULAND","PRIVADA","2012","0","0","0","0","0","0","0","0","0","0","0","0","13","10","17","12","13","7","43","29"
"2012","1601026","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602280","ZONA PEDRO P PEРA","10060","S/N LA REPRESA","OFICIAL","2012","0","3","1","2","2","0","1","1","0","3","5","0","0","0","0","0","0","0","9","9"
"2012","1601001","16","BOQUERON","1602","MARISCAL ESTIGARRIBIA","6","RURAL","1602910","VIRGEN DE FATIMA","10051","VIRGEN DE FATIMA","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","4","3","3","4","4","2","11","9"
"2012","1602061","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","13915","7306 YVOPEY","OFICIAL","2012","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6"
"2012","1602062","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","1","URBANA","1602999","LOCALIDAD A CONFIRMAR","13981","7368 ROBERTO ARA","OFICIAL","2012","0","0","2","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","6","5"
"2012","1602065","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","16293","7586 NTRA. SRA. DE TODAS LAS GRACIAS","OFICIAL","2012","0","1","1","3","0","0","0","0","0","0","2","3","0","0","0","0","0","0","3","7"
"2012","1602069","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","16541","7774 SANTA ROSA","OFICIAL","2012","1","2","19","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","22"
"2012","1602070","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","16542","7775 SIETE ESTRELLAS","OFICIAL","2012","2","3","2","3","1","7","2","2","2","4","2","1","0","0","0","0","0","0","11","20"
"2012","1602072","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","16769","7923 7 TRINCHERAS","OFICIAL","2012","9","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15"
"2012","1602068","16","BOQUERON","1602","MCAL. J. F. ESTIGARRIBIA","6","RURAL","1602999","LOCALIDAD A CONFIRMAR","16540","Nє 7772 RENACER","OFICIAL","2012","0","0","5","2","0","0","0","0","0","0","7","3","0","0","0","0","0","0","12","5"
"2012","1656008","16","BOQUERON","1656","MENNO","6","RURAL","1656110","LOCALIDAD 2","10026","4684 (3391) SCHONWIESE","PRIVADA","2002","4","3","3","5","3","3","5","4","0","0","6","4","0","0","0","0","0","0","21","19"
"2012","1656025","16","BOQUERON","1656","MENNO","6","RURAL","1656999","LOCALIDAD A CONFIRMAR","10475","7034 TUNUCUJNAI","OFICIAL","2012","7","5","0","0","8","0","5","0","0","0","0","0","0","0","0","0","0","0","20","5"
"2012","1656027","16","BOQUERON","1656","MENNO","6","RURAL","1656999","LOCALIDAD A CONFIRMAR","16236","S/N ESTACIA KM. 160 COL. MENNO","PRIVADA","2012","6","3","5","1","4","3","5","1","7","3","2","1","0","0","0","0","0","0","29","12"
"2012","1658002","16","BOQUERON","1658","NEULAND","6","RURAL","1658110","LOCALIDAD 2","10150","3392 NEULAND","PRIVADA","2002","13","9","14","10","13","11","9","12","10","11","16","12","0","0","0","0","0","0","75","65"
"2012","1658007","16","BOQUERON","1658","NEULAND","6","RURAL","1658100","LOCALIDAD 1","4643","6298 SAN LUIS DE GONZAGA","PRIV.SUBVENCIONADA","2002","0","0","0","2","0","0","1","1","0","0","0","2","0","0","0","0","0","0","1","5"
"2012","1658023","16","BOQUERON","1658","NEULAND","1","URBANA","1658999","LOCALIDAD A CONFIRMAR","12404","7083 MARIA MILAGROS","PRIVADA","2012","3","0","1","0","2","1","2","0","2","1","0","1","0","0","0","0","0","0","10","3"
"2012","0518002","05","CAAGUAZU","0518","3 DE FEBRERO","1","URBANA","0518001","URBANO","4139","1597 SAN JUAN","OFICIAL","2012","17","16","17","12","23","24","12","18","21","16","26","15","22","21","25","17","19","22","182","161"
"2012","0518014","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518110","SAN CARLOS","4151","1747 SAN CARLOS","OFICIAL","2012","10","9","7","8","12","8","5","12","7","7","8","4","10","5","6","11","7","7","72","71"
"2012","0518004","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518200","SAN JOSE","4141","1749 SAN JOSE","OFICIAL","2012","5","4","11","6","8","8","7","6","6","3","4","9","4","3","5","4","7","5","57","48"
"2012","0518022","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518220","SEXTA LINEA 3 DE FEBRERO","4159","1750 LUIS ALBERTO DEL PARANA","OFICIAL","2012","6","11","8","6","8","3","8","3","8","3","7","7","6","6","5","7","5","7","61","53"
"2012","0518005","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518290","GUAJAIVI","4142","1924 SANTA CATALINA","OFICIAL","2012","4","2","5","1","2","2","3","4","2","4","2","2","0","0","0","0","0","0","18","15"
"2012","0518006","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518260","SAN MIGUEL","4143","1925 SAN MIGUEL","OFICIAL","2012","1","2","6","3","3","3","7","3","2","5","4","3","1","6","1","2","3","3","28","30"
"2012","0518007","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518250","SANTA LIBRADA","4144","1926 SANTA LIBRADA","OFICIAL","2012","3","5","4","3","13","2","5","5","2","4","6","1","2","1","1","4","2","3","38","28"
"2012","0518015","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518130","ZAPALLO","4152","1999 SANTO DOMINGO","OFICIAL","2012","5","5","6","7","6","11","3","12","17","11","5","6","10","10","9","5","7","8","68","75"
"2012","0518008","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518280","SAN LORENZO","4145","2000","OFICIAL","2012","2","1","4","7","4","5","3","4","2","3","2","4","0","0","0","0","0","0","17","24"
"2012","0518016","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518120","REMANSO","4153","2145 SAN BLAS","OFICIAL","2012","3","3","3","7","1","2","6","3","3","8","2","2","0","0","0","0","0","0","18","25"
"2012","0518017","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518180","CORRENTINA","4154","2146 SAN MIGUEL","OFICIAL","2012","1","4","1","3","2","1","2","4","1","4","2","3","0","0","0","0","0","0","9","19"
"2012","0518009","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518230","SANTA ROSA","4146","2147 SANTA ROSA","OFICIAL","2012","3","4","5","1","8","4","3","5","6","6","3","6","3","3","4","5","6","2","41","36"
"2012","0518010","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518310","KO'E RORY","4147","2760 SAN JOSE OBRERO","OFICIAL","2012","3","3","8","3","6","6","5","8","11","3","4","7","3","5","3","1","2","0","45","36"
"2012","0518018","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518140","VIRGEN DEL PILAR","4155","3159 (12201) VIRGEN DEL PILAR","OFICIAL","2012","4","4","2","1","2","3","3","5","3","2","2","2","2","7","0","0","0","0","18","24"
"2012","0518019","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518150","JUKERI","4156","3160","OFICIAL","2012","3","2","1","0","5","1","0","1","1","2","2","1","0","0","0","0","0","0","12","7"
"2012","0518020","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518160","SANTA INES","4157","3161 SANTA INES","OFICIAL","2012","5","4","2","1","3","3","3","3","2","2","1","4","0","0","0","0","0","0","16","17"
"2012","0518012","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518120","REMANSO","4149","3524 SAN RAFAEL","OFICIAL","2012","3","5","6","3","6","3","3","3","8","5","3","8","5","6","11","4","4","6","49","43"
"2012","0518013","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518230","SANTA ROSA","4150","3525 (14154) MARIA AUXILIADORA","OFICIAL","2012","5","0","2","2","4","6","2","5","4","8","6","3","4","1","4","4","2","6","33","35"
"2012","0518021","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518170","SAN LUIS","4158","3526 SAN LUIS","OFICIAL","2012","3","4","7","1","4","5","5","3","2","2","2","2","0","0","0","0","0","0","23","17"
"2012","0518011","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518320","TERCERA LINEA 3 DE FEBRERO","4148","3534 (12219) SAN PABLO","OFICIAL","2012","2","6","2","2","1","3","1","2","7","2","4","7","0","0","0","0","0","0","17","22"
"2012","0514029","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518300","PASO ITA","4029","3954 (14227) SILVIO PETTIROSSI","OFICIAL","2012","0","2","1","0","4","1","0","3","3","1","1","1","0","0","0","0","0","0","9","8"
"2012","0518023","05","CAAGUAZU","0518","3 DE FEBRERO","6","RURAL","0518220","SEXTA LINEA 3 DE FEBRERO","4160","5030 (14995) LA ESPERANZA","OFICIAL","2012","3","0","2","4","4","2","2","2","2","3","2","8","0","0","0","0","0","0","15","19"
"2012","0502011","05","CAAGUAZU","0502","CAAGUAZU","1","URBANA","0502007","CENTRO","3294","1097 INMACULADA CONCEPCION","PRIV.SUBVENCIONADA","2012","75","81","77","71","69","82","71","88","65","69","70","60","43","59","55","60","58","54","583","624"
"2012","0502060","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502660","SAN FRANCISCO","3342","1251 SAN FRANCISCO DE ASIS","OFICIAL","2012","14","7","10","11","10","15","16","11","14","12","10","15","0","0","0","0","0","0","74","71"
"2012","0502088","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502330","1RO DE MAYO","3370","1252 PROF. FRANCISCO E. GONZALEZ GIMENEZ","OFICIAL","2012","9","4","13","4","7","5","7","7","9","3","7","9","0","0","0","0","0","0","52","32"
"2012","0502079","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502340","SAN MIGUEL","3361","1257 MCAL. JOSE FELIX ESTIGARRIBIA","OFICIAL","2012","14","18","21","20","12","17","15","8","21","18","15","12","14","16","11","10","4","8","127","127"
"2012","0502083","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502110","GUAJAKI KUA","3365","1258 DOСA YSABEL ACOSTA","OFICIAL","2012","5","7","8","2","7","12","10","2","10","7","10","7","0","0","0","0","0","0","50","37"
"2012","0502117","05","CAAGUAZU","0502","CAAGUAZU","1","URBANA","0502003","VILLA MARGARITA","3399","14587 SANTA TERESITA","PRIV.SUBVENCIONADA","2012","4","5","8","8","4","11","5","5","7","3","4","5","0","0","0","0","0","0","32","37"
"2012","0502107","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502610","1RA LINEA BALANZ┴","3389","14875  PROF. PERLA V. DE RAMIREZ","OFICIAL","2012","3","3","0","4","0","0","5","1","4","0","1","3","0","0","0","0","0","0","13","11"
"2012","0502136","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502690","ITA PLANCHON","3455","15008 SAN JUAN BAUTISTA","OFICIAL","2012","5","0","0","8","3","5","3","5","0","0","0","0","0","0","0","0","0","0","11","18"
"2012","0502138","05","CAAGUAZU","0502","CAAGUAZU","1","URBANA","0502021","SAN LUIS 1","3457","15021 MARIA SOLEDAD OLMEDO","OFICIAL","2012","5","3","3","4","6","2","3","9","6","2","9","0","3","3","6","3","3","3","44","29"
"2012","0502143","05","CAAGUAZU","0502","CAAGUAZU","1","URBANA","0502010","INMACULADA CONCEPCION","3462","15210 YKUA LA PATRIA","OFICIAL","2012","17","18","12","13","13","15","16","9","12","14","6","12","9","7","7","11","3","3","95","102"
"2012","0502142","05","CAAGUAZU","0502","CAAGUAZU","1","URBANA","0502015","TAKURU-FRACCION DON TOMAS","3461","15259 SANTO TOMAS APOSTOL","OFICIAL","2012","5","6","5","2","2","5","5","4","1","3","0","0","0","0","0","0","0","0","18","20"
"2012","0502153","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502140","JAKARE I","3472","15387 SAN ANTONIO","OFICIAL","2012","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4"
"2012","0502036","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502420","WALTER INSFRAN","3318","1615 GRAL. BERNARDINO CABALLERO","OFICIAL","2012","7","6","6","9","7","10","9","7","5","7","12","6","0","0","0","0","0","0","46","45"
"2012","0502064","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502330","1RO DE MAYO","3346","1617 DEFENSORES DEL CHACO","OFICIAL","2012","17","13","11","9","12","13","15","6","9","20","12","13","16","15","11","13","15","14","118","116"
"2012","0502068","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502530","CANTERA BOCA","3350","1618 EX COMB. DE LA GUERRA DEL CHACO","OFICIAL","2012","6","3","8","4","6","2","5","4","3","6","2","5","0","0","0","0","0","0","30","24"
"2012","0502072","05","CAAGUAZU","0502","CAAGUAZU","6","RURAL","0502190","TERCERA LINEA AGUA","3354","1650 ELSA TERESA FORTLAGE DE CAСETE","OFICIAL","2012","2","4","3","4","8","6","4","3","2","4","3","3","4","5","3","5","4","2","33","36"
