geo_id,country_id,school_name,address,adm0,adm1,adm2,adm3
ARG-003803,60739500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 MARIANO MORENO,,ARG,Buenos Aires,CORONEL SUAREZ,
ARG-003804,60739600,INSTITUTO DE ENSEÑANZA MEDIA ALMIRANTE BROWN,,ARG,Buenos Aires,CORONEL SUAREZ,
ARG-003805,60739700,INSTITUTO JOSÉ MANUEL ESTRADA,,ARG,Buenos Aires,CORONEL DE MARINA L ROSALES,
ARG-003806,60739800,INSTITUTO CANOSSIANO SAGRADO CORAZON,,ARG,Buenos Aires,CORONEL DE MARINA L ROSALES,
ARG-003807,60739900,INSTITUTO CANOSSIANO SAGRADO CORAZON,,ARG,Buenos Aires,CORONEL DE MARINA L ROSALES,
ARG-003808,60740000,INSTITUTO JOSÉ MANUEL ESTRADA,,ARG,Buenos Aires,CORONEL DE MARINA L ROSALES,
ARG-003809,60740300,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 GENERAL JOSÉ DE SAN MARTIN,,ARG,Buenos Aires,FLORENCIO VARELA,
ARG-003810,60740600,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 MARIANO MORENO,,ARG,Buenos Aires,BOLIVAR,
ARG-003811,60740700,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 HIPOLITO YRIGOYEN,,ARG,Buenos Aires,BOLIVAR,
ARG-003812,60740800,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 PATRICIAS ARGENTINAS,,ARG,Buenos Aires,BOLIVAR,
ARG-003813,60741200,COLEGIO JESUS MARIA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003814,60741300,COLEGIO MARIANO MORENO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003815,60741400,COLEGIO JESUS MARIA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003816,60741500,ESCUELA POPULAR LATINOAMERICA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003817,60741600,INSTITUTO SAN JOSÉ,,ARG,Buenos Aires,CORONEL DORREGO,
ARG-003818,60741700,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 PABLO HARY,,ARG,Buenos Aires,NECOCHEA,
ARG-003819,60741900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003820,60742000,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 HIPOLITO YRIGOYEN,,ARG,Buenos Aires,NECOCHEA,
ARG-003821,60742300,INSTITUTO FEMENINO EL BUEN AYRE,,ARG,Buenos Aires,SAN ISIDRO,
ARG-003822,60742700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,,ARG,Buenos Aires,LA MATANZA,
ARG-003823,60742701,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,,ARG,Buenos Aires,LA MATANZA,
ARG-003824,60742800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20 JOSÉ RAMON FERNANDEZ,,ARG,Buenos Aires,LA MATANZA,
ARG-003825,60742900,COLEGIO PARROQUIAL SAN CARLOS BORROMEO,,ARG,Buenos Aires,LA MATANZA,
ARG-003826,60743100,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 HISTORIUM,,ARG,Buenos Aires,LA MATANZA,
ARG-003827,60743300,COLEGIO SANTA CECILIA,,ARG,Buenos Aires,CHIVILCOY,
ARG-003828,60743500,ESCUELA LA BARRANCA,,ARG,Buenos Aires,VICENTE LOPEZ,
ARG-003829,60743600,ASOCIACION CRISTIANA DE JOVENES,,ARG,Buenos Aires,LA MATANZA,
ARG-003830,60743700,ESCUELA AYELEN,,ARG,Buenos Aires,LA MATANZA,
ARG-003831,60744100,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 DR. ANTONIO BERMEJO,,ARG,Buenos Aires,CHIVILCOY,
ARG-003832,60744300,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 FRAY LUIS BELTRAN,,ARG,Buenos Aires,CHIVILCOY,
ARG-003833,60744400,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JUAN CHECCHIA,,ARG,Buenos Aires,LOBERIA,
ARG-003834,60744600,ESCUELA DE EDUCACIÓN SECUNDARIA NUESTRA SEÑORA DE FÁTIMA,,ARG,Buenos Aires,LOBERIA,
ARG-003835,60744800,COLEGIO NUESTRA SEÑORA DE FATIMA,,ARG,Buenos Aires,LOBERIA,
ARG-003836,60744900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 GRAL. ENRIQUE MOSCONI,,ARG,Buenos Aires,AVELLANEDA,
ARG-003837,60745000,COLEGIO INMACULADA CONCEPCION,,ARG,Buenos Aires,AVELLANEDA,
ARG-003838,60745300,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 MAESTRO ANTONIO SIXTO MILLAN RAMOS,,ARG,Buenos Aires,ZARATE,
ARG-003839,60745400,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 CLOTILDE GUILLEN DE REZZANO,,ARG,Buenos Aires,ZARATE,
ARG-003840,60745800,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1 NELLY BROWN DE EMERSON,,ARG,Buenos Aires,GENERAL VILLEGAS,
ARG-003841,60746000,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 DR. RICARDO GUTIERREZ,,ARG,Buenos Aires,GENERAL VILLEGAS,
ARG-003842,60746200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 PAULA A. DE SARMIENTO,,ARG,Buenos Aires,QUILMES,
ARG-003843,60746300,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 JOSÉ MANUEL ESTRADA,,ARG,Buenos Aires,NAVARRO,
ARG-003844,60746400,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 PAULA ALBARRACIN DE SARMIENTO,,ARG,Buenos Aires,NAVARRO,
ARG-003845,60746500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,,ARG,Buenos Aires,AVELLANEDA,
ARG-003846,60746700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 GENERAL MANUEL BELGRANO,,ARG,Buenos Aires,AVELLANEDA,
ARG-003847,60746800,ESCUELA DE EDUCACIÓN PRIMARIA Nº45 GENERAL MANUEL BELGRANO,,ARG,Buenos Aires,AVELLANEDA,
ARG-003848,60746900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 PERITO MORENO,,ARG,Buenos Aires,GENERAL SAN MARTIN,
ARG-003849,60747000,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 PREFECTURA NAVAL ARGENTINA,,ARG,Buenos Aires,GENERAL SAN MARTIN,
ARG-003850,60747100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº7 JOSÉ HERNANDEZ,,ARG,Buenos Aires,AVELLANEDA,
ARG-003851,60747600,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 GENERAL JOSÉ DE SAN MARTIN,,ARG,Buenos Aires,MONTE,
ARG-003852,60747700,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 MANUEL BELGRANO,,ARG,Buenos Aires,MONTE,
ARG-003853,60747900,ESCUELA DE EDUCACIÓN PRIMARIA Nº38 ESTEBAN ECHEVERRIA,,ARG,Buenos Aires,QUILMES,
ARG-003854,60748000,INSTITUTO EUGENIO PACELLI,,ARG,Buenos Aires,QUILMES,
ARG-003855,60748100,ESCUELA DE EDUCACIÓN PRIMARIA Nº84 ALMIRANTE BROWN,,ARG,Buenos Aires,QUILMES,
ARG-003856,60748300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 RICARDO GÜIRALDES,,ARG,Buenos Aires,MONTE,
ARG-003857,60748400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 RAFAEL OBLIGADO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003858,60748700,ESCUELA SAN JOSE,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003859,60749000,ESCUELA CLUB BELGRANO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003860,60749100,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 POLICIA FEDERAL ARGENTINA,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003861,60749300,ESCUELA DE EDUCACIÓN PRIMARIA Nº49 RAFAEL OBLIGADO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003862,60749700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 DR. JOSÉ LUIS ROMERO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003863,60749800,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 GENERAL MANUEL NICOLAS SAVIO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003864,60749900,COLEGIO MIGUEL HAM,,ARG,Buenos Aires,VICENTE LOPEZ,
ARG-003865,60750000,COLEGIO MICHAEL HAM,,ARG,Buenos Aires,VICENTE LOPEZ,
ARG-003866,60750500,ESCUELA DE EDUCACIÓN PRIMARIA Nº42 GENERAL MARTÍN MIGUEL DE GÜEMES,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003867,60750700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 PROVINCIAS UNIDAS,,ARG,Buenos Aires,VICENTE LOPEZ,
ARG-003868,60751100,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 SAN LUIS,,ARG,Buenos Aires,CORONEL SUAREZ,
ARG-003869,60751200,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 BERNARDINO RIVADAVIA,,ARG,Buenos Aires,CORONEL SUAREZ,
ARG-003870,60751500,INSTITUTO NUESTRA SEÑORA DE FATIMA,,ARG,Buenos Aires,MARCOS PAZ,
ARG-003871,60751600,INSTITUTO SAN JOSE,,ARG,Buenos Aires,MARCOS PAZ,
ARG-003872,60751700,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 DOMINGO FAUSTINO SARMIENTO,,ARG,Buenos Aires,NAVARRO,
ARG-003873,60752300,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 BERNARDINO RIVADAVIA,,ARG,Buenos Aires,FLORENCIO VARELA,
ARG-003874,60752500,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 ALMAFUERTE,,ARG,Buenos Aires,FLORENCIO VARELA,
ARG-003875,60752700,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ALMIRANTE GUILLERMO BROWN,,ARG,Buenos Aires,BARADERO,
ARG-003876,60752800,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 GABRIELA MISTRAL,,ARG,Buenos Aires,EXALTACION DE LA CRUZ,
ARG-003877,60752900,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 VIRGEN MARIA AUXILIADORA,,ARG,Buenos Aires,PERGAMINO,
ARG-003878,60753000,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 REPUBLICA DE ITALIA,,ARG,Buenos Aires,PERGAMINO,
ARG-003879,60753100,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 JUAN LARREA,,ARG,Buenos Aires,PERGAMINO,
ARG-003880,60753200,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 REMEDIOS ESCALADA DE SAN MARTIN,,ARG,Buenos Aires,PERGAMINO,
ARG-003881,60753400,COLEGIO DE LA REINA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003882,60753500,COLEGIO PRIMARIO JOSÉ MARMOL,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003883,60753700,COLEGIO NUEVO MUNDO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003884,60753900,COLEGIO ALFA DR. LUIS A BIANCHI,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003885,60754000,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 ROSARIO VERA PEÑALOZA,,ARG,Buenos Aires,LANUS,
ARG-003886,60754900,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 DR. RICARDO GUTIERREZ,,ARG,Buenos Aires,NECOCHEA,
ARG-003887,60755200,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JOSÉ HERNANDEZ,,ARG,Buenos Aires,NECOCHEA,
ARG-003888,60755300,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ALMIRANTE GUILLERMO BROWN,,ARG,Buenos Aires,NECOCHEA,
ARG-003889,60755400,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 RICARDO GÜIRALDES,,ARG,Buenos Aires,NECOCHEA,
ARG-003890,60755600,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 JOSÉ MANUEL ESTRADA,,ARG,Buenos Aires,NECOCHEA,
ARG-003891,60755800,ESCUELA CONDESA DE SENA,,ARG,Buenos Aires,NECOCHEA,
ARG-003892,60755900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,,ARG,Buenos Aires,NECOCHEA,
ARG-003893,60756000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 GRAL MANUEL BELGRANO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003894,60756100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003895,60756200,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 DR. DIEGO VILA,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003896,60756300,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 HIPOLITO YRIGOYEN,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003897,60756500,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 JUAN MARIA GUTIERREZ,,ARG,Buenos Aires,LOBERIA,
ARG-003898,60756800,ESCUELA DE EDUCACIÓN PRIMARIA Nº54 TIERRA DEL FUEGO,,ARG,Buenos Aires,PERGAMINO,
ARG-003899,60757100,ESCUELA DE EDUCACIÓN PRIMARIA Nº44 LA TOSQUERA,,ARG,Buenos Aires,SAN PEDRO,
ARG-003900,60757200,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 DARDO ROCHA,,ARG,Buenos Aires,GENERAL PAZ,
ARG-003901,60757300,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 DOMINGO FAUSTINO SARMIENTO,,ARG,Buenos Aires,GENERAL PAZ,
ARG-003902,60757800,ESCUELA DE EDUCACIÓN PRIMARIA Nº75 NACIONES UNIDAS,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003903,60758200,ESCUELA DE EDUCACIÓN PRIMARIA Nº49 DON JUAN MANUEL DE ROSAS,,ARG,Buenos Aires,MERLO,
ARG-003904,60758300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ISLAS MALVINAS,,ARG,Buenos Aires,RAUCH,
ARG-003905,60758500,ESCUELA DE EDUCACIÓN PRIMARIA Nº61 ALFONSINA STORNI,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003906,60758600,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 MARIANO MORENO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003907,60758700,ESCUELA POLIMODAL Nº9 JUSTO JOSÉ DE URQUIZA,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003908,60758800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 JUAN BAUTISTA ALBERDI,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003909,60758900,INSTITUTO FRAY MAMERTO ESQUIU,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003910,60759000,ESCUELA DE EDUCACIÓN PRIMARIA Nº66 CIUDAD DE BUENOS AIRES,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003911,60759100,ESCUELA DE EDUCACIÓN PRIMARIA Nº68 REPUBLICA DE VENEZUELA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003912,60759200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003913,60759300,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 DOMINGO FAUSTINO SARMIENTO,,ARG,Buenos Aires,BOLIVAR,
ARG-003914,60759400,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 JOSÉ HERNANDEZ,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003915,60759500,COLEGIO DEL SOL,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003916,60759700,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 REPUBLICA DEL PERU,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003917,60759800,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 JOSÉ DE SAN MARTIN,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003918,60760000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003919,60760100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 GENERAL INGENIERO MANUEL NICOLÁS SAVIO,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003920,60760200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 CARLOS PELEGRINI,,ARG,Buenos Aires,SAN NICOLAS,
ARG-003921,60760300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 DR. ALFREDO L. PALACIOS,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003922,60760301,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003923,60760500,ESCUELA DE EDUCACIÓN PRIMARIA Nº50 JORGE ALEJANDRO NEWBERY,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003924,60760700,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 PAULA ALBARRACIN,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003925,60760800,INSTITUTO NUEVO COLEGIO BURZACO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003926,60760900,COLEGIO SAN JOSE,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003927,60761100,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 CARLOS ANTONIO LOPEZ,,ARG,Buenos Aires,BOLIVAR,
ARG-003928,60761300,ESCUELA GENERAL BELGRANO,,ARG,Buenos Aires,ESCOBAR,
ARG-003929,60761500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 FLORENTINO AMEGHINO,,ARG,Buenos Aires,MERCEDES,
ARG-003930,60761800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20 ALMIRANTE GUILLERMO BROWN,,ARG,Buenos Aires,QUILMES,
ARG-003931,60761900,COLEGIO MARIA REINA,,ARG,Buenos Aires,VICENTE LOPEZ,
ARG-003932,60762000,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 MARTÍN MIGUEL DE GÜEMES,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003933,60762100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003934,60762400,COLEGIO SAN ALBANO,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003935,60762500,COLEGIO CORAZON INMACULADO DE MARIA,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003936,60762600,INSTITUTO SAN ALBANO,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003937,60762700,INSTITUTO CORAZON INMACULADO DE MARIA,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003938,60762800,ESCUELA DE EDUCACIÓN PRIMARIA Nº58 RICARDO GUTIERREZ,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003939,60762900,ESCUELA DE EDUCACIÓN PRIMARIA Nº67 COMBATE DE LOS POZOS,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003940,60763200,INSTITUTO SAN FRANCISCO SOLANO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003941,60763300,INSTITUTO SANTA ISABEL,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003942,60763400,INSTITUTO SAN CAYETANO,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003943,60763500,INSTITUTO SANTA ROSA,,ARG,Buenos Aires,ALMIRANTE BROWN,
ARG-003944,60763600,ESCUELA DE EDUCACIÓN PRIMARIA Nº44 HENRY FORD,,ARG,Buenos Aires,TIGRE,
ARG-003945,60763800,INSTITUTO SAN PEDRO CLAVER,,ARG,Buenos Aires,TIGRE,
ARG-003946,60763900,COLEGIO XUL SOLAR,,ARG,Buenos Aires,TIGRE,
ARG-003947,60764000,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 CONTANCIO C. VIGIL,,ARG,Buenos Aires,TIGRE,
ARG-003948,60764100,INSTITUTO TUCUMAN,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003949,60764200,INSTITUTO BALMORAL,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003950,60764300,COLEGIO BALMORAL,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003951,60764400,COLEGIO JOSÉ MANUEL ESTRADA,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003952,60764700,INSTITUTO NUESTRA SEÑORA DE LUJAN,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003953,60764800,COLEGIO ALEMAN DE TEMPERLEY,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003954,60764900,INSTITUTO MODELO,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003955,60765200,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ISLAS MALVINAS,,ARG,Buenos Aires,SAN FERNANDO,
ARG-003956,60765300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 HERNANDO ARIAS DE SAAVEDRA,,ARG,Buenos Aires,SAN FERNANDO,
ARG-003957,60765500,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 JUAN MANUEL FANGIO,,ARG,Buenos Aires,LA MATANZA,
ARG-003958,60765600,ESCUELA MEDALLA MILAGROSA,,ARG,Buenos Aires,LANUS,
ARG-003959,60765700,INSTITUTO MEDALLA MILAGROSA,,ARG,Buenos Aires,LANUS,
ARG-003960,60766000,ESCUELA DE EDUCACIÓN PRIMARIA Nº66 RGTO.GRANADEROS A CABALLOS GRAL.S MAR,,ARG,Buenos Aires,LANUS,
ARG-003961,60766100,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 EVA PERON,,ARG,Buenos Aires,LANUS,
ARG-003962,60766200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 GRAL. MARTÍN MIGUEL DE GÜEMES,,ARG,Buenos Aires,LANUS,
ARG-003963,60766400,ESCUELA DE EDUCACIÓN PRIMARIA Nº44 CRISTOBAL COLON,,ARG,Buenos Aires,LANUS,
ARG-003964,60766900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003965,60767000,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 BIECKERT,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003966,60767100,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 ALMAFUERTE,,ARG,Buenos Aires,LOMAS DE ZAMORA,
ARG-003967,60767200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ARISTOBULO DEL VALLE,,ARG,Buenos Aires,DOLORES,
ARG-003968,60767500,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 JOSÉ HERNANDEZ,,ARG,Buenos Aires,LA COSTA,
ARG-003969,60768200,ESCUELA MODELO MARIANO ACOSTA,,ARG,Buenos Aires,QUILMES,
ARG-003970,60768400,COLEGIO PRIVADO BERNAL,,ARG,Buenos Aires,QUILMES,
ARG-003971,60768700,ESCUELA DE EDUCACIÓN PRIMARIA Nº68 JOSÉ HERNANDEZ,,ARG,Buenos Aires,QUILMES,
ARG-003972,60768800,ESCUELA DE EDUCACIÓN PRIMARIA Nº75 REPUBLICA DE CHILE,,ARG,Buenos Aires,QUILMES,
ARG-003973,60768900,COLEGIO SAN CAYETANO,,ARG,Buenos Aires,BAHIA BLANCA,
ARG-003974,60769200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 LIBERTADORES DE AMERICA,,ARG,Buenos Aires,QUILMES,
ARG-003975,60769300,ESCUELA DE EDUCACIÓN PRIMARIA Nº65 COMODORO LUIS PY,,ARG,Buenos Aires,QUILMES,
ARG-003976,60769400,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 DR. ERNESTO LONGOBARDI,,ARG,Buenos Aires,AVELLANEDA,
ARG-003977,60769900,ESCUELA DE EDUCACIÓN PRIMARIA Nº41 JULIO ARGENTINO ROCA,,ARG,Buenos Aires,9 DE JULIO,
ARG-003978,60770000,ESCUELA DE EDUCACIÓN PRIMARIA Nº127 SANTA MARIA,,ARG,Buenos Aires,LA MATANZA,
ARG-003979,60770100,ESCUELA DE EDUCACIÓN PRIMARIA Nº133,,ARG,Buenos Aires,LA MATANZA,
ARG-003980,60770300,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 DR. JUAN JOSÉ PASO,,ARG,Buenos Aires,MALVINAS ARGENTINAS,
ARG-003981,60770400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 JOSÉ HERNANDEZ,,ARG,Buenos Aires,MALVINAS ARGENTINAS,
ARG-003982,60770500,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 SARGENTO JUAN BAUTISTA CABRAL,,ARG,Buenos Aires,MALVINAS ARGENTINAS,
ARG-003983,60770700,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 PROFESOR VICTOR MERCANTE,,ARG,Buenos Aires,MALVINAS ARGENTINAS,
ARG-003984,60771000,INSTITUTO BENITO QUINQUELA MARTIN,,ARG,Buenos Aires,LA MATANZA,
ARG-003985,60771100,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 A.R.A. CRUCERO GENERAL BELGRANO,,ARG,Buenos Aires,MALVINAS ARGENTINAS,
ARG-003986,60771200,ESCUELA LA PROVIDENCIA,,ARG,Buenos Aires,QUILMES,
ARG-003987,60771300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 GENERAL MARTÍN RICO,,ARG,Buenos Aires,QUILMES,
ARG-003988,60771400,INSTITUTO DOLORES RODRIGUEZ SOPEÑA,,ARG,Buenos Aires,AVELLANEDA,
ARG-003989,60771600,INSTITUTO PIO XII,,ARG,Buenos Aires,AVELLANEDA,
ARG-003990,60771700,COLEGIO PARROQUIAL PIO XII,,ARG,Buenos Aires,AVELLANEDA,
ARG-003991,60771800,ESCUELA DE EDUCACIÓN PRIMARIA Nº64 BUQUE ESCUELA FRAGATA LIBERTAD,,ARG,Buenos Aires,QUILMES,
ARG-003992,60771900,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 LOS EUCALIPTUS,,ARG,Buenos Aires,QUILMES,
ARG-003993,60772000,ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ALMAFUERTE,,ARG,Buenos Aires,QUILMES,
ARG-003994,60772200,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 SAN FRANCISCO SOLANO,,ARG,Buenos Aires,QUILMES,
ARG-003995,60772300,ESCUELA POLIMODAL Nº10 QUILMES,,ARG,Buenos Aires,QUILMES,
ARG-003996,60772400,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 GRAL DOMINGO VIEJO BUENO,,ARG,Buenos Aires,QUILMES,
ARG-003997,60772600,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº5 REINO DE ESPAÑA,,ARG,Buenos Aires,QUILMES,
