geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3
ECU-001073,10H00117,Unidad Educativa Imbabura Pcei Unedi,,ECU,Imbabura,Ibarra,Caranqui
ECU-001074,10H00118,Unidad Educativa Teodoro Gomez De La Torre,,ECU,Imbabura,Ibarra,San Francisco
ECU-001075,10H00120,Unidad Educativa Ibarra,,ECU,Imbabura,Ibarra,San Francisco
ECU-001076,10H00122,Unidad Educativa Rafael Suarez Meneses,,ECU,Imbabura,Ibarra,San Francisco
ECU-001077,10H00130,Unidad Educativa Los Arrayanes,,ECU,Imbabura,Ibarra,San Francisco
ECU-001078,10H00131,Unidad Educativa Victor Manuel Guzman,,ECU,Imbabura,Ibarra,San Francisco
ECU-001079,10H00132,Unidad Educativa Capitan Cristobal De Troya,,ECU,Imbabura,Ibarra,San Francisco
ECU-001080,10H00134,Unidad Educativa Fiscomisional San Francisco,,ECU,Imbabura,Ibarra,San Francisco
ECU-001081,10H00137,Jean Piaget,,ECU,Imbabura,Ibarra,San Francisco
ECU-001082,10H00139,Unidad Educativa Luis Leoro Franco,,ECU,Imbabura,Ibarra,San Francisco
ECU-001083,10H00153,Unidad Educativa Priorato,,ECU,Imbabura,Ibarra,La Dolorosa Del Priorato
ECU-001084,10H00155,"Unidad Educativa Particular ""Los Alamos""",,ECU,Imbabura,Ibarra,La Dolorosa Del Priorato
ECU-001085,10H00158,Luis Napoleon Dillon,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001086,10H00159,Unidad Educativa Valle Del Chota,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001087,10H00163,Unidad Educativa Cesar Borja,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001088,10H00168,Escuela De Educacion Basica Jose Cuero Y Caicedo,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001089,10H00172,Eeb Tarquino Jaramillo,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001090,10H00175,Eeb 27 De Febrero,,ECU,Imbabura,Ibarra,Ambuqui
ECU-001091,10H00177,Unidad Educativa Zuleta,,ECU,Imbabura,Ibarra,Angochagua
ECU-001092,10H00186,San Daniel Comboni,,ECU,Imbabura,Ibarra,Carolina
ECU-001093,10H00188,Fuerza Aerea Ecuatoriana,,ECU,Imbabura,Ibarra,Carolina
ECU-001094,10H00198,Unidad Educativa Mariano Acosta,,ECU,Imbabura,Ibarra,La Esperanza
ECU-001095,10H00201,Unidad Educativa Rumipamba,,ECU,Imbabura,Ibarra,La Esperanza
ECU-001096,10H00204,Eeb Jaime Hurtado Gonzalez,,ECU,Imbabura,Ibarra,Lita
ECU-001097,10H00207,Unidad Educativa Gonzalo Zaldumbide,,ECU,Imbabura,Ibarra,Lita
ECU-001098,10H00210,Unidad Educativa Parambas,,ECU,Imbabura,Ibarra,Lita
ECU-001099,10H00215,Eeb 20 De Marzo,,ECU,Imbabura,Ibarra,Lita
ECU-001100,10H00219,Unidad Educativa Salinas,,ECU,Imbabura,Ibarra,Salinas
ECU-001101,10H00224,Unidad Educativa Fiscomisional Inocencio Jacome,,ECU,Imbabura,Ibarra,San Antonio
ECU-001102,10H00225,Unidad Educativa Jose Miguel Leoro Vasquez,,ECU,Imbabura,Ibarra,San Antonio
ECU-001103,10H00226,Unidad Educativa Victor Mideros Almeida,,ECU,Imbabura,Ibarra,San Antonio
ECU-001104,10H00229,Unidad Educativa Daniel Reyes,,ECU,Imbabura,Ibarra,San Antonio
ECU-001105,10H00240,Unidad Educativa Antonio Ante,,ECU,Imbabura,Antonio Ante,Andrade Marin (Lourdes)
ECU-001106,10H00245,Unidad Educativa Hermano Miguel,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001107,10H00246,Nocturno Atuntaqui,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001108,10H00247,Unidad Educativa Fiscomisional Santa Luisa De Marillac,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001109,10H00249,Unidad Educativa Abelardo Moncayo,,ECU,Imbabura,Antonio Ante,San Francisco De Natabuela
ECU-001110,10H00251,Unidad Educativa Mundo Integral Atuntaqui,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001111,10H00252,Escuela De Educacion Basica 2 De Marzo,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001112,10H00261,Unidad Educativa Alberto Enriquez,,ECU,Imbabura,Antonio Ante,Atuntaqui
ECU-001113,10H00262,Unidad Educativa Imbaya,,ECU,Imbabura,Antonio Ante,Imbaya (San Luis De Cobuendo)
ECU-001114,10H00267,Unidad Educativa Daniel Pasquel,,ECU,Imbabura,Antonio Ante,San Francisco De Natabuela
ECU-001115,10H00268,Escuela De Educacion Basica Carlos Montufar,,ECU,Imbabura,Antonio Ante,San Francisco De Natabuela
ECU-001116,10H00273,Unidad Educativa Chaltura,,ECU,Imbabura,Antonio Ante,San Jose De Chaltura
ECU-001117,10H00274,Unidad Educativa San Roque,,ECU,Imbabura,Antonio Ante,San Roque
ECU-001118,10H00284,Las Lomas,,ECU,Imbabura,Cotacachi,San Francisco
ECU-001119,10H00285,Manuela Cañizares,,ECU,Imbabura,Cotacachi,San Francisco
ECU-001120,10H00287,6 De Julio,,ECU,Imbabura,Cotacachi,Sagrario
ECU-001121,10H00288,Unidad Educativa Cotacachi,,ECU,Imbabura,Cotacachi,San Francisco
ECU-001122,10H00289,Luis Ulpiano De La Torre,,ECU,Imbabura,Cotacachi,Sagrario
ECU-001123,10H00290,Santisimo Sacramento,,ECU,Imbabura,Cotacachi,San Francisco
ECU-001124,10H00291,Modesto Aurelio Peñaherrera,,ECU,Imbabura,Cotacachi,San Francisco
ECU-001125,10H00292,Maria Esther Cevallos,,ECU,Imbabura,Cotacachi,Apuela
ECU-001126,10H00296,Enrique Garces,,ECU,Imbabura,Cotacachi,Apuela
ECU-001127,10H00297,Belisario Quevedo,,ECU,Imbabura,Cotacachi,Apuela
ECU-001128,10H00298,Unidad Educativa Apuela,,ECU,Imbabura,Cotacachi,Apuela
ECU-001129,10H00299,Juan Genaro Jaramillo,,ECU,Imbabura,Cotacachi,Apuela
ECU-001130,10H00301,1 De Mayo,,ECU,Imbabura,Cotacachi,Apuela
ECU-001131,10H00302,Febres Cordero,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001132,10H00303,Carlos Delfin Moreno,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001133,10H00304,Antonio Neumane,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001134,10H00308,Isla Santa Cruz,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001135,10H00311,Gabriel Garcia Moreno,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001136,10H00312,Perla De Guayllabamba,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001137,10H00314,Santa Marianita De Jesus Nro 2,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001138,10H00315,Julian Andrade Gonzales,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001139,10H00316,Centinela De Imbabura,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001140,10H00317,Dr Ernesto Proaño Morillo,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001141,10H00318,Ati Pillahuazo,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001142,10H00319,Luz Y Progreso,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001143,10H00322,Alto Cenepa,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001144,10H00323,Luis Ulpiano De La Torre,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001145,10H00324,Costas Del Toizan,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001146,10H00325,Santa Ana De Cotacachi,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001147,10H00331,Miguel Gabriel Garces,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001148,10H00333,Escuela Ramos Viecas,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001149,10H00336,Isla Santa Isabel,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001150,10H00337,Las Golondrinas,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001151,10H00339,Marquez De Selva Alegre,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001152,10H00340,Isla San Cristobal,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001153,10H00341,Primero De Junio,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001154,10H00343,Luis Vargas Torres,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001155,10H00344,Rafael Leon Carvajal,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001156,10H00348,Manuel Alfonso Echeverria,,ECU,Imbabura,Cotacachi,Garcia Moreno (Llurimagua)
ECU-001157,10H00350,Unidad Educativa Imantag,,ECU,Imbabura,Cotacachi,Imantag
