geo_id,country_id,school_name,address,adm0,adm1,adm2,adm3
CRI-000000,,C.T.P. JESUS OCAÑA ROJAS,,CRI,ALAJUELA,ALAJUELA,ALAJUELA
CRI-000001,,COLEGIO SAN LUIS GONZAGA,,CRI,CARTAGO,CARTAGO,OCCIDENTAL
CRI-000002,,LICEO DE NICOYA,,CRI,GUANACASTE,NICOYA,NICOYA
CRI-000003,,C.T.P. EDUCACION COMERCIAL Y DE SERVICIO,,CRI,SAN JOSE,SAN JOSE,MATA REDONDA
CRI-000004,,C.T.P. DE PURISCAL,,CRI,SAN JOSE,PURISCAL,SANTIAGO
CRI-000005,,C.T.P. PADRE ROBERTO EVANS,,CRI,LIMON,SIQUIRRES,SIQUIRRES
CRI-000006,,LICEO MONSEÑOR RUBEN ODIO HERRERA,,CRI,SAN JOSE,DESAMPARADOS,DESAMPARADOS
CRI-000007,,"LICEO SANTA CRUZ, CLIMACO A. PÉREZ",,CRI,GUANACASTE,SANTA CRUZ,SANTA CRUZ
CRI-000008,,LICEO LABORATORIO DE LIBERIA,,CRI,GUANACASTE,LIBERIA,LIBERIA
CRI-000009,,INSTITUTO JULIO ACOSTA GARCÍA,,CRI,ALAJUELA,SAN RAMON,SAN RAMON
CRI-000010,,LICEO ING. SAMUEL SÁENZ FLORES,,CRI,HEREDIA,HEREDIA,MERCEDES
CRI-000011,,LICEO SAN ANTONIO,,CRI,SAN JOSE,DESAMPARADOS,SAN ANTONIO
CRI-000012,,C.T.P. DE POCOCÍ,,CRI,LIMON,POCOCI,GUAPILES
CRI-000013,,C.T.P. COVAO DIURNO,,CRI,CARTAGO,CARTAGO,SAN NICOLAS
CRI-000014,,LICEO MAURILIO ALVARADO VARGAS,,CRI,GUANACASTE,TILARAN,TILARAN
CRI-000015,,INSTITUTO DE ALAJUELA,,CRI,ALAJUELA,ALAJUELA,ALAJUELA
CRI-000016,,LICEO DE SAN CARLOS,,CRI,ALAJUELA,SAN CARLOS,QUESADA
CRI-000017,,LICEO SANTA ANA,,CRI,SAN JOSE,SANTA ANA,URUCA
CRI-000018,,EXPERIMENTAL BILINGÜE DE BELÉN,,CRI,HEREDIA,BELEN,SAN ANTONIO
CRI-000019,,C.T.P. GRANADILLA,,CRI,SAN JOSE,CURRIDABAT,GRANADILLA
CRI-000020,,LICEO CIUDAD NEILY,,CRI,PUNTARENAS,CORREDORES,CORREDOR
CRI-000021,,LICEO DE CARIARI,,CRI,LIMON,POCOCI,CARIARI
CRI-000022,,LICEO REGIONAL DE FLORES,,CRI,HEREDIA,FLORES,SAN JOAQUIN
CRI-000023,,LICEO EMILIANO ODIO MADRIGAL,,CRI,PUNTARENAS,ESPARZA,MACACONA
CRI-000024,,LICEO DE TARRAZU,,CRI,SAN JOSE,TARRAZU,SAN MARCOS
CRI-000025,,LICEO DE ESPARZA,,CRI,PUNTARENAS,ESPARZA,ESPIRITU SANTO
CRI-000026,,EXPERIMENTAL BILINGÜE DE CARTAGO,,CRI,CARTAGO,CARTAGO,SAN NICOLAS
CRI-000027,,C.T.P. SAN PABLO,,CRI,SAN JOSE,LEON CORTES CASTRO,SAN PABLO
CRI-000028,,LICEO MIGUEL ARAYA VENEGAS,,CRI,GUANACASTE,CAÑAS,CAÑAS
CRI-000029,,LICEO LUIS DOBLES SEGREDA,,CRI,SAN JOSE,SAN JOSE,MATA REDONDA
CRI-000030,,INSTITUTO DE GUANACASTE,,CRI,GUANACASTE,LIBERIA,LIBERIA
CRI-000031,,C.T.P. SAN ISIDRO,,CRI,SAN JOSE,PEREZ ZELEDON,DANIEL FLORES
CRI-000032,,COLEGIO GREGORIO JOSE RAMIREZ CASTRO,,CRI,ALAJUELA,ALAJUELA,SAN ANTONIO
CRI-000033,,LICEO DE PARAISO,,CRI,CARTAGO,PARAISO,PARAISO
CRI-000034,,EXPERIMENTAL BILINGÜE DE SAN RAMON,,CRI,ALAJUELA,SAN RAMON,SAN ISIDRO
CRI-000035,,LICEO DE SANTA GERTRUDIS,,CRI,ALAJUELA,GRECIA,SAN JOSE
CRI-000036,,COLEGIO REDENTORISTA SAN ALFONSO,,CRI,ALAJUELA,ALAJUELA,ALAJUELA
CRI-000037,,C.T.P. UMBERTO MELLONI CAMPANINI,,CRI,PUNTARENAS,COTO BRUS,SAN VITO
CRI-000038,,C.T.P. INVU LAS CAÑAS,,CRI,ALAJUELA,ALAJUELA,DESAMPARADOS
CRI-000039,,C.T.P. CALLE BLANCOS,,CRI,SAN JOSE,GOICOECHEA,CALLE BLANCOS
CRI-000040,,LICEO ALAJUELITA,,CRI,SAN JOSE,ALAJUELITA,SAN FELIPE
CRI-000041,,LICEO SAN ROQUE,,CRI,ALAJUELA,GRECIA,SAN ROQUE
CRI-000042,,C.T.P. DE ULLOA,,CRI,HEREDIA,HEREDIA,ULLOA
CRI-000043,,LICEO JOSE JOAQUIN VARGAS CALVO,,CRI,SAN JOSE,MONTES DE OCA,SAN PEDRO
CRI-000044,,C.T.P. DE PACAYAS,,CRI,CARTAGO,ALVARADO,PACAYAS
CRI-000045,,LICEO DE HEREDIA,,CRI,HEREDIA,HEREDIA,HEREDIA
CRI-000046,,LICEO ANTONIO OBANDO CHAN,,CRI,PUNTARENAS,PUNTARENAS,BARRANCA
CRI-000047,,COLEGIO DE LIMON,,CRI,LIMON,LIMON,LIMON
CRI-000048,,LICEO ING. CARLOS PASCUA ZUÑIGA,,CRI,HEREDIA,SAN RAFAEL,SAN RAFAEL
CRI-000049,,C.T.P. DE PARRITA,,CRI,PUNTARENAS,PARRITA,PARRITA
CRI-000050,,LICEO SINAÍ,,CRI,SAN JOSE,PEREZ ZELEDON,SAN ISIDRO DE EL GENERAL
CRI-000051,,C.T.P. DE ASERRI,,CRI,SAN JOSE,ASERRI,SALITRILLOS
CRI-000052,,LICEO DE RIO FRIO,,CRI,HEREDIA,SARAPIQUI,LAS HORQUETAS
CRI-000053,,LICEO EDGAR CERVANTES VILLALTA,,CRI,SAN JOSE,SAN JOSE,HATILLO
CRI-000054,,SEMINARIO,,CRI,SAN JOSE,SAN JOSE,CATEDRAL
CRI-000055,,C.T.P. DE BATAÁN,,CRI,LIMON,MATINA,BATAN
CRI-000056,,C.T.P. MARIO QUIROS SASSO,,CRI,CARTAGO,LA UNION,SAN DIEGO
CRI-000057,,C.T.P. DE SABALITO,,CRI,PUNTARENAS,COTO BRUS,SABALITO
CRI-000058,,C.T.P. DON BOSCO,,CRI,SAN JOSE,ALAJUELITA,CONCEPCION
CRI-000059,,COLEGIO DE NARANJO,,CRI,ALAJUELA,NARANJO,NARANJO
CRI-000060,,LICEO NAPOLEON QUESADA SALAZAR,,CRI,SAN JOSE,GOICOECHEA,GUADALUPE
CRI-000061,,C.T.P. DE VENECIA,,CRI,ALAJUELA,SAN CARLOS,VENECIA
CRI-000062,,COLEGIO MADRE DEL DIVINO PASTOR,,CRI,SAN JOSE,GOICOECHEA,GUADALUPE
CRI-000063,,EXPERIMENTAL BILINGÜE DE PALMARES,,CRI,ALAJUELA,PALMARES,PALMARES
CRI-000064,,C.T.P. DOS CERCAS,,CRI,SAN JOSE,DESAMPARADOS,DAMAS
CRI-000065,,LICEO DE ATENAS MARTHA MIRAMBELL UMAÑA,,CRI,ALAJUELA,ATENAS,ATENAS
CRI-000066,,COLEGIO CLARETIANO,,CRI,HEREDIA,HEREDIA,MERCEDES
CRI-000067,,LICEO DE COSTA RICA,,CRI,SAN JOSE,SAN JOSE,CATEDRAL
CRI-000068,,COLEGIO RODRIGO HERNÁNDEZ VARGAS,,CRI,HEREDIA,BARVA,BARVA
CRI-000069,,C.T.P. PIEDADES SUR,,CRI,ALAJUELA,SAN RAMON,PIEDADES SUR
CRI-000070,,LICEO DE ALFARO RUIZ,,CRI,ALAJUELA,ZARCERO,ZARCERO
CRI-000071,,C.T.P. VASQUEZ DE CORONADO,,CRI,SAN JOSE,VASQUEZ DE CORONADO,PATALILLO
CRI-000072,,LICEO LEON CORTES CASTRO,,CRI,ALAJUELA,GRECIA,SAN ROQUE
CRI-000073,,LICEO SAN MIGUEL,,CRI,SAN JOSE,DESAMPARADOS,SAN MIGUEL
CRI-000074,,C.T.P. MERCEDES NORTE,,CRI,HEREDIA,HEREDIA,MERCEDES
CRI-000075,,C.T.P. PLATANARES,,CRI,SAN JOSE,PEREZ ZELEDON,PLATANARES
CRI-000076,,LICEO UNESCO,,CRI,SAN JOSE,PEREZ ZELEDON,SAN ISIDRO DE EL GENERAL
CRI-000077,,LICEO VICENTE LACHNER SANDOVAL,,CRI,CARTAGO,CARTAGO,ORIENTAL
CRI-000078,,C.T.P. DE QUEPOS,,CRI,PUNTARENAS,QUEPOS,QUEPOS
CRI-000079,,UNIDAD PEDAGOGICA JOSE RAFAEL ARAYA ROJA,,CRI,SAN JOSE,TIBAS,SAN JUAN
CRI-000080,,LICEO TEODORO PICADO,,CRI,SAN JOSE,ALAJUELITA,ALAJUELITA
CRI-000081,,COLEGIO DE BAGACES,,CRI,GUANACASTE,BAGACES,BAGACES
CRI-000082,,C.T.P. JOSE FIGUERES FERRER,,CRI,SAN JOSE,DESAMPARADOS,SAN CRISTOBAL
CRI-000083,,C.T.P. DE BUENOS AIRES,,CRI,PUNTARENAS,BUENOS AIRES,BUENOS AIRES
CRI-000084,,C.T.P. UPALA,,CRI,ALAJUELA,UPALA,UPALA
CRI-000085,,LICEO CHACARITA,,CRI,PUNTARENAS,PUNTARENAS,CHACARITA
CRI-000086,,C.T.P. FRANCISCO JOSE ORLICH BOLMARCICH,,CRI,ALAJUELA,VALVERDE VEGA,SARCHI NORTE
CRI-000087,,C.T.P. SAN PEDRO DE BARVA,,CRI,HEREDIA,BARVA,SAN PEDRO
CRI-000088,,COLEGIO SUPERIOR DE SEÑORITAS,,CRI,SAN JOSE,SAN JOSE,CATEDRAL
CRI-000089,,C.T.P. LA FORTUNA,,CRI,ALAJUELA,SAN CARLOS,LA FORTUNA
CRI-000090,,COLEGIO CEDROS,,CRI,SAN JOSE,MONTES DE OCA,SABANILLA
CRI-000091,,C.T.P. SAN JUAN SUR,,CRI,CARTAGO,CARTAGO,CORRALILLO
CRI-000092,,LICEO ANASTASIO ALFARO,,CRI,SAN JOSE,MONTES DE OCA,MERCEDES
CRI-000093,,COLEGIO SAINT FRANCIS,,CRI,SAN JOSE,MORAVIA,SAN VICENTE
CRI-000094,,COLEGIO ELIAS LEIVA QUIROS,,CRI,CARTAGO,EL GUARCO,EL TEJAR
CRI-000095,,C.T.P. PUERTO VIEJO,,CRI,HEREDIA,SARAPIQUI,PUERTO VIEJO
CRI-000096,,LICEO SAN GABRIEL DE ASERRI,,CRI,SAN JOSE,ASERRI,SAN GABRIEL
CRI-000097,,COLEGIO VALLE AZUL,,CRI,ALAJUELA,SAN RAMON,ANGELES
CRI-000098,,LICEO DE POAS,,CRI,ALAJUELA,POAS,SAN PEDRO
CRI-000099,,LICEO DE CORONADO,,CRI,SAN JOSE,VASQUEZ DE CORONADO,SAN ISIDRO
CRI-000100,,C.T.P. JOSE MARIA ZELEDON BRENES,,CRI,SAN JOSE,DESAMPARADOS,SAN MIGUEL
CRI-000101,,COLEGIO RINCON GRANDE,,CRI,SAN JOSE,SAN JOSE,PAVAS
CRI-000102,,LICEO MARIO VINDAS SALAZAR,,CRI,HEREDIA,SAN PABLO,SAN PABLO
CRI-000103,,C.T.P. ABELARDO BONILLA BALDARES,,CRI,SAN JOSE,MORAVIA,SAN JERONIMO
CRI-000104,,LICEO LA VIRGEN,,CRI,HEREDIA,SARAPIQUI,LA VIRGEN
CRI-000105,,C.T.P. SAN ISIDRO DE HEREDIA,,CRI,HEREDIA,SAN ISIDRO,SAN JOSE
CRI-000106,,COLEGIO DEL MUNDO UNIDO COSTA RICA,,CRI,SAN JOSE,SANTA ANA,SANTA ANA
CRI-000107,,C.T.P. DE TALAMANCA,,CRI,LIMON,TALAMANCA,BRATSI
CRI-000108,,LICEO DE TURRUCARES,,CRI,ALAJUELA,ALAJUELA,TURRUCARES
CRI-000109,,LICEO MANUEL EMILIO RODRIGUEZ,,CRI,CARTAGO,ALVARADO,CERVANTES
CRI-000110,,C.T.P. 27 DE ABRIL,,CRI,GUANACASTE,SANTA CRUZ,VEINTISIETE DE ABRIL
CRI-000111,,LICEO DE FLORENCIA,,CRI,ALAJUELA,SAN CARLOS,FLORENCIA
CRI-000112,,EXPERIMENTAL BILINGÜE DE NARANJO,,CRI,ALAJUELA,NARANJO,SAN JERONIMO
CRI-000113,,LICEO SANTA RITA,,CRI,ALAJUELA,GRECIA,RIO CUARTO
CRI-000114,,COLEGIO DR. RICARDO MORENO CAÑAS,,CRI,ALAJUELA,PALMARES,ZARAGOZA
CRI-000115,,LICEO SAN ANTONIO,,CRI,SAN JOSE,VASQUEZ DE CORONADO,PATALILLO
CRI-000116,,LICEO DE MORAVIA,,CRI,SAN JOSE,MORAVIA,SAN VICENTE
CRI-000117,,C.T.P. AMBIENTALISTA ISAIAS RETANA,,CRI,SAN JOSE,PEREZ ZELEDON,SAN ISIDRO DE EL GENERAL
CRI-000118,,LICEO ING. MANUEL BENAVIDES RODRIGUEZ,,CRI,HEREDIA,HEREDIA,SAN FRANCISCO
CRI-000119,,COLEGIO ANGLOAMERICANO,,CRI,CARTAGO,LA UNION,CONCEPCION
CRI-000120,,LICEO DR. JOSE MARIA CASTRO MADRIZ,,CRI,SAN JOSE,SAN JOSE,ZAPOTE
CRI-000121,,C.T.P. RICARDO CASTRO BEER,,CRI,ALAJUELA,OROTINA,OROTINA
CRI-000122,,LICEO RODRIGO SOLANO QUIRÓS,,CRI,LIMON,SIQUIRRES,EL CAIRO
CRI-000123,,LICEO DE CURRIDABAT,,CRI,SAN JOSE,CURRIDABAT,CURRIDABAT
CRI-000124,,COLEGIO MARISTA,,CRI,ALAJUELA,ALAJUELA,ALAJUELA
CRI-000125,,C.T.P. ROBERTO GAMBOA VALVERDE,,CRI,SAN JOSE,DESAMPARADOS,SAN RAFAEL ABAJO
CRI-000126,,LICEO BRAULIO CARRILLO COLINA,,CRI,CARTAGO,OREAMUNO,SAN RAFAEL
CRI-000127,,EXPERIMENTAL BILINGÜE DE LOS ÁNGELES,,CRI,ALAJUELA,SAN CARLOS,LA FORTUNA
CRI-000128,,COLEGIO ALEJANDRO QUESADA R.,,CRI,CARTAGO,LA UNION,CONCEPCION
CRI-000129,,C.T.P. CARLOS MANUEL VICENTE CASTRO,,CRI,PUNTARENAS,GOLFITO,GOLFITO
CRI-000130,,LICEO MAURO FERNANDEZ ACUÑA,,CRI,SAN JOSE,TIBAS,SAN JUAN
CRI-000131,,EXPERIMENTAL BILINGÜE DE AGUA BUENA,,CRI,PUNTARENAS,COTO BRUS,AGUABUENA
CRI-000132,,C.T.P. SANTA ANA,,CRI,SAN JOSE,SANTA ANA,POZOS
CRI-000133,,LICEO LAS MERCEDES,,CRI,SAN JOSE,PEREZ ZELEDON,CAJON
CRI-000134,,LICEO SALVADOR UMAÑA CASTRO,,CRI,SAN JOSE,GOICOECHEA,IPIS
CRI-000135,,COLEGIO MARIA INMACULADA,,CRI,ALAJUELA,SAN CARLOS,QUESADA
CRI-000136,,C.T.P. SANTA LUCIA,,CRI,CARTAGO,PARAISO,LLANOS  DE SANTA LUCIA
CRI-000137,,COLEGIO SAN FRANCISCO,,CRI,CARTAGO,CARTAGO,AGUA CALIENTE O SAN FRANCISO
CRI-000138,,COLEGIO LA AURORA,,CRI,HEREDIA,HEREDIA,ULLOA
CRI-000139,,LICEO JOAQUIN GUTIERREZ MANGEL,,CRI,SAN JOSE,DESAMPARADOS,SAN RAFAEL ARRIBA
CRI-000140,,LOS ANGELES,,CRI,SAN JOSE,SAN JOSE,MATA REDONDA
CRI-000141,,LICEO MARIA AUXILIADORA,,CRI,SAN JOSE,SAN JOSE,HOSPITAL
CRI-000142,,LICEO BILINGÜE ITALO COSTARRICENSE,,CRI,PUNTARENAS,COTO BRUS,SAN VITO
CRI-000143,,COLEGIO FRANCISCA CARRASCO JIMENEZ,,CRI,CARTAGO,CARTAGO,GUADALUPE O ARENILLA
CRI-000144,,LICEO RODRIGO FACIO BRENES,,CRI,SAN JOSE,SAN JOSE,ZAPOTE
CRI-000145,,LICEO FERNANDO VOLIO JIMÉNEZ,,CRI,SAN JOSE,PEREZ ZELEDON,DANIEL FLORES
CRI-000146,,C.T.P. DE ACOSTA,,CRI,SAN JOSE,ACOSTA,SAN IGNACIO
CRI-000147,,C.T.P. NATANIEL ARIAS MURILLO,,CRI,ALAJUELA,SAN CARLOS,AGUAS ZARCAS
CRI-000148,,LICEO DE ESCAZU,,CRI,SAN JOSE,ESCAZU,SAN ANTONIO
CRI-000149,,LICEO LA PALMERA,,CRI,ALAJUELA,SAN CARLOS,LA PALMERA
CRI-000150,,LICEO DE SAN ISIDRO,,CRI,HEREDIA,SAN ISIDRO,SAN ISIDRO
CRI-000151,,LICEO DIURNO JOSE MARTI,,CRI,PUNTARENAS,PUNTARENAS,PUNTARENAS
CRI-000152,,LICEO DE ASERRI,,CRI,SAN JOSE,ASERRI,ASERRI
CRI-000153,,SAGRADA REINA DE LOS ANGELES,,CRI,SAN JOSE,SAN JOSE,SAN SEBASTIAN
CRI-000154,,LICEO ENRIQUE GUIER SAENZ,,CRI,CARTAGO,PARAISO,CACHI
CRI-000155,,C.T.P. SAN CARLOS,,CRI,ALAJUELA,SAN CARLOS,QUESADA
CRI-000156,,COLEGIO METODISTA,,CRI,SAN JOSE,MONTES DE OCA,SABANILLA
CRI-000157,,LICEO LA RITA,,CRI,LIMON,POCOCI,RITA
CRI-000158,,C.T.P. DE JICARAL,,CRI,PUNTARENAS,PUNTARENAS,LEPANTO
CRI-000159,,LICEO NICOLAS AGUILAR MURILLO,,CRI,ALAJUELA,SAN CARLOS,MONTERREY
CRI-000160,,C.T.P. GUAYCARA,,CRI,PUNTARENAS,GOLFITO,GUAYCARA
CRI-000161,,COLEGIO AMBIENTALISTA EL ROBLE,,CRI,ALAJUELA,ALAJUELA,SAN ANTONIO
CRI-000162,,COLEGIO DR. CLODOMIRO PICADO TWIGHT,,CRI,CARTAGO,TURRIALBA,TURRIALBA
CRI-000163,,LICEO SAN NICOLAS DE TOLENTINO,,CRI,CARTAGO,CARTAGO,SAN NICOLAS
CRI-000164,,LICEO PUENTE DE PIEDRA,,CRI,ALAJUELA,GRECIA,PUENTE PIEDRA
CRI-000165,,LICEO HERNAN VARGAS RAMIREZ,,CRI,CARTAGO,JIMENEZ,JUAN VIÑAS
CRI-000166,,ADVENTISTA DE COSTA RICA,,CRI,SAN JOSE,SAN JOSE,HATILLO
CRI-000167,,C.T.P. MONSEÑOR SANABRIA,,CRI,SAN JOSE,DESAMPARADOS,DESAMPARADOS
CRI-000168,,C.T.P. JOSE ALBERTAZZI,,CRI,SAN JOSE,DESAMPARADOS,LOS GUIDO
CRI-000169,,LICEO NUEVO DE LIMÓN,,CRI,LIMON,LIMON,LIMON
CRI-000170,,LICEO NUESTRA SEÑORA DE LOS ANGELES,,CRI,ALAJUELA,SAN RAMON,ANGELES
CRI-000171,,VALLE AZUL,,CRI,SAN JOSE,ESCAZU,SAN RAFAEL
CRI-000172,,C.T.P. GUÁCIMO,,CRI,LIMON,GUACIMO,GUACIMO
CRI-000173,,C.T.P. DE FLORES,,CRI,HEREDIA,FLORES,SAN JOAQUIN
CRI-000174,,COLEGIO LAS AMERICAS,,CRI,SAN JOSE,MORAVIA,SAN VICENTE
CRI-000175,,LICEO DE SANTA BÁRBARA,,CRI,HEREDIA,SANTA BARBARA,SANTA BARBARA
CRI-000176,,LICEO DE COT,,CRI,CARTAGO,OREAMUNO,COT
CRI-000177,,C.T.P. PEJIBAYE,,CRI,SAN JOSE,PEREZ ZELEDON,PEJIBAYE
CRI-000178,,LICEO SAN JOSE,,CRI,ALAJUELA,ALAJUELA,SAN JOSE
CRI-000179,,LICEO DE SAN JOSE,,CRI,SAN JOSE,SAN JOSE,MERCED
CRI-000180,,LICEO DE GUARDIA,,CRI,GUANACASTE,LIBERIA,NACASCOLO
CRI-000181,,LICEO LABORATORIO EMMA GAMBOA UCR,,CRI,SAN JOSE,MORAVIA,SAN VICENTE
CRI-000182,,C.T.P. FORTUNA DE BAGACES,,CRI,GUANACASTE,BAGACES,LA FORTUNA
CRI-000183,,COLEGIO CALASANZ,,CRI,SAN JOSE,MONTES DE OCA,SAN PEDRO
CRI-000184,,C.T.P. ULADISLAO GAMEZ SOLANO,,CRI,SAN JOSE,CURRIDABAT,TIRRASES
CRI-000185,,C.T.P. DE JACO,,CRI,PUNTARENAS,GARABITO,JACO
CRI-000186,,EXPERIMENTAL BILINGÜE LA TRINIDAD,,CRI,SAN JOSE,MORAVIA,TRINIDAD
CRI-000187,,COLEGIO MARIA INMACULADA,,CRI,SAN JOSE,MORAVIA,SAN VICENTE
CRI-000188,,EXPERIMENTAL BILINGÜE DE TURRIALBA,,CRI,CARTAGO,TURRIALBA,TURRIALBA
CRI-000189,,LICEO DE PURISCAL,,CRI,SAN JOSE,PURISCAL,SANTIAGO
CRI-000190,,LICEO JULIO FONSECA GUTIERREZ,,CRI,SAN JOSE,SAN JOSE,URUCA
CRI-000191,,LICEO DE MIRAMAR,,CRI,PUNTARENAS,MONTES DE ORO,MIRAMAR
CRI-000192,,LICEO LOS LAGOS,,CRI,HEREDIA,HEREDIA,SAN FRANCISCO
CRI-000193,,VALLE DEL SOL,,CRI,LIMON,POCOCI,GUAPILES
CRI-000194,,COLEGIO DE JIMÉNEZ,,CRI,LIMON,POCOCI,JIMENEZ
CRI-000195,,HUMBOLDT,,CRI,SAN JOSE,SAN JOSE,PAVAS
CRI-000196,,LICEO GASTON PERALTA CARRANZA,,CRI,ALAJUELA,SAN CARLOS,AGUAS ZARCAS
CRI-000197,,COLEGIO SANTA CECILIA,,CRI,GUANACASTE,LA CRUZ,SANTA CECILIA
CRI-000198,,C.T.P. DE LIMÓN,,CRI,LIMON,LIMON,LIMON
CRI-000199,,LICEO LA ALEGRÍA,,CRI,LIMON,SIQUIRRES,ALEGRIA
CRI-000200,,SAINT GEORGE HIGH SCHOOL,,CRI,SAN JOSE,SAN JOSE,MATA REDONDA
CRI-000201,,LICEO TUCURRIQUE,,CRI,CARTAGO,JIMENEZ,TUCURRIQUE
CRI-000202,,UNIDAD PEDAGOGICA JOSE FIDEL TRISTAN,,CRI,SAN JOSE,SAN JOSE,MERCED
CRI-000203,,LICEO DE MATINA,,CRI,LIMON,MATINA,MATINA
CRI-000204,,COLEGIO AMBIENTALISTA DE PEJIBAYE,,CRI,CARTAGO,JIMENEZ,PEJIBAYE
CRI-000205,,HUMANISTICO COSTARRICENSE-SEDE CAMPUS OM,,CRI,HEREDIA,HEREDIA,HEREDIA
CRI-000206,,LICEO VILLARREAL,,CRI,GUANACASTE,SANTA CRUZ,TAMARINDO
CRI-000207,,C.T.P. DE NICOYA,,CRI,GUANACASTE,NICOYA,NICOYA
CRI-000208,,C.T.P. DE PUNTARENAS,,CRI,PUNTARENAS,PUNTARENAS,BARRANCA
CRI-000209,,LICEO ROBERTO BRENES MESEN,,CRI,SAN JOSE,SAN JOSE,HATILLO
CRI-000210,,C.T.P. LA MANSION,,CRI,GUANACASTE,NICOYA,MANSION
CRI-000211,,COLEGIO FELIPE PÉREZ PEREZ,,CRI,GUANACASTE,LIBERIA,LIBERIA
CRI-000212,,C.T.P. DE MORA,,CRI,SAN JOSE,MORA,COLON
CRI-000213,,C.T.P. BOLIVAR,,CRI,ALAJUELA,GRECIA,BOLIVAR
CRI-000214,,UNIDAD PEDAGOGICA COLEGIO REPUBLICA DE M,,CRI,SAN JOSE,SAN JOSE,CARMEN
CRI-000215,,LICEO RICARDO FERNANDEZ GUARDIA,,CRI,SAN JOSE,SAN JOSE,SAN SEBASTIAN
CRI-000216,,COLEGIO SAGRADO CORAZON DE JESUS,,CRI,CARTAGO,CARTAGO,ORIENTAL
CRI-000217,,C.T.P. FERNANDO VOLIO JIMENEZ,,CRI,CARTAGO,CARTAGO,QUEBRADILLA
CRI-000218,,C.T.P. CARRIZAL,,CRI,ALAJUELA,ALAJUELA,CARRIZAL
CRI-000219,,C.T.P. PURRAL,,CRI,SAN JOSE,GOICOECHEA,PURRAL
CRI-000220,,CONSERVATORIO CASTELLA,,CRI,HEREDIA,HEREDIA,ULLOA
CRI-000221,,C.T.P. SAN RAFAEL DE POAS,,CRI,ALAJUELA,POAS,SAN RAFAEL
CRI-000222,,COLEGIO SERAFICO SAN FRANCISCO,,CRI,CARTAGO,CARTAGO,SAN NICOLAS
CRI-000223,,COLEGIO SAN MARTIN,,CRI,ALAJUELA,SAN CARLOS,QUESADA
CRI-000224,,LICEO DE MAGALLANES,,CRI,ALAJUELA,SAN RAMON,SANTIAGO
CRI-000225,,LICEO BELÉN,,CRI,GUANACASTE,CARRILLO,BELEN
CRI-000226,,COLEGIO MARIA INMACULADA,,CRI,ALAJUELA,GRECIA,GRECIA
CRI-000227,,ADVENTISTA DE LIMÓN,,CRI,LIMON,LIMON,LIMON
CRI-000228,,C.T.P. HOJANCHA,,CRI,GUANACASTE,HOJANCHA,HOJANCHA
CRI-000229,,LICEO SAN RAFAEL,,CRI,ALAJUELA,ALAJUELA,SAN RAFAEL
CRI-000230,,COLEGIO EL CARMEN,,CRI,ALAJUELA,ALAJUELA,ALAJUELA
CRI-000231,,LICEO DE POCORA,,CRI,LIMON,GUACIMO,POCORA
CRI-000232,,C.T.P. OREAMUNO,,CRI,CARTAGO,OREAMUNO,SAN RAFAEL
CRI-000233,,C.T.P. DE GUATUSO,,CRI,ALAJUELA,GUATUSO,SAN RAFAEL
CRI-000234,,EXPERIMENTAL BILINGÜE DE SANTA CRUZ,,CRI,GUANACASTE,SANTA CRUZ,SANTA CRUZ
CRI-000235,,C.T.P. DE COBANO,,CRI,PUNTARENAS,PUNTARENAS,COBANO
CRI-000236,,LICEO CONCEPCIÓN DANIEL FLORES,,CRI,SAN JOSE,PEREZ ZELEDON,DANIEL FLORES
CRI-000237,,C.T.P. CIUDAD DE NIÑOS,,CRI,CARTAGO,CARTAGO,AGUA CALIENTE O SAN FRANCISO
CRI-000238,,COLEGIO ENRIQUE MALAVASSI VARGAS,,CRI,SAN JOSE,VASQUEZ DE CORONADO,SAN ISIDRO
CRI-000239,,C.T.P. DE HEREDIA,,CRI,HEREDIA,HEREDIA,HEREDIA
CRI-000240,,COLEGIO DE GRAVILIAS,,CRI,SAN JOSE,DESAMPARADOS,GRAVILIAS
CRI-000241,,COLEGIO OMAR SALAZAR OBANDO,,CRI,CARTAGO,TURRIALBA,TURRIALBA
CRI-000242,,LICEO DIURNO CIUDAD COLON,,CRI,SAN JOSE,MORA,COLON
CRI-000243,,LA SALLE,,CRI,SAN JOSE,SAN JOSE,MATA REDONDA
CRI-000244,,C.T.P. SANTA ROSA,,CRI,ALAJUELA,SAN CARLOS,POCOSOL
CRI-000245,,LICEO CHACHAGUA,,CRI,ALAJUELA,SAN RAMON,PEÑAS BLANCAS
CRI-000246,,SANTA INÉS,,CRI,HEREDIA,HEREDIA,MERCEDES
CRI-000247,,LICEO DEL ESTE,,CRI,HEREDIA,SANTO DOMINGO,SAN MIGUEL
CRI-000248,,LICEO VENECIA,,CRI,LIMON,MATINA,CARRANDI
CRI-000249,,C.T.P. SANTO DOMINGO,,CRI,HEREDIA,SANTO DOMINGO,SANTA ROSA
CRI-000250,,C.T.P. PAVAS,,CRI,SAN JOSE,SAN JOSE,PAVAS
CRI-000251,,EXPERIMENTAL BILINGÜE DE POCOCÍ,,CRI,LIMON,POCOCI,GUAPILES
CRI-000252,,C.T.P. JOSE DANIEL FLORES,,CRI,SAN JOSE,DOTA,SANTA MARIA
