geo_id,country_id,school_name,address,adm0,adm1,adm2,adm3
ZAF-000000,440101017,IMPUCUKO P/S,"1548A MABIZELA STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9702",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000001,440101018,THABANG P/S,"2171 BOSIU STREET , BETHLEHEM, BETHLEHEM, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000002,440101019,UTOPIA PF/S,"UTOPIA FARM, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000003,440101042,ARRAN PF/S,"ARRAN FARM C/O WARDEN ROAD, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000004,440101057,DIHLABENG CHRISTIAN PI/S,"Saron Farm, Fouriesburg Road, Fouriesburg Road, CLARENS, 9707",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000005,440101074,HELENA SLABBERTS PF/S,"HELENA FARM, , , BETHLEHEM, 9703",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000006,440101087,MOTSHEPUWA P/S,"277 MLANGENI STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000007,440101089,IMPUMELELO P/S,"3306 Nhlabathi Street, Bohlokong, Bohlokong, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000008,440101097,REABOKA PF/S,"SMALLFONTEIN FARM, , , BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000009,440101102,DUIKFONTEIN PF/S,"DUIKFONTEIN FARM, , , PAUL ROUX, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000010,440101104,LERALLA IF/S,"MEMIESRUST FARM, CLARENS, CLARENS, BETHLEHEM, 9707",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000011,440101108,THABO-THOKOZA S/S,"1163 B Manye Street, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9702",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000012,440101119,MATSWATHAKA P/S,"2812 Shupinyaneng Street, Bohlokong, Bohlokong, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000013,440101120,BODIKELA  I/S,"2306 MOKGELE STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000014,440101138,BETHLEHEM CS/S,"3539 NTSHINGILA STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000015,440101141,YEDDO PF/S,"YEDDO FARM, , , BETHLEHEM, 9703",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000016,440101171,NTSU S/S,"28 PIENAAR STREET, MORELIG, MORELIG, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000017,440101173,BOHLOKWA PF/S,"LISBON FARM, , , BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000018,440101179,NTHUTE P/S,"6832 Bohlokong, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9702",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000019,440101183,TOKOLOHO PF/S,"P O BOX 215, , , BETHLEHEM, 9704",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000020,440101190,NKARABENG S/S,"1107 TLHOLONG, KESTELL, KESTELL, KESTELL, 9860",ZAF,Free State,THABO MOFUTSANYANA,Maluti a Phofung
ZAF-000021,440101192,TIISETSANG S/S,"1421A Phekolong Street, Bohlokong, Bohlokong, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000022,440101194,SEKOKO P/S,"414 SCHOOL STREET, FATENG TSE NTSHO, FATENG TSE NTSHO, PAUL ROUX, 9800",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000023,440101195,DIPELANENG P/S,"269 NCALA STREET, , , KESTELL, 9860",ZAF,Free State,THABO MOFUTSANYANA,Maluti a Phofung
ZAF-000024,440101197,CLARENS I/S,"388 MALIBAMATSHO STREET, KGUBETSWANA, KGUBETSWANA, CLARENS, 9707",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000025,440101198,SPITSKRANS PF/S,"SPITSKRANS FARM, FARM   AREA, FARM   AREA, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000026,440101200,LOCH LOMOND PF/S,"Small Grain Farm, Bohlokong, Bohlokong, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000027,440101224,BOHLOKONG P/S,"276a Cotzee Street, Bohlokong, Bohlokong, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000028,440101225,KHANYENG I/S,"1093 MANYE STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9701",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000029,440101268,VOORTREKKER S/S,"Wesweg, Eureka, Eureka, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000030,440101269,WITTEBERG S/S,"Baartmanstraat, Jordania, Jordania, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000031,440101270,RETIEF C/S,"WESSELS STREET, , , KESTELL, 9860",ZAF,Free State,THABO MOFUTSANYANA,Maluti a Phofung
ZAF-000032,440101273,CLARENS P/S (Town),"Malherbe Street, Clarens, Clarens, CLARENS, 9707",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000033,440101276,GRAANVELD P/S,"1 STRAPP STREET, Môrelig, Môrelig, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000034,440101277,JORDANIA P/S,"VAN RIEBEECKSTRAAT, JORDANIA, JORDANIA, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000035,440101280,TRUIDA KESTELL P/S,"WESSELSSTR 14 / 14 WESSELS ST, , , BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000036,440101281,BETHLEHEM C/S,"186 Populier Str. , Bakenpark, Bakenpark, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000037,440101285,TSHEPANO III I/S,"2347 Mashaeng Location, Mashaeng, Mashaeng, FOURIESBURG, 9725",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000038,440101290,EE MONESE C/S,"3441 Tambo, TAMBO, TAMBO, SENEKAL, 9600",ZAF,Free State,THABO MOFUTSANYANA,Setsoto
ZAF-000039,440101293,LK NTLABATHI I/S,"1421A  PHEKOLONG STREET, THERONVILLE, THERONVILLE, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000040,440101294,MORITING WA THUTO S/S,"732 Malherbe Street, , , CLARENS, 9707",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000041,440203105,WONGALETHU S/S,"1047 Jim Fouche', , , BETHULIE, 9992",ZAF,Free State,XHARIEP,Kopanong
ZAF-000042,440203111,SPRINGFONTEIN  P/S,"626 NEW STANDS, MAPHODI TOWNSHIP, MAPHODI TOWNSHIP, SPRINGFONTEIN, 9917",ZAF,Free State,XHARIEP,Kopanong
ZAF-000043,440203134,LEPHOI P/S,"685 hospitaal street, Bethulie, Bethulie, BETHULIE, 9992",ZAF,Free State,XHARIEP,Kopanong
ZAF-000044,440203193,SPRINGFONTEIN S/S,"18 Voortrekker Street, , , SPRINGFONTEIN, 9917",ZAF,Free State,XHARIEP,Kopanong
ZAF-000045,440203200,PELLISSIER C/S,"VILJOENSTRAAT 2, , , BETHULIE, 9992",ZAF,Free State,XHARIEP,Kopanong
ZAF-000046,440203228,WILLIAMSVILLE P/S,"MAGNOLIASTRAAT, Williamsville, Williamsville, SPRINGFONTEIN, 9917",ZAF,Free State,XHARIEP,Kopanong
ZAF-000047,440303009,LESEDI P/S,"4673 KOKOZELA STREET, BOCHABELA LOCATION, BOCHABELA LOCATION, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000048,440303011,LEREKO S/S,"Monaheng Street 7855, Kagisanong, Kagisanong, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000049,440303021,WILLIAMSTRIP PF/S,"Wiilamstrip, , , BLOEMFONTEIN, 9317",ZAF,Free State,XHARIEP,Kopanong
ZAF-000050,440303023,ARBEIDSGENOT PF/S,"ARBEIDSGENOT FARM, BLOEMSPRUIT, BLOEMSPRUIT, BLOEMFONTEIN, 9301",ZAF,Free State,MOTHEO,Mangaung
ZAF-000051,440303028,MABOLELA P/S,"11875 MALEFANE STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000052,440303032,IKAELELO S/S,"3051 MOIPOLAI STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000053,440303040,SEMAJAN PF/S,"P O BOX 100677 , DREYERLAAN STR , DREYERLAAN STR , BLOEMFONTEIN, 9325",ZAF,Free State,MOTHEO,Mangaung
ZAF-000054,440303052,HODISA T/S,"420 NTLATI STREET, ROCKLANDS LOCATION, ROCKLANDS LOCATION, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000055,440303059,DALUXOLO P/S,"1183 MAMANI STREET, , , BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000056,440303063,TEBELELO P/S,"14618 Moipolai, Kagisanong, Kagisanong, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000057,440303065,KGATO P/S,"14620 MOIPOLAI STREET, ROCKLANDS , ROCKLANDS , BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000058,440303070,KAGISHO  CS/S,"6625 MOHAPI STREET, PHAHAMENG, PHAHAMENG, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000059,440303078,KGABANE P/S,"1874 Malefane Street, Rocklands Location, Rocklands Location, BLOEMFONTEIN, 9315",ZAF,Free State,MOTHEO,Mangaung
ZAF-000060,440303089,TSHOLOHELO P/S,"10916 Tau street, Kagisanong, Kagisanong, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000061,440303102,COMMTECH CS/S,"10792 SINGONZO STREET, PHELINDABA, PHELINDABA, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000062,440303103,NZAME P/S,"10792 Makoane Street, Phelindaba Location, Phelindaba Location, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000063,440303124,KGOTSOFALO IF/S,"TIERPOORT JERUSALEM, TIERPOORT, TIERPOORT, BLOEMFONTEIN, 9325",ZAF,Free State,MOTHEO,Mangaung
ZAF-000064,440303126,TOKA P/S,"36022 FREEDOM SQUARE, Freedom Square, Freedom Square, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000065,440303128,CALCULUS BLOEMFONTEIN CI/S,"c/o Loco and Maselspoort Road, East End, East End, BLOEMFONTEIN, 9313",ZAF,Free State,MOTHEO,Mangaung
ZAF-000066,440303130,OUR FATHER'S ACADEMY CI/S,"7 Gerhard Beukes Street, Universitas, Universitas, BLOEMFONTEIN, 9321",ZAF,Free State,MOTHEO,Mangaung
ZAF-000067,440303131,ST MARY'S P/S,"3401 GORONYANE STREET, BOCHABELA, BOCHABELA, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000068,440303132,MABOLOKA P/S,"4672 KOKOZELA STREET, BOCHABELA, BOCHABELA, BLOEMFONTEIN, 9315",ZAF,Free State,MOTHEO,Mangaung
ZAF-000069,440303133,BLOEMFONTEIN-OOS P/S,"100 EEUFEES ROAD, BLOEMSPRUIT, BLOEMSPRUIT, BLOEMFONTEIN, 9364",ZAF,Free State,MOTHEO,Mangaung
ZAF-000070,440303135,BOCHABELA P/S,"4515 Moikangoa Street, Bochabela, Bochabela, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000071,440303136,MARANG P/S,"1147 Cooper Avenue, Bochabela Location, Bochabela Location, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000072,440303146,BOTLEHADI P/S,"29777, CHRIS HANI SQUARE, CHRIS HANI SQUARE, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000073,440303159,RELEBELETSE P/S,"7482 PHASE 4, BLOEMSIDE, BLOEMSIDE, BLOEMFONTEIN, 9380",ZAF,Free State,MOTHEO,Mangaung
ZAF-000074,440303165,WILLOWS PF/S,"WILLOWS, , , BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000075,440303179,MARYVALE CI/S,"Plot 28, Martin Road, Martin Road, BLOEMFONTEIN, 9364",ZAF,Free State,MOTHEO,Mangaung
ZAF-000076,440303183,GONYANE P/S,"6593 Dr Lebona Street, BLOEMFONTEIN, BLOEMFONTEIN, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000077,440303185,ST PATRICK'S PI/S,"1 CYPRES AVENUE, BLOEMSPRUIT, BLOEMSPRUIT, BLOEMFONTEIN, 9364",ZAF,Free State,MOTHEO,Mangaung
ZAF-000078,440303187,ST BERNARDS S/S,"3510 NYOKONG STREET, BOCHABELA LOCATION, BOCHABELA LOCATION, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000079,440303188,FICHARDTPARK S/S,"Hudsonrylaan 24, Fichardtpark, Fichardtpark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000080,445802181,VISTA JUNIOR ACADEMY PI/S,"12th Avenue, Vista Park, Vista Park, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000081,445802182,VOLUIT P/S,"Fernweg , VIRGINIA, VIRGINIA, VIRGINIA, 9430",ZAF,Free State,LEJWELEPUTSWA,Matjhabeng
ZAF-000082,445802184,ST ANNE T/S,"45 Argon Road , Saaiplaas, Saaiplaas, VIRGINIA, 9435",ZAF,Free State,LEJWELEPUTSWA,Matjhabeng
ZAF-000083,445802185,ST ANNE PI/S,"43 Argon Road, Saaiplaas, Saaiplaas, VIRGINIA, 9435",ZAF,Free State,LEJWELEPUTSWA,Matjhabeng
ZAF-000084,445802186,VIRGINIA S/S,"BOOM ROAD, VIRGINIA CENTRAL, VIRGINIA CENTRAL, VIRGINIA, 9430",ZAF,Free State,LEJWELEPUTSWA,Matjhabeng
ZAF-000085,445802188,THUTO KE TSEBO P/S,"19321 EXT 16 AMELIA, SASOLBURG, SASOLBURG, SASOLBURG, 1947",ZAF,Free State,FEZILE DABI,Metsimaholo
ZAF-000086,445802189,THUTO KE LESEDI T/S,"11710 THABO MBEKI DRIVE , ZAMDELA, ZAMDELA, 1947",ZAF,Free State,FEZILE DABI,Metsimaholo
ZAF-000087,445802192,KAINOS CAMPUS PI/S,"Mare Street , , , VILJOENSKROON, 9520",ZAF,Free State,FEZILE DABI,Moqhaka
ZAF-000088,445802193,CALEB MOTSHABI P/S,"dfsfsadfs, , , BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000089,445802195,ACADEMY OF EXCELLENCE PI/S,"Linquinda, Racewaypark, Racewaypark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000090,445802246,ANCHOR ACADEMY IP/S,"113 Raymond Mhlaba, Navalsig, Navalsig, BLOEMFONTEIN, 9301",ZAF,Free State,MOTHEO,Mangaung
ZAF-000091,445802247,LIBERTY IS/S,"504 Dewetsdorp Road , Grootvlei, Rodenbeck, Rodenbeck, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000092,445802249,THE BEEHIVE IP/S,"59 Lang Street, Ficksburg, Ficksburg, FICKSBURG, 9730",ZAF,Free State,THABO MOFUTSANYANA,Setsoto
ZAF-000093,445802251,LINOMTHA IP/S,"NORTH ROAD, , , KROONSTAD, 9503",ZAF,Free State,FEZILE DABI,Moqhaka
ZAF-000094,445802253,BETHLEHEM AKADEMIE,"PREEKSTOELPAD, PANORAMA, PANORAMA, BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000095,445802256,JABULANI IP/S,"2 CAMBRIDGE, , , BETHLEHEM, 9700",ZAF,Free State,THABO MOFUTSANYANA,Dihlabeng
ZAF-000096,445802258,KINGDOM KIDS,"4 VAN ROOYEN STREET, , , 2970",ZAF,Free State,THABO MOFUTSANYANA,Phumelela
ZAF-000097,445802259,RIDGEFIELD ACADEMY,"WILCOCKS, Noordhoek, Noordhoek, BLOEMFONTEIN, 9301",ZAF,Free State,MOTHEO,Mangaung
ZAF-000098,445802260,BOLTON COLLEGE,"3RD FLOOR CHARLOTTE MAXEKE, , , BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000099,445802263,OLIVE RIDGE IP/S,"Olea drive, Wild Olive Estate, Wild Olive Estate, BLOEMFONTEIN, 9301",ZAF,Free State,MOTHEO,Mangaung
ZAF-000100,440303189,JIM FOUCHé S/S,"Wildealslaan 1, Gardeniapark, Gardeniapark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000101,440303192,SAND DU PLESSIS S/S,"Pasteurrylaan, Hospitaalpark, Hospitaalpark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000102,440303193,ADLAUDEM CI/S,"22 Maartens Street, Universitas, Universitas, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000103,440303194,HTS LOUIS BOTHA,"Victoria Road, Willows, Willows, BLOEMFONTEIN, 9320",ZAF,Free State,MOTHEO,Mangaung
ZAF-000104,440303196,DR VILJOEN C/S,"Harris Street, Willows, Willows, BLOEMFONTEIN, 9325",ZAF,Free State,MOTHEO,Mangaung
ZAF-000105,440303203,FAUNA P/S,"150 Springbok Road, FAUNA , FAUNA , BLOEMFONTEIN, 9325",ZAF,Free State,MOTHEO,Mangaung
ZAF-000106,440303204,FICHARDTPARK P/S,"Welthagenstraat, Fichardtpark, Fichardtpark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000107,440303205,JIM FOUCHé P/S,"Lavenderstraat, Gardeniapark , Gardeniapark , BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000108,440303206,KOOT NIEMANN P/S,"Old Thaba Nchu Road, Bloemspruit, Bloemspruit, BLOEMFONTEIN, 9364",ZAF,Free State,MOTHEO,Mangaung
ZAF-000109,440303209,PRESIDENT BRAND P/S,"Wag-'n-Bietjieboslaan, Pellissier, Pellissier, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000110,440303211,SAND DU PLESSIS P/S,"Fowlerstraat , Hospitaalpark, Hospitaalpark, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000111,440303212,ONZE RUST P/S,"Genl Hattingstraat 14, Uitsig, Uitsig, BLOEMFONTEIN, 9325",ZAF,Free State,MOTHEO,Mangaung
ZAF-000112,440303213,UNIVERSITAS P/S,"Ross-straat, Universitas, Universitas, BLOEMFONTEIN, 9321",ZAF,Free State,MOTHEO,Mangaung
ZAF-000113,440303214,ROSEVIEW P/S,"VICTORIA ROAD, WILLOWS, WILLOWS, BLOEMFONTEIN, 9321",ZAF,Free State,MOTHEO,Mangaung
ZAF-000114,440303215,WILGEHOF P/S,"Rose Avenue, Wilgehof, Wilgehof, BLOEMFONTEIN, 9317",ZAF,Free State,MOTHEO,Mangaung
ZAF-000115,440303233,POLOKEHONG P/S,"38017 FREEDOM SQUARE, FREEDOM SQUARE, FREEDOM SQUARE, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000116,440303237,CASTLEBRIDGE CI/S,"C/O Kolbe & James Dick Street, Willows, Willows, BLOEMFONTEIN, 9321",ZAF,Free State,MOTHEO,Mangaung
ZAF-000117,440303245,UNITY P/S,"18460 MORENG MOKHELE STR, PHASE 2, PHASE 2, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000118,440303248,ATANG P/S,"8152 Namibia, NAMIBIA SQUARE, NAMIBIA SQUARE, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000119,440303250,PHUTHANANG P/S,"Plot 9 Ferreira, Bloemfontein, Bloemfontein, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000120,440303251,KOPANONG S/S,"33039, TURFLAAGTE, TURFLAAGTE, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000121,440303259,REKGONNE  P/S,"128 VOORTREKKER, WIEGANDIA, WIEGANDIA, BLOEMFONTEIN, 9380",ZAF,Free State,MOTHEO,Mangaung
ZAF-000122,440303261,ATLEHANG S/S,"4449 RAMAILANE STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000123,440303280,TJHEBELOPELE  P/S,"12419 PHASE 6, MANGAUNG, MANGAUNG, BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000124,440304008,NOZALA P/S,"Cnr Maphisa and Moshoeshoe Road, Phahameng, Phahameng, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000125,440304021,SEHUNELO S/S,"22607 Hamilton Road, Batho, Batho, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000126,440304028,RUTANANG P/S,"16269 TLHAPANE STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000127,440304029,KARABELO P/S,"7797 Molatole Street, Rocklands Location, Rocklands Location, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000128,440304030,MONYATSI P/S,"16827  RABAJI  STREET, ROCKLANNDS, ROCKLANNDS, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000129,440304039,IHOBE P/S,"6592B MOSHOESHOE ROAD, PHAHAMENG, PHAHAMENG, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000130,440304043,VULAMASANGO S/S,"1026 ZIM STREET, MANGAUNG, MANGAUNG, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000131,440304045,MOEMEDI S/S,"17104 , MOKHUTLE STREET, MOKHUTLE STREET, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000132,440304061,MOTHUSI P/S,"16943 TSEKELETSA STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9303",ZAF,Free State,MOTHEO,Mangaung
ZAF-000133,440304087,LEKHULONG S/S,"5081 MOJATAU STR., ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000134,440304092,TSHOLETSANG P/S,"6184 LOBERE STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000135,440304117,KAELANG S/S,"Chief Moroka str 4703, Rocklands, Rocklands, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000136,440304121,TSOSELETSO S/S,"11936 D.M. SELEMELA , KAGISANONG, KAGISANONG, BLOEMFONTEIN, 9309",ZAF,Free State,MOTHEO,Mangaung
ZAF-000137,440304145,DITLATSE PF/S,"ABRAMSKRAAL ROAD, HIGHLANDS FARM, HIGHLANDS FARM, BLOEMFONTEIN, 9338",ZAF,Free State,MOTHEO,Mangaung
ZAF-000138,440304161,ACCELERATED CHRISTIAN COLLEGE II/S,"Rudolf Greyling Str, Estoire, Estoire, BLOEMFONTEIN, 9310",ZAF,Free State,MOTHEO,Mangaung
ZAF-000139,440304162,LEGAE I/S,"6619 Mtjombile Street, Bochabela Location, Bochabela Location, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000140,440304163,PHAHAMISANG P/S,"1155 LOVEDALE ROAD, BATHO, BATHO, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000141,440304164,MANGAUNG P/S,"CNR. COOK AVE. & FORD HARE ROAD, BATHO LOCATION, BATHO LOCATION, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000142,440304165,BATHO P/S,"1283 Phatlhane Street, MANGAUNG, MANGAUNG, BLOEMFONTEIN, 9323",ZAF,Free State,MOTHEO,Mangaung
ZAF-000143,440304166,MORAFE P/S,"30316 ABDURAHMAN STR, BOCHABELA, BOCHABELA, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000144,440304169,EERSTELING PF/S,"Plot 6, Kelly's View, Kelly's View, BLOEMFONTEIN, 9307",ZAF,Free State,MOTHEO,Mangaung
ZAF-000145,440304171,WATERBRON P/S,"4 Oranje Road, Bainsvlei, Bainsvlei, BLOEMFONTEIN, 9338",ZAF,Free State,MOTHEO,Mangaung
ZAF-000146,440304183,HEATHERDALE CS/S,"Heatherdale Road., Heidedal, Heidedal, BLOEMFONTEIN, 9306",ZAF,Free State,MOTHEO,Mangaung
ZAF-000147,440304187,BAINSVLEI C/S,"16 Langeberg Avenue, Spitskop, Spitskop, BLOEMFONTEIN, 9338",ZAF,Free State,MOTHEO,Mangaung
ZAF-000148,440304192,MABEOANA I/S,"6591 JONGA STREET, PHAHAMENG, PHAHAMENG, BLOEMFONTEIN, 9315",ZAF,Free State,MOTHEO,Mangaung
ZAF-000149,440304207,C&N H/MEISIESKOOL ORANJE,"Harry Smithstraat 3, Arboretum, Arboretum, BLOEMFONTEIN, 9301",ZAF,Free State,MOTHEO,Mangaung
ZAF-000150,440304208,NAVALSIG CS/S,"38 Raymond Mhlaba Street, Navalsig , Navalsig , BLOEMFONTEIN, 9300",ZAF,Free State,MOTHEO,Mangaung
ZAF-000151,440304210,EUNICE S/S,"3 JOCK MEIRING ST, PARK WEST, PARK WEST, BLOEMFONTEIN, 9324",ZAF,Free State,MOTHEO,Mangaung
ZAF-000152,440304211,GREY-KOLLEGE S/S,"Jock Meiring Street, , , BLOEMFONTEIN, 9324",ZAF,Free State,MOTHEO,Mangaung
ZAF-000153,440304212,BLOEMFONTEIN S/S,"Gladstoneweg, Bayswater, Bayswater, BLOEMFONTEIN, 9302",ZAF,Free State,MOTHEO,Mangaung
