geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3
PHL-000243,151511,Bamban Norte ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000244,101460,Bamban Sur ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000245,101385,Bañaga ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000246,100618,Banaoang Comm. Sch.,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000247,101639,Banaoang CS,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000248,101418,Banaoang ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000249,100369,BANAOANG ELEMENTARY SCHOOL,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000250,150503,Banay PS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000251,100346,Banayoyo CS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000252,100046,Banban Elementary School,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000253,101076,Banbanaba ES,,PHL,Region I,La Union,La Union
PHL-000254,100974,Bancagan ES,,PHL,Region I,La Union,La Union
PHL-000255,100533,Bandril PS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000256,100331,Banga ES,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000257,100464,Bangaan PS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000258,100892,Bangaoilan ES,,PHL,Region I,La Union,La Union
PHL-000259,100893,Bangar Central Elementary School,,PHL,Region I,La Union,La Union
PHL-000260,101021,Bangbangolan ES,,PHL,Region I,San Fernando City,La Union
PHL-000261,100744,Bangcag ES,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000262,100516,Banglayan Elementary School,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000263,100058,Bangsar ES,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000264,100013,Bangsirit ES,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000265,100047,Bangui CES,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000266,101228,BANI EAST INTEGRATED SCHOOL,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000267,102240,Bani Elementary School,,PHL,Region I,San Carlos City,Pangasinan
PHL-000268,101006,Bani ES,,PHL,Region I,La Union,La Union
PHL-000269,101266,Bani ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000270,101229,Bani West Central School,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000271,100347,Banlo Elementary School,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000272,100059,Banna CES,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000273,150519,Banoen PS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000274,101230,Banog Norte ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000275,101231,Banog Sur ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000276,100370,Bantay East CS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000277,101593,Bantay ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000278,100371,Bantay West Central School,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000279,101504,Bantayan ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000280,101594,Bantocaling ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000281,102041,Bantog-Capandanan ES,,PHL,Region I,"Pangasinan II, Binalonan",Pangasinan
PHL-000282,102094,Bantug ES,,PHL,Region I,"Pangasinan II, Binalonan",Pangasinan
PHL-000283,101851,Bantugan ES,,PHL,Region I,"Pangasinan II, Binalonan",Pangasinan
PHL-000284,100534,Bantugo-Mission ES,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000285,100348,Banucal Elementary School,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000286,101640,Banzal ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000287,150010,Baoa East ES,,PHL,Region I,Batac City,Ilocos Norte
PHL-000288,100091,Baoa ES,,PHL,Region I,Batac City,Ilocos Norte
PHL-000289,101654,Baquioen ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000290,100252,Barabar ES,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000291,100639,Baracbac -Nagongburan ES,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000292,100764,Baracbac Comm. Sch.,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000293,102095,Baracbac Elementary School,,PHL,Region I,"Pangasinan II, Binalonan",Pangasinan
PHL-000294,100558,Baracbac PS,,PHL,Region I,Ilocos Sur,Ilocos Sur
PHL-000295,101536,Barang ES,,PHL,Region I,"Pangasinan I, Lingayen",Pangasinan
PHL-000296,100140,Barangobong E/S,,PHL,Region I,Ilocos Norte,Ilocos Norte
PHL-000297,101831,Barangobong ES,,PHL,Region I,"Pangasinan II, Binalonan",Pangasinan
