geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3,longitude,latitude
KHM-005388,9020101001.0,Hun Sen Koh Sdech,,KHM,,Kiri Sakor,Kaoh Sdach,103.07784856734486,10.940864781753474
KHM-005395,9030201002.0,Koh Kapik,,KHM,,Kaoh Kong,Kaoh Kapi,103.0143758049056,11.456634867156236
KHM-006879,15060503021.0,Chor 1,,KHM,,,,102.71608405247588,12.229736139449214
KHM-008332,9020101501.0,Hun Sen Koh Sdech,,KHM,,Kiri Sakor,Kaoh Sdach,103.07784856734486,10.940864781753474
KHM-008333,9020101901.0,Koh Sdech,,KHM,,Kiri Sakor,Kaoh Sdach,103.07784856734486,10.940864781753474
