geo_id,longitude,latitude
PRY-000206,-54.6779403412378,-25.5138022666914
PRY-000207,-54.670462219552,-25.5363742286471
PRY-000208,-54.6877717849281,-25.5005995530985
PRY-000209,-54.6100478507215,-25.5047138951244
PRY-000210,-54.6586869940375,-25.5167270452396
PRY-000211,-54.6792145130171,-25.5121978165816
PRY-000212,-54.6673120728492,-25.5027664501492
PRY-000213,,
PRY-000214,-54.6697723898536,-25.5205953185685
PRY-000215,-54.6436626350465,-25.5083269826403
PRY-000216,-54.6672110884344,-25.5126209409861
PRY-000217,-54.6502095917456,-25.5245338829247
PRY-000218,-54.6534277785471,-25.5370408776744
PRY-000219,-54.6519816116397,-25.5377397434453
PRY-000220,-54.654456560361,-25.5189338409515
PRY-000221,-54.6514867195271,-25.488560002974
PRY-000222,-54.6595311178749,-25.5065414976482
PRY-000223,-54.6587665422727,-25.5167283165752
PRY-000224,-54.6361507529927,-25.5165907724453
PRY-000225,-54.6351197839719,-25.5402482254825
PRY-000226,-54.6447458208167,-25.5379123399999
PRY-000227,-54.6373698746378,-25.542188952315
PRY-000228,-54.666978733057,-25.4834731269086
PRY-000229,-54.6437589400588,-25.5196917979245
PRY-000230,-54.6545693768807,-25.4824177190322
PRY-000231,-54.6298756849499,-25.5185562375775
PRY-000232,-54.6360598069826,-25.5161560763503
PRY-000233,,
PRY-000234,-54.6238659804804,-25.5242081461627
PRY-000235,-54.6631697437279,-25.4881239087225
