geo_id,longitude,latitude
BHR-000000,50.62139684,26.2610714899999
BHR-000001,50.49658972,26.1344583399999
BHR-000002,50.62684962,26.28675493
BHR-000003,50.4985227,26.12962711
BHR-000004,50.54735309,26.22418005
BHR-000005,50.5662348899999,26.22012539
BHR-000006,50.5494868299999,26.1344105499999
BHR-000007,50.56814863,26.1289209199999
BHR-000008,50.64304287,26.24713746
BHR-000009,50.5054084,26.06593262
BHR-000010,50.58047286,26.1440532499999
BHR-000011,50.5805417799999,26.1180370199999
BHR-000012,50.57000337,26.13030836
BHR-000013,50.5577995299999,26.17427761
BHR-000014,50.58576921,26.20512279
BHR-000015,50.52827417,26.20105922
BHR-000016,50.5590859699999,26.2017510899999
BHR-000017,50.6078868999999,26.2647483199999
BHR-000018,50.5714312599999,26.1649663299999
BHR-000019,50.48307803,26.19309725
BHR-000020,50.56484399,26.22111255
BHR-000021,50.52638205,26.16247381
BHR-000022,50.6136528199999,26.13754801
BHR-000023,50.52934573,26.20998792
BHR-000024,50.61115147,26.2706658799999
BHR-000025,50.57848638,26.15118418
BHR-000026,50.60716476,26.2078158399999
BHR-000027,50.5452503699999,26.1787039099999
BHR-000028,50.50609689,26.12277641
BHR-000029,50.53265599,26.23209499
BHR-000030,50.52938815,26.2102344599999
BHR-000031,50.65644245,26.2471991699999
BHR-000032,50.53088151,26.2206468699999
BHR-000033,50.6118644,26.27721371
BHR-000034,50.6091543,26.21776608
BHR-000035,50.6019994299999,26.2062308199999
BHR-000036,50.60201242,26.20604256
BHR-000037,50.55208332,26.1303180799999
BHR-000038,50.61986334,26.25983631
BHR-000039,50.45837222,26.2087717699999
BHR-000040,50.5725530599999,26.13959347
BHR-000041,50.5742962799999,26.2096672899999
BHR-000042,50.56672957,26.16950735
BHR-000043,50.57951914,26.12041933
BHR-000044,50.54829491,26.13079613
BHR-000045,50.50260715,26.1267165599999
BHR-000046,50.65236866,26.24703367
BHR-000047,50.60961503,26.16361329
BHR-000048,50.4992943,26.1318965799999
BHR-000049,50.52743757,26.21414965
BHR-000050,50.57315238,26.133298
BHR-000051,50.52861918,26.21870874
BHR-000052,50.56140177,26.1781145399999
BHR-000053,50.54518678,26.17874711
BHR-000054,50.5610880899999,26.13046997
BHR-000055,50.49595483,26.1378502899999
BHR-000056,50.5836736099999,26.2080831399999
BHR-000057,50.5048521399999,26.1126948
BHR-000058,50.57365094,26.13069227
BHR-000059,50.5859575599999,26.13993087
BHR-000060,50.4592699399999,26.21808966
