geo_id,longitude,latitude
NIG-000164,9.75326217,7.87592195
NIG-000165,9.31125097,8.49985043
NIG-000166,7.02700871469483,5.49935354067755
NIG-000167,9.87441721,7.75856705
NIG-000168,9.80014713,8.06672
NIG-000169,9.77103971,7.89166794
NIG-000170,6.10186443,4.96991568
NIG-000171,6.10194696,4.96993438
NIG-000172,6.10559703,4.97223164
NIG-000173,6.10669482,4.97155945
NIG-000174,6.20243353,4.8426909
NIG-000175,6.16533717,4.8039174
NIG-000176,6.15368284,4.81934901
NIG-000177,8.89457265,9.75831172
NIG-000178,8.83029938,9.74550201
NIG-000179,8.87842456,9.75607374
NIG-000180,8.86750819,9.79486851
NIG-000181,6.10844203,4.97165708
NIG-000182,6.10634244,4.97239225
NIG-000183,6.21119761,4.82828385
NIG-000184,6.15838561,4.81798653
NIG-000185,6.15827076,4.81802696
NIG-000186,6.19994076,4.84175073
NIG-000187,6.20000591,4.84153313
NIG-000188,6.07776132,4.80013088
NIG-000189,9.15833963,7.44246893
NIG-000190,8.86038633,9.82757486
NIG-000191,6.07913113,4.80040259
NIG-000192,6.11931898,4.96981488
NIG-000193,8.85644525,9.8272697
NIG-000194,9.23178339,8.70848673
NIG-000195,8.8568443,9.78216742
NIG-000196,8.85265883,9.80274393
NIG-000197,8.86188285,9.819002
NIG-000198,8.86242402,9.81840833
NIG-000199,9.23252501,8.71081426
NIG-000200,9.30835185,8.78222965
NIG-000201,9.27470079,8.90111499
NIG-000202,9.23003304,8.94386168
NIG-000203,9.1819,7.4548
NIG-000204,11.77679657,10.64834291
NIG-000205,9.1850492,7.45402465
NIG-000206,9.09008796,7.49649945
NIG-000207,7.90617815,12.77775031
NIG-000208,9.29573181,8.77292815
NIG-000209,9.20978259,8.6481646
NIG-000210,9.29130497,8.77155718
NIG-000211,9.30271501,8.77980176
NIG-000212,9.78018544,7.86268086
NIG-000213,6.0127,9.0668
NIG-000214,5.9993,9.0739
NIG-000215,9.5623,9.6278
NIG-000216,9.88207104,7.93539397
NIG-000217,9.23034025,8.71791696
NIG-000218,10.06770621,8.10171349
NIG-000219,9.33103756,8.74665593
NIG-000220,9.29251735,8.71005924
NIG-000221,9.29236049,8.77789652
NIG-000222,9.34564471,8.65104484
NIG-000223,7.95085785,12.76560146
