geo_id,longitude,latitude
ZAF-000171,-29.131926,26.250863
ZAF-000172,-29.130342,26.239596
ZAF-000173,-29.145842,26.257313
ZAF-000174,-29.144425,26.261313
ZAF-000175,-29.076062,26.231663
ZAF-000176,-29.084855,26.224174
ZAF-000177,-29.150308,26.222295
ZAF-000178,-29.094711,26.254997
ZAF-000179,-28.941237,26.335417
ZAF-000180,-29.0644,26.1234028
ZAF-000181,-28.304301,28.703101
ZAF-000182,-28.118719,25.488252
ZAF-000183,-28.554693,25.252568
ZAF-000184,-28.653029,25.772085
ZAF-000185,-28.539693,25.237401
ZAF-000186,-28.671528,25.757418
ZAF-000187,-28.53836,25.242734
ZAF-000188,-28.122385,25.502752
ZAF-000189,-28.117886,25.508753
ZAF-000190,-28.670028,25.757418
ZAF-000191,-27.355114,26.642139
ZAF-000192,-27.355114,26.642139
ZAF-000193,-27.384612,26.639971
ZAF-000194,-27.388112,26.650971
ZAF-000195,-27.373779,26.640138
ZAF-000196,-27.387112,26.654305
ZAF-000197,-27.388445,26.653805
ZAF-000198,-27.657938,27.188316
ZAF-000199,-27.387112,26.654305
ZAF-000200,-27.375946,26.657305
ZAF-000201,-27.25112,26.653974
ZAF-000202,-27.374446,26.653139
ZAF-000203,-27.505768,26.419295
ZAF-000204,-27.657938,27.188316
ZAF-000205,-27.385278,26.606637
ZAF-000206,-27.389444,26.60947
ZAF-000207,-27.522434,26.455963
ZAF-000208,-27.5896,26.689635
ZAF-000209,-27.231921,26.616873
ZAF-000210,-29.258174,26.722444
ZAF-000211,-29.259441,26.738895
ZAF-000212,-29.256674,26.734278
ZAF-000213,-29.245175,26.720245
ZAF-000214,-29.242008,26.715828
ZAF-000215,-29.242075,26.722678
ZAF-000216,-29.245458,26.718294
ZAF-000217,-29.247441,26.718978
ZAF-000218,-29.241258,26.713711
ZAF-000219,-29.250841,26.732778
ZAF-000220,-29.219859,26.717611
ZAF-000221,-29.269674,26.736445
ZAF-000222,-29.253674,26.708277
ZAF-000223,-29.270174,26.735111
ZAF-000224,-29.255674,26.68361
ZAF-000225,-29.259408,26.737245
ZAF-000226,-29.20691,26.673227
ZAF-000227,-29.27634,26.732945
ZAF-000228,-29.27534,26.733111
ZAF-000229,-29.256508,26.721111
ZAF-000230,-29.256008,26.719778
ZAF-000231,-29.273173,26.725778
ZAF-000232,-29.258674,26.718111
ZAF-000233,-29.257007,26.719944
ZAF-000234,-29.220176,26.716611
ZAF-000235,-29.221426,26.692727
ZAF-000236,-29.270423,26.720628
ZAF-000237,-29.20416,26.670793
ZAF-000238,-29.217276,26.684677
ZAF-000239,-29.220176,26.705611
ZAF-000240,-29.207326,26.670143
ZAF-000241,-29.209293,26.668193
ZAF-000242,-29.267623,26.713844
ZAF-000243,-29.218643,26.700561
ZAF-000244,-29.209676,26.674777
ZAF-000245,-29.253341,26.717778
ZAF-000246,-29.285473,26.723344
ZAF-000247,-29.255107,26.675026
ZAF-000248,-29.207343,26.688611
ZAF-000249,-29.22254,26.68704
ZAF-000250,-29.29612,26.708943
ZAF-000251,-29.25934,26.688277
ZAF-000252,-29.20301,26.708778
ZAF-000253,-29.253841,26.688777
ZAF-000254,-29.204676,26.689277
ZAF-000255,-29.248158,26.682027
ZAF-000256,-29.283873,26.718677
ZAF-000257,-29.255007,26.683777
ZAF-000258,-29.290472,26.71136
ZAF-000259,-29.208176,26.703111
ZAF-000260,-29.265207,26.705077
ZAF-000261,-29.272506,26.687776
ZAF-000262,-29.265207,26.706044
ZAF-000263,-29.26809,26.710861
ZAF-000264,-29.208176,26.703111
ZAF-000265,-29.067246,26.272448
ZAF-000266,-28.925699,27.038456
ZAF-000267,-28.651875,26.741952
ZAF-000268,-27.956714,26.811132
ZAF-000269,-28.734862,26.110146
ZAF-000270,-28.753697,26.322436
ZAF-000271,-28.684202,26.455609
ZAF-000272,-28.687369,26.459442
ZAF-000273,-28.845747,26.757139
ZAF-000274,-28.686202,26.459109
ZAF-000275,-28.689369,26.467609
ZAF-000276,-28.701701,26.453442
ZAF-000277,-28.833199,26.781117
ZAF-000278,-28.223223,26.114105
ZAF-000279,-28.156231,26.405116
ZAF-000280,-28.303386,26.142605
ZAF-000281,-28.260059,26.423782
ZAF-000282,-28.301386,26.140938
ZAF-000283,-28.293387,26.150438
ZAF-000284,-28.302553,26.141938
ZAF-000285,-28.067731,26.017938
ZAF-000286,-28.28472,26.142772
ZAF-000287,-28.306553,26.149105
ZAF-000288,-28.300386,26.139605
ZAF-000289,-28.818711,27.58581
ZAF-000290,-28.903873,27.551474
ZAF-000291,-28.906373,27.539807
ZAF-000292,-28.90654,27.551141
ZAF-000293,-28.891373,27.457138
ZAF-000294,-28.90804,27.556974
ZAF-000295,-28.90854,27.554808
ZAF-000296,-29.58217,26.67893
ZAF-000297,-29.535994,26.833778
ZAF-000298,-29.583657,26.671938
ZAF-000299,-29.587323,26.661105
ZAF-000300,-29.580324,26.669605
ZAF-000301,-29.736474,25.935745
ZAF-000302,-29.719641,25.937245
ZAF-000303,-29.719808,25.937079
ZAF-000304,-29.736474,25.935745
ZAF-000305,-29.19085,27.033122
ZAF-000306,-28.933698,27.038123
ZAF-000307,-29.178887,27.050697
ZAF-000308,-28.936365,27.055457
ZAF-000309,-29.18535,27.037789
ZAF-000310,-29.182961,27.028832
ZAF-000311,-29.186851,27.055123
ZAF-000312,-29.318677,27.117956
ZAF-000313,-29.737802,25.317055
ZAF-000314,-29.739299,24.775866
ZAF-000315,-29.753469,25.423559
ZAF-000316,-29.751132,24.786366
ZAF-000317,-29.740632,24.7837
ZAF-000318,-29.735302,25.300054
ZAF-000319,-28.876044,27.736981
ZAF-000320,-28.892045,27.883653
ZAF-000321,-28.891711,27.874486
ZAF-000322,-28.824048,27.875653
ZAF-000323,-28.703059,28.024661
ZAF-000324,-28.891045,27.872986
ZAF-000325,-28.689056,27.933824
ZAF-000326,-28.834382,27.957656
ZAF-000327,-28.904211,27.882986
ZAF-000328,-28.867879,27.874819
ZAF-000329,-28.897494,27.878547
ZAF-000330,-28.887878,27.874986
ZAF-000331,-28.721053,27.816486
ZAF-000332,-28.791721,28.02366
ZAF-000333,-28.505899,27.92016
ZAF-000334,-28.869879,27.867486
ZAF-000335,-28.867713,27.874653
ZAF-000336,-28.884878,27.884319
ZAF-000337,-28.880379,27.886653
ZAF-000338,-28.870379,27.869652
ZAF-000339,-28.5032,27.937981
ZAF-000340,-28.8795,27.8856
ZAF-000341,-28.559734,28.123666
ZAF-000342,-28.636729,28.066497
ZAF-000343,-28.618398,28.191168
ZAF-000344,-28.602399,28.233003
ZAF-000345,-28.654062,28.083997
ZAF-000346,-28.617732,28.207336
ZAF-000347,-27.262414,28.540154
ZAF-000348,-27.257478,28.504863
ZAF-000349,-27.016994,28.62237
ZAF-000350,-27.025327,28.601369
ZAF-000351,-27.540628,28.509193
ZAF-000352,-27.256648,28.806372
ZAF-000353,-27.018661,28.617203
ZAF-000354,-27.259811,28.50403
ZAF-000355,-27.260311,28.50153
ZAF-000356,-27.017827,28.61837
ZAF-000357,-27.540628,28.508193
ZAF-000358,-27.262145,28.50653
ZAF-000359,-27.553294,28.518693
ZAF-000360,-27.026327,28.600703
ZAF-000361,-27.272477,28.491363
ZAF-000362,-27.264972,28.511515
ZAF-000363,-27.019736,28.610955
ZAF-000364,-28.518075,28.782358
ZAF-000365,-28.517833,28.7825
ZAF-000366,-28.252592,29.104875
ZAF-000367,-28.242759,29.103542
ZAF-000368,-28.243592,29.088208
ZAF-000369,-28.205757,28.684358
ZAF-000370,-28.290925,29.387215
ZAF-000371,-28.242926,29.105542
ZAF-000372,-28.028435,28.931368
ZAF-000373,-28.042442,29.447719
ZAF-000374,-27.835449,28.968369
ZAF-000375,-28.210094,29.099875
ZAF-000376,-28.252758,29.099708
ZAF-000377,-28.243426,29.107042
ZAF-000378,-28.458579,28.852361
ZAF-000379,-28.271591,29.109208
ZAF-000380,-28.306254,29.017705
ZAF-000381,-28.321587,28.987701
ZAF-000382,-28.251425,29.087541
ZAF-000383,-27.834615,28.971369
ZAF-000384,-28.101101,29.036208
ZAF-000385,-27.693124,28.985205
ZAF-000386,-28.269424,29.134709
ZAF-000387,-27.842615,28.956535
ZAF-000388,-28.258092,29.123875
ZAF-000389,-28.24517,29.09319
ZAF-000390,-28.268258,29.133375
ZAF-000391,-28.260424,29.089708
ZAF-000392,-28.32607,28.992301
ZAF-000393,-28.273624,29.135659
ZAF-000394,-28.270424,29.129709
ZAF-000395,-27.836569,28.969743
ZAF-000396,-28.268258,29.133375
ZAF-000397,-27.213644,28.229689
ZAF-000398,-26.96911,28.17553
ZAF-000399,-27.26912,27.973598
ZAF-000400,-27.277987,27.979198
ZAF-000401,-27.265304,27.980431
ZAF-000402,-27.264554,27.974881
ZAF-000403,-27.277853,27.977398
ZAF-000404,-26.980107,28.214991
ZAF-000405,-27.27752,27.977448
ZAF-000406,-26.980107,28.214991
ZAF-000407,-27.269637,27.977531
ZAF-000408,-26.990322,28.206357
ZAF-000409,-27.27747,27.965347
ZAF-000410,-27.294169,27.966114
ZAF-000411,-28.006583,27.083973
ZAF-000412,-27.868591,27.016974
ZAF-000413,-28.019246,27.08223
ZAF-000414,-28.005583,27.087307
ZAF-000415,-28.009749,27.07614
ZAF-000416,-27.976251,27.022972
ZAF-000417,-27.971251,27.022472
ZAF-000418,-27.889753,26.959471
ZAF-000419,-27.970413,26.779631
ZAF-000420,-27.828743,26.037944
ZAF-000421,-27.784578,25.969778
ZAF-000422,-27.838074,25.919108
ZAF-000423,-27.836574,25.917275
ZAF-000424,-27.836574,25.917275
ZAF-000425,-27.833741,25.904108
ZAF-000426,-27.838074,25.919108
ZAF-000427,-29.153524,24.683703
ZAF-000428,-29.106816,24.667203
ZAF-000429,-29.109826,24.755537
ZAF-000430,-29.120159,24.742536
ZAF-000431,-29.120826,24.770537
ZAF-000432,-29.118993,24.753037
ZAF-000433,-29.775635,25.45256
ZAF-000434,-29.758635,25.433559
ZAF-000435,-29.758802,25.425559
ZAF-000436,-29.390483,25.001047
